seed, Total Cost T
595, 9.86228e+08
867, 8.85444e+08
761, 9.11502e+08
829, 9.27825e+08
377, 9.96315e+08
185, 8.97024e+08
41, 9.68746e+08
198, 9.23311e+08
989, 9.66223e+08
172, 8.8074e+08
