seed, Total Cost T
304, 1.16945e+09
1082, 1.25298e+09
168, 1.14041e+09
143, 1.06591e+09
182, 1.15345e+09
482, 1.17699e+09
87, 1.10755e+09
766, 1.19927e+09
774, 1.08481e+09
229, 1.20787e+09
733, 1.18116e+09
814, 1.19784e+09
1112, 1.25267e+09
547, 1.17538e+09
845, 1.23705e+09
249, 1.1821e+09
711, 1.19091e+09
455, 1.21644e+09
379, 1.16146e+09
116, 1.14864e+09
309, 1.20308e+09
412, 1.22848e+09
1147, 1.15103e+09
878, 1.10483e+09
905, 1.1728e+09
838, 1.12263e+09
964, 1.19607e+09
596, 1.15148e+09
995, 1.16589e+09
503, 1.15045e+09
662, 1.12379e+09
1126, 1.22984e+09
737, 1.21104e+09
963, 1.28761e+09
598, 1.15429e+09
1041, 1.13454e+09
285, 1.18918e+09
884, 1.17802e+09
805, 1.1594e+09
693, 1.13065e+09
613, 1.18717e+09
648, 1.12219e+09
349, 1.30033e+09
265, 1.23607e+09
16, 1.21685e+09
56, 1.1776e+09
671, 1.21247e+09
106, 1.08438e+09
756, 1.19429e+09
644, 1.16738e+09
150, 1.14188e+09
727, 1.19991e+09
1067, 1.18964e+09
1209, 1.13724e+09
323, 1.22683e+09
1235, 1.10718e+09
266, 1.10357e+09
607, 1.16722e+09
1015, 1.15134e+09
1106, 1.21117e+09
593, 1.16505e+09
958, 1.12273e+09
698, 1.17439e+09
880, 1.09847e+09
27, 1.14608e+09
1138, 1.14504e+09
198, 1.17903e+09
972, 1.15816e+09
747, 1.14606e+09
346, 1.19996e+09
225, 1.18291e+09
465, 1.20214e+09
53, 1.18013e+09
792, 1.14689e+09
811, 1.14157e+09
977, 1.20246e+09
1132, 1.18266e+09
33, 1.11502e+09
870, 1.16821e+09
459, 1.21976e+09
702, 1.16608e+09
427, 1.26367e+09
145, 1.16341e+09
237, 1.24247e+09
446, 1.13141e+09
169, 1.15234e+09
236, 1.14009e+09
796, 1.18501e+09
410, 1.26253e+09
131, 1.15297e+09
219, 1.11761e+09
687, 1.16718e+09
49, 1.13037e+09
591, 1.18549e+09
79, 1.14775e+09
750, 1.19207e+09
63, 1.13436e+09
919, 1.1412e+09
650, 1.20562e+09
1065, 1.14782e+09
926, 1.19726e+09
90, 1.12554e+09
790, 1.08336e+09
1046, 1.22769e+09
373, 1.20653e+09
57, 1.14342e+09
1085, 1.12304e+09
1170, 1.21659e+09
1062, 1.13766e+09
826, 1.23645e+09
569, 1.25903e+09
207, 1.17971e+09
798, 1.10375e+09
165, 1.06851e+09
88, 1.16913e+09
6, 1.13793e+09
495, 1.1245e+09
538, 1.12088e+09
959, 1.21865e+09
941, 1.1773e+09
1146, 1.09438e+09
934, 1.1786e+09
1119, 1.20556e+09
1044, 1.1209e+09
655, 1.21632e+09
897, 1.16363e+09
555, 1.27868e+09
257, 1.25678e+09
385, 1.25376e+09
404, 1.22795e+09
848, 1.12897e+09
902, 1.1276e+09
82, 1.11124e+09
1130, 1.19497e+09
1108, 1.20903e+09
895, 1.19284e+09
1011, 1.18771e+09
303, 1.17927e+09
438, 1.21116e+09
968, 1.1377e+09
557, 1.18502e+09
1070, 1.19034e+09
1094, 1.19522e+09
911, 1.20254e+09
1133, 1.13826e+09
36, 1.15598e+09
109, 1.15375e+09
355, 1.15125e+09
661, 1.20618e+09
1023, 1.19133e+09
122, 1.11e+09
509, 1.16591e+09
499, 1.14237e+09
378, 1.20046e+09
1128, 1.16676e+09
562, 1.24492e+09
476, 1.06609e+09
833, 1.19639e+09
1110, 1.14105e+09
1022, 1.18009e+09
392, 1.23372e+09
1031, 1.18298e+09
248, 1.23145e+09
35, 1.13918e+09
570, 1.16403e+09
1210, 1.18023e+09
525, 1.1175e+09
994, 1.21358e+09
1071, 1.14083e+09
533, 1.13996e+09
639, 1.19876e+09
595, 1.22992e+09
974, 1.17224e+09
652, 1.20523e+09
0, 1.22138e+09
330, 1.24111e+09
208, 1.15297e+09
667, 1.19705e+09
185, 1.12948e+09
76, 1.14127e+09
948, 1.16801e+09
118, 1.22939e+09
264, 1.22873e+09
548, 1.15041e+09
322, 1.20491e+09
395, 1.15288e+09
551, 1.14813e+09
160, 1.22213e+09
876, 1.09729e+09
1219, 1.15628e+09
297, 1.2125e+09
802, 1.16448e+09
141, 1.11568e+09
231, 1.14571e+09
295, 1.2885e+09
59, 1.13238e+09
7, 1.18219e+09
752, 1.14075e+09
546, 1.16172e+09
1197, 1.15098e+09
255, 1.0997e+09
490, 1.1676e+09
283, 1.17969e+09
12, 1.24838e+09
129, 1.10835e+09
782, 1.19038e+09
581, 1.20657e+09
692, 1.10149e+09
71, 1.15428e+09
821, 1.14971e+09
426, 1.113e+09
920, 1.1934e+09
882, 1.12241e+09
102, 1.12862e+09
188, 1.08647e+09
657, 1.18039e+09
840, 1.14223e+09
757, 1.20432e+09
529, 1.09832e+09
630, 1.17924e+09
522, 1.17578e+09
350, 1.18443e+09
558, 1.20722e+09
14, 1.18451e+09
605, 1.13994e+09
492, 1.17502e+09
291, 1.21345e+09
588, 1.13179e+09
135, 1.13015e+09
1123, 1.16895e+09
1233, 1.2182e+09
252, 1.25539e+09
220, 1.18084e+09
918, 1.13601e+09
171, 1.17374e+09
1215, 1.19213e+09
91, 1.14797e+09
5, 1.23245e+09
296, 1.2066e+09
1086, 1.19688e+09
61, 1.2255e+09
571, 1.15885e+09
510, 1.20779e+09
307, 1.23325e+09
383, 1.21865e+09
475, 1.14258e+09
925, 1.24143e+09
993, 1.10202e+09
651, 1.15536e+09
1043, 1.19577e+09
1212, 1.14341e+09
786, 1.17125e+09
606, 1.12081e+09
886, 1.1216e+09
957, 1.15983e+09
263, 1.1789e+09
763, 1.15901e+09
1056, 1.20796e+09
809, 1.14981e+09
443, 1.17574e+09
338, 1.14494e+09
26, 1.11586e+09
1154, 1.14814e+09
407, 1.17565e+09
632, 1.18879e+09
177, 1.13354e+09
691, 1.14563e+09
247, 1.14312e+09
352, 1.22291e+09
784, 1.1815e+09
1017, 1.23771e+09
631, 1.19169e+09
320, 1.17833e+09
770, 1.17202e+09
1188, 1.24143e+09
452, 1.20952e+09
1129, 1.26125e+09
512, 1.20114e+09
1109, 1.17572e+09
715, 1.12593e+09
780, 1.17634e+09
933, 1.14911e+09
991, 1.178e+09
365, 1.1957e+09
484, 1.16108e+09
227, 1.17551e+09
251, 1.18828e+09
445, 1.1654e+09
611, 1.22736e+09
701, 1.14614e+09
653, 1.13901e+09
697, 1.17564e+09
755, 1.20532e+09
1036, 1.24196e+09
94, 1.1946e+09
846, 1.16466e+09
235, 1.14112e+09
113, 1.20154e+09
66, 1.16877e+09
975, 1.09432e+09
997, 1.13372e+09
396, 1.15779e+09
327, 1.15245e+09
10, 1.14613e+09
300, 1.16315e+09
226, 1.10647e+09
1180, 1.20617e+09
163, 1.20419e+09
1117, 1.18412e+09
666, 1.13305e+09
273, 1.19606e+09
183, 1.15596e+09
1020, 1.21618e+09
310, 1.20771e+09
95, 1.1586e+09
1054, 1.16666e+09
202, 1.17669e+09
638, 1.19783e+09
709, 1.18918e+09
996, 1.22678e+09
39, 1.21008e+09
764, 1.12826e+09
708, 1.14637e+09
1168, 1.19111e+09
184, 1.15838e+09
241, 1.161e+09
431, 1.17467e+09
147, 1.11133e+09
642, 1.21475e+09
1200, 1.18081e+09
312, 1.25682e+09
17, 1.13893e+09
640, 1.21581e+09
1014, 1.22499e+09
158, 1.24029e+09
380, 1.15059e+09
319, 1.17109e+09
791, 1.08859e+09
1232, 1.21894e+09
734, 1.13822e+09
318, 1.26958e+09
628, 1.14667e+09
815, 1.24242e+09
504, 1.21783e+09
224, 1.19663e+09
965, 1.21311e+09
374, 1.14695e+09
301, 1.19644e+09
164, 1.22319e+09
125, 1.19893e+09
556, 1.19993e+09
1006, 1.20568e+09
429, 1.21815e+09
992, 1.21313e+09
337, 1.2242e+09
1089, 1.153e+09
74, 1.16698e+09
935, 1.12741e+09
539, 1.14726e+09
754, 1.1895e+09
428, 1.26683e+09
1157, 1.13432e+09
13, 1.20702e+09
1246, 1.13981e+09
342, 1.17013e+09
1081, 1.23983e+09
483, 1.17863e+09
299, 1.23402e+09
175, 1.19397e+09
1238, 1.21628e+09
434, 1.20603e+09
111, 1.25662e+09
47, 1.15518e+09
760, 1.13876e+09
1173, 1.2992e+09
409, 1.29421e+09
844, 1.15041e+09
1206, 1.25425e+09
321, 1.28944e+09
1051, 1.19823e+09
850, 1.16404e+09
284, 1.23661e+09
527, 1.1588e+09
441, 1.13518e+09
413, 1.19377e+09
1093, 1.14619e+09
382, 1.22413e+09
140, 1.14868e+09
620, 1.0909e+09
1009, 1.22903e+09
269, 1.27382e+09
1136, 1.18598e+09
1214, 1.20264e+09
170, 1.14716e+09
1042, 1.25514e+09
726, 1.15924e+09
1152, 1.18188e+09
955, 1.20745e+09
1198, 1.12865e+09
401, 1.12345e+09
45, 1.16117e+09
403, 1.20033e+09
1040, 1.1205e+09
1007, 1.18881e+09
690, 1.1462e+09
610, 1.23398e+09
136, 1.08686e+09
83, 1.18876e+09
679, 1.14749e+09
240, 1.24714e+09
1145, 1.1861e+09
629, 1.13306e+09
616, 1.1583e+09
717, 1.16076e+09
635, 1.14099e+09
9, 1.18692e+09
1217, 1.14214e+09
89, 1.13233e+09
228, 1.08724e+09
120, 1.12995e+09
929, 1.15851e+09
479, 1.16695e+09
363, 1.23361e+09
281, 1.24433e+09
867, 1.09635e+09
181, 1.12898e+09
1165, 1.18751e+09
142, 1.12995e+09
721, 1.14384e+09
423, 1.18742e+09
473, 1.17193e+09
282, 1.2204e+09
609, 1.20539e+09
864, 1.1313e+09
913, 1.15966e+09
1201, 1.21891e+09
1240, 1.16454e+09
1103, 1.20435e+09
950, 1.13769e+09
1189, 1.18235e+09
917, 1.16614e+09
847, 1.16932e+09
930, 1.13825e+09
1153, 1.16137e+09
471, 1.18603e+09
334, 1.17677e+09
486, 1.12526e+09
279, 1.24784e+09
81, 1.10169e+09
341, 1.22842e+09
