seed, Total QALY
240, 438940
1145, 372942
629, 403680
616, 367957
717, 322886
635, 360820
9, 383467
1217, 366232
89, 314558
228, 304971
120, 385880
929, 293155
479, 293736
363, 425233
281, 400557
867, 383838
181, 419368
1165, 326467
142, 316493
721, 386826
423, 355475
473, 385300
282, 296511
609, 401454
864, 371871
913, 334149
1201, 334238
1240, 350645
1103, 420910
950, 340870
1189, 295281
917, 366586
847, 308270
930, 419184
1153, 499137
471, 425329
334, 362182
486, 438354
279, 331957
81, 400985
341, 403727
985, 533225
508, 361475
1156, 406653
800, 414663
769, 489615
1029, 471635
127, 282879
55, 425173
1193, 421816
340, 525394
827, 416791
1037, 318466
388, 280516
1068, 402394
743, 491999
912, 335540
940, 437972
1005, 472566
213, 458489
1236, 395603
633, 421486
326, 397159
397, 525616
1114, 430790
174, 365489
343, 396704
419, 314403
501, 414489
245, 403879
149, 311425
682, 282265
288, 402659
497, 400319
627, 436925
317, 401614
485, 351513
554, 251846
204, 307814
398, 370269
818, 387722
874, 290255
420, 458998
167, 375005
1166, 371786
242, 319121
804, 397582
952, 464361
408, 313593
73, 307721
313, 533526
822, 472383
315, 401371
246, 407979
1018, 347331
789, 364004
78, 298754
889, 514721
1047, 294709
777, 291576
659, 433343
704, 409830
454, 312619
1167, 416594
356, 343579
1104, 406972
402, 364784
387, 354967
1186, 358242
114, 469689
457, 327481
696, 318734
1164, 290068
112, 546277
980, 355531
887, 415633
576, 327715
634, 361360
133, 284626
675, 421125
857, 374751
686, 394979
15, 427825
293, 423172
853, 314158
981, 315699
1028, 387025
849, 349547
161, 355365
32, 365768
615, 241230
739, 286538
1091, 360401
1008, 320015
863, 388972
1231, 340475
660, 369792
186, 374382
795, 342560
1100, 305631
316, 430311
706, 348491
1150, 499774
194, 442121
656, 354242
900, 348397
84, 519762
520, 308221
369, 461412
820, 282627
381, 390022
560, 428537
861, 458421
761, 441349
625, 433759
665, 441837
528, 333657
530, 381557
481, 369866
138, 351801
967, 414276
723, 323485
579, 381772
335, 408647
890, 357967
944, 391891
549, 294637
1175, 400892
359, 394993
817, 418102
731, 497989
178, 381643
11, 404426
852, 398759
1003, 463044
564, 355602
732, 382983
250, 304309
191, 362264
649, 406424
909, 325201
1083, 411796
368, 430689
1000, 315745
19, 418383
535, 300499
962, 325044
199, 444728
683, 264023
386, 467587
308, 581722
841, 362816
212, 355562
916, 335180
1228, 380952
1187, 305002
623, 393652
478, 364254
1049, 345873
824, 412153
871, 423634
1063, 393572
1194, 488275
694, 509369
1024, 396628
542, 394017
1050, 366581
262, 408799
195, 374899
600, 329009
966, 428681
37, 551583
544, 358848
714, 392692
498, 334882
883, 457745
193, 370087
608, 260674
197, 371839
771, 327671
808, 408731
48, 459704
1241, 380267
1174, 337904
1234, 359173
23, 358491
348, 433025
469, 318265
858, 349339
603, 328339
1237, 423390
1002, 482551
953, 384511
21, 446914
1181, 374788
707, 601866
496, 544241
1098, 501962
829, 343223
405, 354846
1204, 330117
31, 358452
646, 352748
928, 283402
253, 436222
289, 397218
154, 437090
830, 436449
1078, 337605
987, 406399
271, 309889
969, 415147
107, 350731
258, 574881
44, 392300
881, 267632
1025, 309184
86, 368230
574, 390864
594, 383694
223, 392658
1199, 338851
406, 456886
132, 411446
855, 407301
1211, 359507
839, 441250
636, 408032
746, 439601
859, 382459
417, 365715
819, 370985
537, 343072
1141, 374024
781, 354058
103, 396638
500, 407160
1075, 387122
506, 416039
1243, 386735
901, 390423
372, 323170
956, 349689
360, 376320
384, 441241
945, 344128
1205, 367440
524, 409000
885, 311611
1069, 373449
812, 415956
1, 283487
563, 345376
768, 327273
513, 386235
813, 338211
153, 458737
1184, 359174
1247, 345058
58, 494444
156, 382768
463, 402587
673, 398973
1202, 389316
1102, 435079
1185, 276571
421, 329187
1107, 317089
725, 339941
1048, 306191
767, 397087
835, 372120
577, 274002
678, 380501
1120, 356587
515, 362331
932, 383026
1088, 253042
477, 307932
1176, 343190
931, 315145
97, 317274
730, 384471
1245, 312899
172, 353094
751, 368555
1134, 316422
741, 392722
1135, 363803
1076, 346386
1016, 479730
677, 285915
689, 341700
298, 361773
180, 346196
176, 377993
572, 297297
75, 459663
785, 341806
1142, 415558
336, 356833
41, 596278
230, 314789
389, 417581
971, 433498
391, 449832
437, 398279
587, 314110
1012, 440630
1074, 353256
1224, 384839
585, 331064
460, 287124
345, 325350
215, 399458
736, 297168
137, 377300
668, 482562
433, 290709
260, 399471
561, 431919
748, 367777
617, 308334
762, 350209
491, 305120
1090, 411392
578, 378802
904, 366812
1035, 322044
801, 410300
787, 412915
898, 364480
267, 437499
976, 443869
580, 404182
487, 400666
1190, 437117
1079, 273558
803, 458326
1244, 386681
583, 375757
411, 382264
115, 469476
99, 308944
196, 354665
166, 395199
540, 343663
832, 301135
272, 433773
280, 415230
866, 452513
104, 371754
970, 314126
302, 373558
1222, 348668
206, 313127
20, 374688
275, 417649
672, 316043
999, 459973
67, 426871
425, 313284
1151, 332161
856, 421821
480, 384544
72, 358842
1144, 350991
1053, 359656
121, 358551
105, 390978
34, 342070
399, 363841
440, 368025
523, 329259
435, 309715
201, 495408
778, 413318
998, 381437
1137, 431142
1239, 413201
729, 291888
453, 454264
753, 359334
828, 402760
451, 408832
211, 523452
836, 341621
582, 352157
1061, 409150
361, 422894
519, 401821
328, 424417
908, 492328
518, 332290
1039, 397638
126, 310284
713, 354531
601, 360221
511, 303838
942, 311994
394, 337837
862, 332351
1057, 312676
783, 412313
983, 445755
843, 350845
567, 266515
1149, 363691
450, 386941
366, 376036
534, 305842
108, 409613
244, 396796
46, 312668
311, 280759
464, 289049
922, 437132
77, 408051
130, 328459
2, 449146
155, 376665
894, 462803
949, 470582
22, 286838
592, 392102
268, 389813
984, 421418
461, 369300
647, 300156
148, 407122
1158, 467959
159, 396588
810, 383227
654, 413457
1027, 399145
1115, 347493
502, 368952
1223, 331757
414, 430036
684, 375738
354, 397047
877, 406913
110, 313988
357, 346607
494, 422290
233, 311946
329, 355972
851, 343124
286, 327620
614, 370359
274, 364779
371, 427570
62, 478211
217, 334565
400, 339224
306, 349638
442, 338488
681, 455107
1248, 418217
892, 311702
664, 372882
720, 391644
218, 414063
772, 394254
493, 477844
602, 446709
351, 399899
1148, 331382
134, 378179
860, 474469
1019, 355756
1160, 380560
28, 439503
1208, 276765
444, 382320
390, 460326
353, 364923
1192, 346956
794, 416234
745, 446595
456, 422956
722, 310972
988, 411969
1066, 384175
621, 266188
584, 308192
200, 301208
216, 388245
1161, 421029
209, 327250
676, 364524
93, 490012
1162, 374146
238, 426581
586, 348884
439, 324519
1191, 430430
1092, 507335
1084, 386141
1203, 410372
1055, 387409
738, 339219
618, 364013
162, 358105
543, 295479
744, 422499
259, 470464
505, 398186
699, 347085
119, 312288
54, 327110
222, 356561
669, 366620
192, 334927
896, 329613
816, 384575
173, 339999
30, 360822
710, 287852
712, 375234
1059, 317056
65, 375807
144, 333058
1032, 454660
51, 342039
332, 439664
619, 377639
488, 297622
430, 503775
575, 426213
1087, 383357
873, 364359
719, 426783
758, 382646
749, 334321
773, 258600
261, 336263
190, 470169
449, 399728
688, 406938
799, 329311
961, 472231
393, 353577
339, 420459
903, 365797
151, 339919
418, 424682
565, 272768
377, 512225
1195, 310817
96, 401321
