seed, <1 mo, 1 mo, 2 mo, 3 mo, 4 mo, 5 mo, 6 mo, 7 mo, 8 mo, 9 mo, 10 mo, 11 mo, 1 yr, 2 yr, 3 yr, 4 yr, 5-9yrs, 10-14 yrs, 15-24 yrs, 25-34 yrs, 35-44 yrs, 44-54 yrs, 55-64yrs, 65-74yrs, 75yrs+
595, 11151, 13480.2, 9071.26, 5897.45, 4873.53, 3762.22, 2876.37, 2578.72, 2135.1, 1783.39, 1646.57, 941.993, 6063.53, 4873.05, 4827.84, 5771.58, 280.258, 278.203, 726.91, 982.934, 755.272, 7170.74, 6030.02, 13322.8, 33458.3
867, 11195.7, 13587.2, 9038.52, 5956.67, 4893.9, 3706.49, 2964.81, 2639.46, 2141.93, 1729.25, 1553.69, 1006.72, 4746.91, 5430.12, 4121, 5086.34, 297.409, 260.624, 685.945, 944.949, 798.544, 6338.63, 6691.62, 11271.6, 21761.3
761, 11170.2, 13400.9, 8963.36, 5844.31, 4996.03, 3702.06, 2881.62, 2648.41, 2058.87, 1713.45, 1517.17, 1146.93, 4424.88, 6112.07, 5893.96, 4784.72, 283.228, 212.814, 783.118, 867.331, 886.733, 6662.25, 7743.6, 11838.9, 24305.1
829, 10870, 13521.7, 8785.15, 5857.52, 4784.62, 3695.7, 2846.3, 2562.99, 2117.18, 1827.81, 1468.65, 995.638, 4858, 5502.06, 5444.47, 5284.3, 254.535, 244.681, 807.748, 1332.66, 638.3, 6499.02, 7039.29, 16952.8, 26953.5
377, 10972.4, 13236.4, 8889.27, 5800.34, 5046.12, 3587.24, 2880.39, 2654.05, 2078.81, 1785.23, 1547.26, 1066.61, 5203.43, 5048.54, 5793.05, 5993.25, 247.702, 269.655, 651.798, 898.329, 848.698, 7200.88, 7227.65, 15696.5, 32534.2
185, 11304.3, 13041.6, 9385.44, 5758.73, 5039.62, 3864.78, 2897.9, 2577.36, 2068.09, 1825.29, 1471.51, 1149.17, 4884.69, 5519.62, 4757.75, 5500.05, 273.044, 281.896, 816.707, 1033.11, 752.345, 6570.42, 6809.99, 9868.24, 22192.5
41, 11321.3, 13611.8, 8936.88, 6010.14, 4718.72, 3871.9, 2750.83, 2596.6, 2205.26, 1868.24, 1529.58, 1079.32, 5512.83, 6823.01, 4899.43, 4261.39, 332.703, 236.232, 785.081, 1026, 984.708, 6736.13, 7028.42, 14153.3, 32009.6
198, 11200.9, 13048.8, 8831.7, 5766.42, 4669.82, 3546.26, 2947.08, 2682.84, 2142.95, 1879.47, 1503.42, 1045.18, 6337.27, 4864.04, 4268.61, 5259.5, 375.892, 280.799, 658.227, 1019.18, 690.042, 6868.54, 6415.23, 13716.2, 28467.5
989, 10826.4, 13421.8, 8823.94, 5743.61, 4931.87, 3888.91, 2910.71, 2619.56, 2020.76, 1914.11, 1609.07, 1125.46, 4966.48, 4869.39, 5855.28, 5670.9, 200.261, 241.677, 833.914, 1163.99, 717.6, 5798.31, 7781.31, 17670.3, 26517.4
172, 11056.1, 13313.5, 8907.73, 5980.85, 4862.44, 3868.34, 2873.72, 2702.72, 2060.48, 1800.08, 1516.57, 1069.4, 5500.13, 5977.51, 4098.29, 4737.82, 211.46, 355.988, 1085.06, 961.971, 655.026, 6378.09, 5576.8, 16389.3, 20088.3
