seed, Total QALY
304, 366562
1082, 349254
168, 329845
143, 279863
182, 340402
482, 376323
87, 228336
766, 474774
774, 332866
229, 266621
733, 386117
814, 349387
1112, 414518
547, 328683
845, 366137
249, 341555
711, 357570
455, 350720
379, 405275
116, 305691
309, 400588
412, 437344
1147, 406096
878, 312183
905, 276266
838, 381712
964, 365566
596, 414436
995, 482969
503, 359792
662, 292079
1126, 495697
737, 408349
963, 326025
598, 244162
1041, 394403
285, 512261
884, 406516
805, 398983
693, 373238
613, 248554
648, 339029
349, 392550
265, 385734
16, 369916
56, 391491
671, 315310
106, 385921
756, 343354
644, 219499
150, 376654
727, 425118
1067, 397631
1209, 340993
323, 345641
1235, 378713
266, 332646
607, 265916
1015, 307298
1106, 458219
593, 363294
958, 397914
698, 350089
880, 434760
27, 415888
1138, 344023
198, 314713
972, 327207
747, 314599
346, 459745
225, 437714
465, 375800
53, 281723
792, 402135
811, 250616
977, 348914
1132, 453760
33, 397810
870, 361157
459, 374837
702, 407351
427, 293313
145, 339625
237, 438219
446, 359889
169, 318940
236, 358084
796, 356393
410, 356336
131, 426634
219, 438984
687, 455101
49, 382193
591, 400653
79, 331568
750, 450695
63, 299011
919, 383873
650, 281550
1065, 325146
926, 271467
90, 469010
790, 380949
1046, 378073
373, 446944
57, 336112
1085, 423834
1170, 388348
1062, 247393
826, 386977
569, 379867
207, 384707
798, 403379
165, 393600
88, 385304
6, 548234
495, 330014
538, 447456
959, 389641
941, 275302
1146, 285073
934, 375495
1119, 317868
1044, 389189
655, 382313
897, 354089
555, 327293
257, 391296
385, 304308
404, 286699
848, 494547
902, 368247
82, 301975
1130, 516446
1108, 377376
895, 288971
1011, 324312
303, 359031
438, 351147
968, 317513
557, 388144
1070, 429927
1094, 384769
911, 422687
1133, 425488
36, 417984
109, 380172
355, 372580
661, 300772
1023, 405474
122, 334515
509, 399685
499, 436424
378, 521248
1128, 355566
562, 448391
476, 389511
833, 308334
1110, 274765
1022, 446125
392, 382751
1031, 286460
248, 354432
35, 379171
570, 515168
1210, 381579
525, 336995
994, 380024
1071, 309358
533, 288158
639, 426129
595, 276475
974, 349779
652, 371877
0, 376662
330, 458595
208, 371719
667, 530892
185, 380053
76, 339727
948, 306842
118, 353717
264, 420283
548, 319163
322, 407531
395, 365478
551, 358304
160, 390302
876, 364015
1219, 328815
297, 356590
802, 348285
141, 317268
231, 249027
295, 552420
59, 409951
7, 377541
752, 283005
546, 342911
1197, 356191
255, 387085
490, 420009
283, 330905
12, 380036
129, 288393
782, 424531
581, 477668
692, 415876
71, 386982
821, 343386
426, 373604
920, 419312
882, 295851
102, 419789
188, 313241
657, 276485
840, 349711
757, 413179
529, 433540
630, 285394
522, 389409
350, 329635
558, 458986
14, 425474
605, 298525
492, 366676
291, 354975
588, 320853
135, 307889
1123, 337479
1233, 423449
252, 285967
220, 407993
