seed, Total Cost T
304, 7.65631e+07
1082, 7.65631e+07
168, 7.65631e+07
143, 7.65631e+07
182, 7.65631e+07
482, 7.65631e+07
87, 7.65631e+07
766, 7.65631e+07
774, 7.65631e+07
229, 7.65631e+07
733, 7.65631e+07
814, 7.65631e+07
1112, 7.65631e+07
547, 7.65631e+07
845, 7.65631e+07
249, 7.65631e+07
711, 7.65631e+07
455, 7.65631e+07
379, 7.65631e+07
116, 7.65631e+07
309, 7.65631e+07
412, 7.65631e+07
1147, 7.65631e+07
878, 7.65631e+07
905, 7.65631e+07
838, 7.65631e+07
964, 7.65631e+07
596, 7.65631e+07
995, 7.65631e+07
503, 7.65631e+07
662, 7.65631e+07
1126, 7.65631e+07
737, 7.65631e+07
963, 7.65631e+07
598, 7.65631e+07
1041, 7.65631e+07
285, 7.65631e+07
884, 7.65631e+07
805, 7.65631e+07
693, 7.65631e+07
613, 7.65631e+07
648, 7.65631e+07
349, 7.65631e+07
265, 7.65631e+07
16, 7.65631e+07
56, 7.65631e+07
671, 7.65631e+07
106, 7.65631e+07
756, 7.65631e+07
644, 7.65631e+07
150, 7.65631e+07
727, 7.65631e+07
1067, 7.65631e+07
1209, 7.65631e+07
323, 7.65631e+07
1235, 7.65631e+07
266, 7.65631e+07
607, 7.65631e+07
1015, 7.65631e+07
1106, 7.65631e+07
593, 7.65631e+07
958, 7.65631e+07
698, 7.65631e+07
880, 7.65631e+07
27, 7.65631e+07
1138, 7.65631e+07
198, 7.65631e+07
972, 7.65631e+07
747, 7.65631e+07
346, 7.65631e+07
225, 7.65631e+07
465, 7.65631e+07
53, 7.65631e+07
792, 7.65631e+07
811, 7.65631e+07
977, 7.65631e+07
1132, 7.65631e+07
33, 7.65631e+07
870, 7.65631e+07
459, 7.65631e+07
702, 7.65631e+07
427, 7.65631e+07
145, 7.65631e+07
237, 7.65631e+07
446, 7.65631e+07
169, 7.65631e+07
236, 7.65631e+07
796, 7.65631e+07
410, 7.65631e+07
131, 7.65631e+07
219, 7.65631e+07
687, 7.65631e+07
49, 7.65631e+07
591, 7.65631e+07
79, 7.65631e+07
750, 7.65631e+07
63, 7.65631e+07
919, 7.65631e+07
650, 7.65631e+07
1065, 7.65631e+07
926, 7.65631e+07
90, 7.65631e+07
790, 7.65631e+07
1046, 7.65631e+07
373, 7.65631e+07
57, 7.65631e+07
1085, 7.65631e+07
1170, 7.65631e+07
1062, 7.65631e+07
826, 7.65631e+07
569, 7.65631e+07
207, 7.65631e+07
798, 7.65631e+07
165, 7.65631e+07
88, 7.65631e+07
6, 7.65631e+07
495, 7.65631e+07
538, 7.65631e+07
959, 7.65631e+07
941, 7.65631e+07
1146, 7.65631e+07
934, 7.65631e+07
1119, 7.65631e+07
1044, 7.65631e+07
655, 7.65631e+07
897, 7.65631e+07
555, 7.65631e+07
257, 7.65631e+07
385, 7.65631e+07
404, 7.65631e+07
848, 7.65631e+07
902, 7.65631e+07
82, 7.65631e+07
1130, 7.65631e+07
1108, 7.65631e+07
895, 7.65631e+07
1011, 7.65631e+07
303, 7.65631e+07
438, 7.65631e+07
968, 7.65631e+07
557, 7.65631e+07
1070, 7.65631e+07
1094, 7.65631e+07
911, 7.65631e+07
1133, 7.65631e+07
36, 7.65631e+07
109, 7.65631e+07
355, 7.65631e+07
661, 7.65631e+07
1023, 7.65631e+07
122, 7.65631e+07
509, 7.65631e+07
499, 7.65631e+07
378, 7.65631e+07
1128, 7.65631e+07
562, 7.65631e+07
476, 7.65631e+07
833, 7.65631e+07
1110, 7.65631e+07
1022, 7.65631e+07
392, 7.65631e+07
1031, 7.65631e+07
248, 7.65631e+07
35, 7.65631e+07
570, 7.65631e+07
1210, 7.65631e+07
525, 7.65631e+07
994, 7.65631e+07
1071, 7.65631e+07
533, 7.65631e+07
639, 7.65631e+07
595, 7.65631e+07
974, 7.65631e+07
652, 7.65631e+07
0, 7.65631e+07
330, 7.65631e+07
208, 7.65631e+07
667, 7.65631e+07
185, 7.65631e+07
76, 7.65631e+07
948, 7.65631e+07
118, 7.65631e+07
264, 7.65631e+07
548, 7.65631e+07
322, 7.65631e+07
395, 7.65631e+07
551, 7.65631e+07
160, 7.65631e+07
876, 7.65631e+07
1219, 7.65631e+07
297, 7.65631e+07
802, 7.65631e+07
141, 7.65631e+07
231, 7.65631e+07
295, 7.65631e+07
59, 7.65631e+07
7, 7.65631e+07
752, 7.65631e+07
546, 7.65631e+07
1197, 7.65631e+07
255, 7.65631e+07
490, 7.65631e+07
283, 7.65631e+07
12, 7.65631e+07
129, 7.65631e+07
782, 7.65631e+07
581, 7.65631e+07
692, 7.65631e+07
71, 7.65631e+07
821, 7.65631e+07
426, 7.65631e+07
920, 7.65631e+07
882, 7.65631e+07
102, 7.65631e+07
188, 7.65631e+07
657, 7.65631e+07
840, 7.65631e+07
757, 7.65631e+07
529, 7.65631e+07
630, 7.65631e+07
522, 7.65631e+07
350, 7.65631e+07
558, 7.65631e+07
14, 7.65631e+07
605, 7.65631e+07
492, 7.65631e+07
291, 7.65631e+07
588, 7.65631e+07
135, 7.65631e+07
1123, 7.65631e+07
1233, 7.65631e+07
252, 7.65631e+07
220, 7.65631e+07
918, 7.65631e+07
171, 7.65631e+07
1215, 7.65631e+07
91, 7.65631e+07
5, 7.65631e+07
296, 7.65631e+07
1086, 7.65631e+07
61, 7.65631e+07
571, 7.65631e+07
510, 7.65631e+07
307, 7.65631e+07
383, 7.65631e+07
475, 7.65631e+07
925, 7.65631e+07
993, 7.65631e+07
651, 7.65631e+07
1043, 7.65631e+07
1212, 7.65631e+07
786, 7.65631e+07
606, 7.65631e+07
886, 7.65631e+07
957, 7.65631e+07
263, 7.65631e+07
763, 7.65631e+07
1056, 7.65631e+07
809, 7.65631e+07
443, 7.65631e+07
338, 7.65631e+07
26, 7.65631e+07
1154, 7.65631e+07
407, 7.65631e+07
632, 7.65631e+07
177, 7.65631e+07
691, 7.65631e+07
247, 7.65631e+07
352, 7.65631e+07
784, 7.65631e+07
1017, 7.65631e+07
631, 7.65631e+07
320, 7.65631e+07
770, 7.65631e+07
1188, 7.65631e+07
452, 7.65631e+07
1129, 7.65631e+07
512, 7.65631e+07
1109, 7.65631e+07
715, 7.65631e+07
780, 7.65631e+07
933, 7.65631e+07
991, 7.65631e+07
365, 7.65631e+07
484, 7.65631e+07
227, 7.65631e+07
251, 7.65631e+07
445, 7.65631e+07
611, 7.65631e+07
701, 7.65631e+07
653, 7.65631e+07
697, 7.65631e+07
755, 7.65631e+07
1036, 7.65631e+07
94, 7.65631e+07
846, 7.65631e+07
235, 7.65631e+07
113, 7.65631e+07
66, 7.65631e+07
975, 7.65631e+07
997, 7.65631e+07
396, 7.65631e+07
327, 7.65631e+07
10, 7.65631e+07
300, 7.65631e+07
226, 7.65631e+07
1180, 7.65631e+07
163, 7.65631e+07
1117, 7.65631e+07
666, 7.65631e+07
273, 7.65631e+07
183, 7.65631e+07
1020, 7.65631e+07
310, 7.65631e+07
95, 7.65631e+07
1054, 7.65631e+07
202, 7.65631e+07
638, 7.65631e+07
709, 7.65631e+07
996, 7.65631e+07
39, 7.65631e+07
764, 7.65631e+07
708, 7.65631e+07
1168, 7.65631e+07
184, 7.65631e+07
241, 7.65631e+07
431, 7.65631e+07
147, 7.65631e+07
642, 7.65631e+07
1200, 7.65631e+07
312, 7.65631e+07
17, 7.65631e+07
640, 7.65631e+07
1014, 7.65631e+07
158, 7.65631e+07
380, 7.65631e+07
319, 7.65631e+07
791, 7.65631e+07
1232, 7.65631e+07
734, 7.65631e+07
318, 7.65631e+07
628, 7.65631e+07
815, 7.65631e+07
504, 7.65631e+07
224, 7.65631e+07
965, 7.65631e+07
374, 7.65631e+07
301, 7.65631e+07
164, 7.65631e+07
125, 7.65631e+07
556, 7.65631e+07
1006, 7.65631e+07
429, 7.65631e+07
992, 7.65631e+07
337, 7.65631e+07
1089, 7.65631e+07
74, 7.65631e+07
935, 7.65631e+07
539, 7.65631e+07
754, 7.65631e+07
428, 7.65631e+07
1157, 7.65631e+07
13, 7.65631e+07
1246, 7.65631e+07
342, 7.65631e+07
1081, 7.65631e+07
483, 7.65631e+07
299, 7.65631e+07
175, 7.65631e+07
1238, 7.65631e+07
434, 7.65631e+07
111, 7.65631e+07
47, 7.65631e+07
760, 7.65631e+07
1173, 7.65631e+07
409, 7.65631e+07
844, 7.65631e+07
1206, 7.65631e+07
321, 7.65631e+07
1051, 7.65631e+07
850, 7.65631e+07
284, 7.65631e+07
527, 7.65631e+07
441, 7.65631e+07
413, 7.65631e+07
1093, 7.65631e+07
382, 7.65631e+07
140, 7.65631e+07
620, 7.65631e+07
1009, 7.65631e+07
269, 7.65631e+07
1136, 7.65631e+07
1214, 7.65631e+07
170, 7.65631e+07
1042, 7.65631e+07
726, 7.65631e+07
1152, 7.65631e+07
955, 7.65631e+07
1198, 7.65631e+07
401, 7.65631e+07
45, 7.65631e+07
403, 7.65631e+07
1040, 7.65631e+07
1007, 7.65631e+07
690, 7.65631e+07
610, 7.65631e+07
136, 7.65631e+07
83, 7.65631e+07
679, 7.65631e+07
240, 7.65631e+07
1145, 7.65631e+07
629, 7.65631e+07
616, 7.65631e+07
717, 7.65631e+07
635, 7.65631e+07
9, 7.65631e+07
1217, 7.65631e+07
89, 7.65631e+07
228, 7.65631e+07
120, 7.65631e+07
929, 7.65631e+07
479, 7.65631e+07
363, 7.65631e+07
281, 7.65631e+07
867, 7.65631e+07
181, 7.65631e+07
1165, 7.65631e+07
142, 7.65631e+07
721, 7.65631e+07
423, 7.65631e+07
473, 7.65631e+07
282, 7.65631e+07
609, 7.65631e+07
864, 7.65631e+07
913, 7.65631e+07
1201, 7.65631e+07
1240, 7.65631e+07
1103, 7.65631e+07
950, 7.65631e+07
1189, 7.65631e+07
917, 7.65631e+07
847, 7.65631e+07
930, 7.65631e+07
1153, 7.65631e+07
471, 7.65631e+07
334, 7.65631e+07
486, 7.65631e+07
279, 7.65631e+07
81, 7.65631e+07
341, 7.65631e+07
985, 7.65631e+07
508, 7.65631e+07
1156, 7.65631e+07
800, 7.65631e+07
769, 7.65631e+07
1029, 7.65631e+07
127, 7.65631e+07
55, 7.65631e+07
1193, 7.65631e+07
340, 7.65631e+07
827, 7.65631e+07
1037, 7.65631e+07
388, 7.65631e+07
1068, 7.65631e+07
743, 7.65631e+07
912, 7.65631e+07
940, 7.65631e+07
1005, 7.65631e+07
213, 7.65631e+07
1236, 7.65631e+07
633, 7.65631e+07
326, 7.65631e+07
397, 7.65631e+07
1114, 7.65631e+07
174, 7.65631e+07
343, 7.65631e+07
419, 7.65631e+07
501, 7.65631e+07
245, 7.65631e+07
149, 7.65631e+07
682, 7.65631e+07
288, 7.65631e+07
497, 7.65631e+07
627, 7.65631e+07
317, 7.65631e+07
485, 7.65631e+07
554, 7.65631e+07
204, 7.65631e+07
398, 7.65631e+07
818, 7.65631e+07
874, 7.65631e+07
420, 7.65631e+07
167, 7.65631e+07
1166, 7.65631e+07
242, 7.65631e+07
804, 7.65631e+07
952, 7.65631e+07
408, 7.65631e+07
73, 7.65631e+07
313, 7.65631e+07
822, 7.65631e+07
315, 7.65631e+07
246, 7.65631e+07
1018, 7.65631e+07
789, 7.65631e+07
78, 7.65631e+07
889, 7.65631e+07
1047, 7.65631e+07
777, 7.65631e+07
659, 7.65631e+07
704, 7.65631e+07
454, 7.65631e+07
1167, 7.65631e+07
356, 7.65631e+07
1104, 7.65631e+07
402, 7.65631e+07
387, 7.65631e+07
1186, 7.65631e+07
114, 7.65631e+07
457, 7.65631e+07
696, 7.65631e+07
1164, 7.65631e+07
112, 7.65631e+07
980, 7.65631e+07
887, 7.65631e+07
576, 7.65631e+07
634, 7.65631e+07
133, 7.65631e+07
675, 7.65631e+07
857, 7.65631e+07
686, 7.65631e+07
15, 7.65631e+07
293, 7.65631e+07
853, 7.65631e+07
981, 7.65631e+07
1028, 7.65631e+07
849, 7.65631e+07
161, 7.65631e+07
32, 7.65631e+07
615, 7.65631e+07
739, 7.65631e+07
1091, 7.65631e+07
1008, 7.65631e+07
863, 7.65631e+07
1231, 7.65631e+07
660, 7.65631e+07
186, 7.65631e+07
795, 7.65631e+07
1100, 7.65631e+07
316, 7.65631e+07
706, 7.65631e+07
1150, 7.65631e+07
194, 7.65631e+07
656, 7.65631e+07
900, 7.65631e+07
84, 7.65631e+07
520, 7.65631e+07
369, 7.65631e+07
820, 7.65631e+07
381, 7.65631e+07
560, 7.65631e+07
861, 7.65631e+07
761, 7.65631e+07
625, 7.65631e+07
665, 7.65631e+07
528, 7.65631e+07
530, 7.65631e+07
481, 7.65631e+07
138, 7.65631e+07
967, 7.65631e+07
723, 7.65631e+07
579, 7.65631e+07
335, 7.65631e+07
890, 7.65631e+07
944, 7.65631e+07
549, 7.65631e+07
1175, 7.65631e+07
359, 7.65631e+07
817, 7.65631e+07
731, 7.65631e+07
178, 7.65631e+07
11, 7.65631e+07
852, 7.65631e+07
1003, 7.65631e+07
564, 7.65631e+07
732, 7.65631e+07
250, 7.65631e+07
191, 7.65631e+07
649, 7.65631e+07
