seed, Total Cost T
304, 1.14709e+09
1082, 1.23416e+09
168, 1.11866e+09
143, 1.04716e+09
182, 1.1333e+09
482, 1.15586e+09
87, 1.08965e+09
766, 1.17817e+09
774, 1.06458e+09
229, 1.18801e+09
733, 1.16195e+09
814, 1.17976e+09
1112, 1.23255e+09
547, 1.15559e+09
845, 1.21376e+09
249, 1.16066e+09
711, 1.17136e+09
455, 1.19723e+09
379, 1.14548e+09
116, 1.12669e+09
309, 1.18437e+09
412, 1.20859e+09
1147, 1.13087e+09
878, 1.08697e+09
905, 1.15183e+09
838, 1.09933e+09
964, 1.17751e+09
596, 1.13022e+09
995, 1.1463e+09
503, 1.12869e+09
662, 1.10271e+09
1126, 1.21224e+09
737, 1.19358e+09
963, 1.26658e+09
598, 1.13419e+09
1041, 1.11568e+09
285, 1.16876e+09
884, 1.15446e+09
805, 1.13895e+09
693, 1.10998e+09
613, 1.16445e+09
648, 1.10343e+09
349, 1.28021e+09
265, 1.21621e+09
16, 1.19545e+09
56, 1.15822e+09
671, 1.19152e+09
106, 1.06639e+09
756, 1.1724e+09
644, 1.14729e+09
150, 1.12052e+09
727, 1.18119e+09
1067, 1.16834e+09
1209, 1.11589e+09
323, 1.20715e+09
1235, 1.08659e+09
266, 1.08493e+09
607, 1.14565e+09
1015, 1.13181e+09
1106, 1.19063e+09
593, 1.1431e+09
958, 1.10437e+09
698, 1.15439e+09
880, 1.07417e+09
27, 1.12446e+09
1138, 1.12392e+09
198, 1.15908e+09
972, 1.13948e+09
747, 1.12661e+09
346, 1.17987e+09
225, 1.16132e+09
465, 1.1828e+09
53, 1.15855e+09
792, 1.12638e+09
811, 1.1236e+09
977, 1.18164e+09
1132, 1.16226e+09
33, 1.09535e+09
870, 1.14896e+09
459, 1.19906e+09
702, 1.1449e+09
427, 1.2413e+09
145, 1.14245e+09
237, 1.22096e+09
446, 1.11097e+09
169, 1.13092e+09
236, 1.11755e+09
796, 1.16576e+09
410, 1.24466e+09
131, 1.13077e+09
219, 1.09672e+09
687, 1.14631e+09
49, 1.11219e+09
591, 1.16505e+09
79, 1.12598e+09
750, 1.17123e+09
63, 1.11453e+09
919, 1.12202e+09
650, 1.18736e+09
1065, 1.12848e+09
926, 1.17718e+09
90, 1.10386e+09
790, 1.06259e+09
1046, 1.20782e+09
373, 1.18765e+09
57, 1.12225e+09
1085, 1.102e+09
1170, 1.19803e+09
1062, 1.11617e+09
826, 1.21628e+09
569, 1.23978e+09
207, 1.15842e+09
798, 1.08412e+09
165, 1.04752e+09
88, 1.14927e+09
6, 1.11683e+09
495, 1.10474e+09
538, 1.10277e+09
959, 1.19974e+09
941, 1.157e+09
1146, 1.07444e+09
934, 1.15846e+09
1119, 1.18162e+09
1044, 1.10192e+09
655, 1.19351e+09
897, 1.14264e+09
555, 1.25973e+09
257, 1.23776e+09
385, 1.23394e+09
404, 1.20407e+09
