seed, Total Cost T
304, 1.13268e+09
1082, 1.22138e+09
168, 1.10315e+09
143, 1.03234e+09
182, 1.11999e+09
482, 1.14295e+09
87, 1.07707e+09
766, 1.165e+09
774, 1.05133e+09
229, 1.17382e+09
733, 1.14961e+09
814, 1.166e+09
1112, 1.22103e+09
547, 1.1404e+09
845, 1.19832e+09
249, 1.14603e+09
711, 1.15812e+09
455, 1.18391e+09
379, 1.13389e+09
116, 1.11334e+09
309, 1.17217e+09
412, 1.19587e+09
1147, 1.11851e+09
878, 1.07415e+09
905, 1.1378e+09
838, 1.08572e+09
964, 1.16564e+09
596, 1.11763e+09
995, 1.13384e+09
503, 1.11513e+09
662, 1.09062e+09
1126, 1.19848e+09
737, 1.18112e+09
963, 1.25421e+09
598, 1.12216e+09
1041, 1.105e+09
285, 1.15481e+09
884, 1.13931e+09
805, 1.12605e+09
693, 1.09795e+09
613, 1.15001e+09
648, 1.0914e+09
349, 1.26562e+09
265, 1.20433e+09
16, 1.18065e+09
56, 1.14311e+09
671, 1.17863e+09
106, 1.0534e+09
756, 1.15734e+09
644, 1.13463e+09
150, 1.10592e+09
727, 1.16778e+09
1067, 1.1546e+09
1209, 1.1031e+09
323, 1.1944e+09
1235, 1.07351e+09
266, 1.07123e+09
607, 1.13191e+09
1015, 1.12035e+09
1106, 1.17833e+09
593, 1.13035e+09
958, 1.09111e+09
698, 1.14017e+09
880, 1.06163e+09
27, 1.10977e+09
1138, 1.10979e+09
198, 1.14361e+09
972, 1.12516e+09
747, 1.11364e+09
346, 1.16778e+09
225, 1.14692e+09
465, 1.17056e+09
53, 1.14274e+09
792, 1.11317e+09
811, 1.10962e+09
977, 1.16736e+09
1132, 1.14867e+09
33, 1.08178e+09
870, 1.13582e+09
459, 1.18785e+09
702, 1.13066e+09
427, 1.22837e+09
145, 1.1286e+09
237, 1.20718e+09
446, 1.09695e+09
169, 1.1165e+09
236, 1.10349e+09
796, 1.15243e+09
410, 1.23195e+09
131, 1.11574e+09
219, 1.084e+09
687, 1.13487e+09
49, 1.0986e+09
591, 1.152e+09
79, 1.11112e+09
750, 1.15743e+09
63, 1.10054e+09
919, 1.10962e+09
650, 1.17569e+09
1065, 1.11701e+09
926, 1.16362e+09
90, 1.08866e+09
790, 1.04999e+09
1046, 1.19293e+09
373, 1.17569e+09
57, 1.10761e+09
1085, 1.08941e+09
1170, 1.184e+09
1062, 1.1029e+09
826, 1.20377e+09
569, 1.22736e+09
207, 1.14473e+09
798, 1.07057e+09
165, 1.03325e+09
88, 1.13486e+09
6, 1.10293e+09
495, 1.09173e+09
538, 1.09052e+09
959, 1.18743e+09
941, 1.14324e+09
1146, 1.05992e+09
934, 1.1461e+09
1119, 1.16841e+09
1044, 1.09e+09
655, 1.1812e+09
897, 1.12838e+09
555, 1.24541e+09
257, 1.22555e+09
385, 1.22083e+09
404, 1.1899e+09
848, 1.09598e+09
902, 1.09477e+09
82, 1.07584e+09
1130, 1.15841e+09
1108, 1.17463e+09
895, 1.15792e+09
1011, 1.15578e+09
303, 1.15034e+09
438, 1.17656e+09
968, 1.10718e+09
557, 1.14796e+09
1070, 1.155e+09
1094, 1.16531e+09
911, 1.16887e+09
1133, 1.10428e+09
36, 1.12202e+09
109, 1.12012e+09
355, 1.11702e+09
661, 1.17021e+09
1023, 1.15968e+09
122, 1.07454e+09
509, 1.13314e+09
499, 1.10627e+09
378, 1.16408e+09
1128, 1.1316e+09
562, 1.20995e+09
476, 1.03449e+09
833, 1.16146e+09
1110, 1.10547e+09
1022, 1.14559e+09
392, 1.20489e+09
1031, 1.15212e+09
248, 1.19363e+09
35, 1.10371e+09
570, 1.1334e+09
1210, 1.15105e+09
525, 1.08551e+09
994, 1.18149e+09
1071, 1.10636e+09
533, 1.10568e+09
639, 1.16729e+09
595, 1.19628e+09
974, 1.13696e+09
652, 1.17398e+09
0, 1.18528e+09
330, 1.20688e+09
208, 1.11767e+09
667, 1.16186e+09
185, 1.09811e+09
76, 1.10709e+09
948, 1.13717e+09
118, 1.19351e+09
264, 1.19283e+09
