seed,Total Cost T
272,1.1544e+09
1050,1.19698e+09
456,1.16172e+09
841,1.15969e+09
838,1.10613e+09
757,1.25509e+09
78,1.22785e+09
262,1.22323e+09
1124,1.17455e+09
378,1.18021e+09
