seed, Total Cost T
1008, 1.45561e+08
1116, 1.50306e+08
20, 1.53173e+08
1234, 1.4817e+08
15, 1.54289e+08
111, 1.51998e+08
905, 1.51164e+08
179, 1.53422e+08
55, 1.51326e+08
973, 1.51117e+08
