seed, Total Cost T
1008, 1.56102e+08
1116, 1.60869e+08
20, 1.63409e+08
1234, 1.58694e+08
15, 1.64408e+08
111, 1.62239e+08
905, 1.61573e+08
179, 1.6356e+08
55, 1.61711e+08
973, 1.6147e+08
