seed,Total Cost T
608,1.33787e+09
500,1.23362e+09
130,1.21983e+09
991,1.29832e+09
1017,1.40115e+09
996,1.36532e+09
417,1.27956e+09
559,1.33837e+09
675,1.48011e+09
717,1.27053e+09
