seed, Total QALY
1237, 417193
1002, 475683
953, 377971
21, 441466
1181, 367705
707, 592149
496, 535756
1098, 496475
829, 335573
405, 347925
1204, 323862
31, 352519
646, 346726
928, 275833
253, 429306
289, 392018
154, 429414
830, 429507
1078, 331112
987, 399508
271, 304656
969, 406790
107, 343585
258, 568866
44, 384097
881, 262438
1025, 303574
86, 361539
574, 382421
594, 378301
223, 386416
1199, 333868
406, 451003
132, 404666
855, 399692
1211, 354053
839, 435317
636, 399136
746, 430948
859, 372388
417, 358850
819, 361349
537, 334211
1141, 365696
781, 348842
103, 388904
500, 400267
1075, 379566
506, 408160
1243, 376962
901, 381912
372, 315804
956, 342777
360, 369881
384, 433853
945, 337960
1205, 360730
524, 401482
885, 305119
1069, 366634
812, 408930
1, 276700
563, 339301
768, 321322
513, 377961
813, 331987
153, 451861
1184, 352384
1247, 338194
58, 485402
156, 374025
463, 395152
673, 392069
1202, 383072
1102, 426573
1185, 271625
421, 322292
1107, 310518
725, 334616
1048, 299531
767, 389508
835, 366534
577, 265587
678, 372315
1120, 348212
515, 352665
932, 376591
1088, 246615
477, 300756
1176, 336997
931, 308120
97, 309788
730, 378065
1245, 306530
172, 345467
751, 362811
1134, 309609
741, 385781
1135, 355383
1076, 340279
1016, 471076
677, 280209
689, 335822
298, 355667
180, 338532
176, 370862
572, 291906
75, 451921
785, 332460
1142, 408547
336, 348795
41, 588718
230, 309874
389, 409813
971, 426985
391, 441522
437, 387529
587, 308069
1012, 433003
1074, 347170
1224, 377441
585, 325467
460, 280997
345, 319052
215, 390845
736, 289626
137, 370871
668, 474311
433, 284718
260, 392789
561, 426280
748, 361597
617, 303772
762, 341817
491, 297678
1090, 404081
578, 369994
904, 359389
1035, 315730
801, 404595
787, 406993
898, 358683
267, 431358
976, 437539
580, 397388
487, 394435
1190, 430044
1079, 267267
803, 450447
1244, 381287
583, 370565
411, 376553
115, 461784
99, 301437
196, 347072
166, 388457
540, 338217
832, 294393
272, 426048
280, 409100
866, 444997
104, 364597
970, 308086
302, 367879
1222, 343014
206, 304548
20, 368839
275, 409987
672, 308124
999, 452586
67, 419493
425, 308547
1151, 324363
856, 412339
480, 377778
72, 352671
1144, 343432
1053, 353559
121, 350597
105, 385681
34, 333034
399, 358238
440, 360368
523, 323399
435, 302836
201, 487937
778, 406248
998, 375573
1137, 423655
1239, 407214
729, 286708
453, 447432
753, 352126
828, 396825
451, 403361
211, 515449
836, 334245
582, 343894
1061, 404483
361, 414954
519, 395789
328, 418699
908, 485553
518, 326882
1039, 393058
126, 302200
713, 347717
601, 354898
511, 298110
942, 304188
394, 331440
862, 325002
1057, 306191
783, 401895
983, 438333
843, 342739
567, 259475
1149, 356584
450, 380338
366, 368915
534, 300596
108, 403048
244, 389165
46, 307646
311, 274083
464, 282980
922, 430714
77, 402121
130, 323113
2, 442131
155, 369197
894, 455816
949, 464615
22, 281828
592, 383289
268, 380678
984, 412617
461, 362888
647, 294663
148, 401194
1158, 460881
159, 390061
810, 377472
654, 407527
1027, 391567
1115, 340901
502, 361121
1223, 325102
414, 423242
684, 368589
354, 390862
877, 399605
110, 306479
357, 340284
494, 416305
233, 304793
329, 348744
851, 333590
286, 321177
614, 363399
274, 358691
371, 420741
62, 472107
217, 327291
400, 333368
306, 342421
442, 333402
681, 446237
1248, 412242
892, 305802
664, 366454
720, 384265
218, 405863
772, 386891
493, 469297
602, 438373
351, 393385
1148, 325910
134, 371169
860, 467538
1019, 350092
1160, 372751
28, 432779
1208, 270711
444, 374205
390, 452751
353, 357837
1192, 341819
794, 409262
745, 438970
456, 413864
722, 304576
988, 407593
1066, 377325
621, 260690
584, 301457
200, 295127
216, 380578
1161, 412588
209, 320468
676, 357748
93, 483953
1162, 366850
238, 420866
586, 342829
439, 317373
1191, 423811
1092, 500640
1084, 378513
1203, 402776
1055, 379893
738, 331595
618, 356826
162, 351758
543, 289217
744, 415779
259, 462402
505, 391703
699, 339393
119, 305687
54, 319681
222, 348452
669, 360578
192, 328314
896, 323652
816, 377369
173, 335075
30, 354384
710, 282705
712, 368436
1059, 310248
65, 367953
144, 326146
1032, 445484
51, 335083
332, 432904
619, 372061
488, 289722
430, 495856
575, 419065
1087, 374394
873, 357269
719, 421110
758, 375428
749, 327773
773, 253166
261, 330000
190, 463374
449, 392940
688, 399554
799, 321990
961, 463513
393, 346349
339, 415258
903, 359592
151, 332307
418, 419048
565, 266088
377, 505150
1195, 304745
96, 393806
