seed, Total Cost T
304, 5.18178e+07
1082, 5.18178e+07
168, 5.18178e+07
143, 5.18178e+07
182, 5.18178e+07
482, 5.18178e+07
87, 5.18178e+07
766, 5.18178e+07
774, 5.18178e+07
229, 5.18178e+07
733, 5.18178e+07
814, 5.18178e+07
1112, 5.18178e+07
547, 5.18178e+07
845, 5.18178e+07
249, 5.18178e+07
711, 5.18178e+07
455, 5.18178e+07
379, 5.18178e+07
116, 5.18178e+07
309, 5.18178e+07
412, 5.18178e+07
1147, 5.18178e+07
878, 5.18178e+07
905, 5.18178e+07
838, 5.18178e+07
964, 5.18178e+07
596, 5.18178e+07
995, 5.18178e+07
503, 5.18178e+07
662, 5.18178e+07
1126, 5.18178e+07
737, 5.18178e+07
963, 5.18178e+07
598, 5.18178e+07
1041, 5.18178e+07
285, 5.18178e+07
884, 5.18178e+07
805, 5.18178e+07
693, 5.18178e+07
613, 5.18178e+07
648, 5.18178e+07
349, 5.18178e+07
265, 5.18178e+07
16, 5.18178e+07
56, 5.18178e+07
671, 5.18178e+07
106, 5.18178e+07
756, 5.18178e+07
644, 5.18178e+07
150, 5.18178e+07
727, 5.18178e+07
1067, 5.18178e+07
1209, 5.18178e+07
323, 5.18178e+07
1235, 5.18178e+07
266, 5.18178e+07
607, 5.18178e+07
1015, 5.18178e+07
1106, 5.18178e+07
593, 5.18178e+07
958, 5.18178e+07
698, 5.18178e+07
880, 5.18178e+07
27, 5.18178e+07
1138, 5.18178e+07
198, 5.18178e+07
972, 5.18178e+07
747, 5.18178e+07
346, 5.18178e+07
225, 5.18178e+07
465, 5.18178e+07
53, 5.18178e+07
792, 5.18178e+07
811, 5.18178e+07
977, 5.18178e+07
1132, 5.18178e+07
33, 5.18178e+07
870, 5.18178e+07
459, 5.18178e+07
702, 5.18178e+07
427, 5.18178e+07
145, 5.18178e+07
237, 5.18178e+07
446, 5.18178e+07
169, 5.18178e+07
236, 5.18178e+07
796, 5.18178e+07
410, 5.18178e+07
131, 5.18178e+07
219, 5.18178e+07
687, 5.18178e+07
49, 5.18178e+07
591, 5.18178e+07
79, 5.18178e+07
750, 5.18178e+07
63, 5.18178e+07
919, 5.18178e+07
650, 5.18178e+07
1065, 5.18178e+07
926, 5.18178e+07
90, 5.18178e+07
790, 5.18178e+07
1046, 5.18178e+07
373, 5.18178e+07
57, 5.18178e+07
1085, 5.18178e+07
1170, 5.18178e+07
1062, 5.18178e+07
826, 5.18178e+07
569, 5.18178e+07
