seed, Total QALY
304, 378794
1082, 353670
168, 334023
143, 282768
182, 341895
482, 376112
87, 231266
766, 484814
774, 336530
229, 272704
733, 391456
814, 352346
1112, 419869
547, 333418
845, 374564
249, 345966
711, 360476
455, 354313
379, 406380
116, 306613
309, 405065
412, 441720
1147, 411201
878, 315956
905, 280266
838, 383812
964, 369100
596, 419979
995, 489055
503, 363511
662, 295875
1126, 502317
737, 410439
963, 329189
598, 245066
1041, 400118
285, 520953
884, 408227
805, 406112
693, 374237
613, 251708
648, 342494
349, 394457
265, 391021
16, 374744
56, 399534
671, 317505
106, 391923
756, 345297
644, 220412
150, 383240
727, 430810
1067, 406473
1209, 342023
323, 349664
1235, 382400
266, 335637
607, 270688
1015, 310071
1106, 466078
593, 366769
958, 406586
698, 354285
880, 438922
27, 420953
1138, 350612
198, 317391
972, 328281
747, 317693
346, 464488
225, 447473
465, 379968
53, 289063
792, 415340
811, 254030
977, 357992
1132, 459434
33, 403667
870, 366663
459, 378596
702, 412773
427, 295826
145, 341088
237, 440995
446, 363936
169, 319365
236, 363688
796, 360458
410, 360859
131, 436022
219, 440373
687, 462750
49, 382927
591, 407949
79, 338718
750, 456479
63, 301790
919, 385461
650, 285072
1065, 333311
926, 272535
90, 474950
790, 385250
1046, 385215
373, 449884
57, 339790
1085, 425301
1170, 394741
1062, 250369
826, 395739
569, 382210
207, 392424
798, 408450
165, 408741
88, 393958
6, 553082
495, 332173
538, 454350
959, 397197
941, 278754
1146, 287790
934, 379138
1119, 323283
1044, 391916
655, 388340
897, 357123
555, 333168
257, 396622
385, 306546
404, 292608
848, 498809
902, 377174
82, 309738
1130, 518934
1108, 386517
895, 289871
1011, 334929
303, 358913
438, 356120
968, 318138
557, 393760
1070, 434774
1094, 388602
911, 427561
1133, 430082
36, 425238
109, 392051
355, 381956
661, 303397
1023, 404032
122, 340711
509, 403813
499, 441654
378, 527714
1128, 357576
562, 453611
476, 393974
833, 308916
1110, 276081
1022, 453538
392, 386271
1031, 293489
248, 368229
35, 384857
570, 522028
1210, 382535
525, 341609
994, 386819
1071, 312251
533, 292445
639, 432910
595, 278132
974, 356807
652, 376273
0, 382589
330, 465639
208, 376308
667, 535204
185, 388561
76, 341993
948, 312467
118, 361503
264, 429977
548, 320786
322, 414147
395, 368637
551, 363044
160, 391389
876, 372406
1219, 329696
297, 361969
802, 351114
141, 321787
231, 254022
295, 555611
59, 420816
7, 380872
752, 287011
546, 346229
1197, 363874
255, 389334
490, 421540
283, 338582
12, 382760
129, 291023
782, 429027
581, 483997
692, 422345
71, 395074
821, 347538
426, 377218
920, 426510
882, 300019
102, 424681
188, 317595
657, 280367
840, 352890
757, 416839
529, 443930
630, 289237
522, 404180
350, 332780
558, 462667
14, 428870
605, 303860
492, 374915
291, 356940
588, 330824
135, 324227
1123, 338374
1233, 435153
252, 294710
220, 411488
918, 268477
171, 445131
1215, 348182
91, 368427
5, 367531
296, 492359
1086, 335380
61, 406775
571, 297360
510, 261558
307, 377759
383, 357427
475, 284334
925, 318845
993, 325250
651, 367361
1043, 464894
1212, 332834
786, 324367
606, 435679
886, 335880
957, 341785
263, 449211
763, 401465
1056, 349298
809, 583831
443, 333744
338, 340437
26, 332398
1154, 427975
407, 417625
632, 392033
177, 304226
691, 349642
247, 334936
352, 342086
784, 389832
1017, 350285
631, 301829
320, 519080
770, 322450
1188, 263821
452, 430247
1129, 328983
512, 403631
1109, 432779
715, 353007
780, 425632
933, 437985
991, 365757
365, 362292
484, 408056
227, 330924
251, 458666
445, 342096
611, 320868
701, 266228
653, 502129
697, 415107
755, 188480
1036, 479851
94, 368802
846, 379246
235, 326132
113, 357136
66, 422943
975, 311932
997, 341995
396, 309182
327, 380082
10, 563126
300, 367792
226, 324354
1180, 316649
163, 341626
1117, 321278
666, 393358
273, 433797
183, 394340
1020, 354209
310, 466377
95, 338531
1054, 436365
202, 372049
638, 481740
709, 280880
996, 404413
39, 444974
764, 518988
708, 389003
1168, 368549
184, 379696
241, 298927
431, 281760
147, 359756
642, 329938
1200, 357016
312, 479462
17, 509768
640, 380539
1014, 378669
158, 424242
380, 346459
319, 479769
791, 366668
1232, 381182
734, 319075
318, 505282
628, 433447
815, 262609
504, 371764
224, 404646
965, 541667
374, 377650
301, 460851
164, 364379
125, 388040
556, 363896
1006, 476827
429, 380171
992, 359529
337, 450622
1089, 383830
74, 324020
935, 432890
539, 401852
754, 351058
428, 341467
1157, 431027
13, 369710
1246, 383661
342, 297119
1081, 335233
483, 349878
299, 429828
175, 346052
1238, 462609
434, 437984
111, 343027
47, 383412
760, 396756
1173, 336956
409, 405329
844, 449248
1206, 322058
321, 387916
1051, 383943
850, 339582
284, 348224
527, 476379
441, 366044
413, 476270
1093, 266593
382, 483234
140, 437877
620, 438236
1009, 389958
269, 348906
1136, 394030
1214, 388474
170, 349250
1042, 431109
726, 384872
1152, 311243
955, 333404
1198, 314166
401, 290100
45, 379688
403, 338799
1040, 433584
1007, 363911
690, 428179
610, 473764
136, 356740
83, 404264
679, 373174
240, 432455
1145, 368586
629, 399429
616, 363276
717, 318259
635, 356045
9, 377526
1217, 360191
89, 309204
228, 299031
120, 382285
929, 288208
479, 287531
363, 419435
281, 394379
867, 379967
181, 413755
1165, 322128
142, 310567
721, 382151
423, 351127
473, 379563
282, 292425
609, 395873
864, 366453
913, 329447
1201, 329642
1240, 346542
1103, 413299
950, 336363
1189, 291112
917, 363893
847, 301926
930, 414421
1153, 494106
471, 421543
334, 357235
486, 432927
