seed, Total Cost T
304, 9.86104e+08
1082, 1.09878e+09
168, 9.66281e+08
143, 8.87671e+08
182, 9.89027e+08
482, 1.00266e+09
87, 9.35572e+08
766, 1.05714e+09
774, 9.19355e+08
229, 1.05623e+09
733, 1.01249e+09
814, 1.02089e+09
1112, 1.09019e+09
547, 1.00516e+09
845, 1.06184e+09
249, 1.02009e+09
711, 1.0317e+09
455, 1.0661e+09
379, 9.90994e+08
116, 9.84019e+08
309, 1.06539e+09
412, 1.06256e+09
1147, 9.99984e+08
878, 9.15918e+08
905, 1.02107e+09
838, 9.60278e+08
964, 1.05112e+09
596, 1.02431e+09
995, 1.00981e+09
503, 9.7786e+08
662, 9.63047e+08
1126, 1.05684e+09
737, 1.03451e+09
963, 1.13593e+09
598, 1.02929e+09
1041, 9.68311e+08
285, 1.06169e+09
884, 1.00265e+09
805, 1.00694e+09
693, 9.67205e+08
613, 1.04435e+09
648, 9.6192e+08
349, 1.14792e+09
265, 1.06145e+09
16, 1.04148e+09
56, 1.00437e+09
671, 1.03227e+09
106, 9.18185e+08
756, 1.01343e+09
644, 9.93e+08
150, 9.84718e+08
727, 1.08487e+09
1067, 1.01727e+09
1209, 9.91693e+08
323, 1.07894e+09
1235, 9.52766e+08
266, 9.17401e+08
607, 1.0069e+09
1015, 9.94738e+08
1106, 1.04855e+09
593, 1.00075e+09
958, 9.69461e+08
698, 1.00318e+09
880, 9.39716e+08
27, 9.7519e+08
1138, 9.64505e+08
198, 1.02086e+09
972, 9.9657e+08
747, 9.76976e+08
346, 1.03569e+09
225, 1.01669e+09
465, 1.02024e+09
53, 9.87367e+08
792, 1.00191e+09
811, 9.84056e+08
977, 1.02934e+09
1132, 1.02792e+09
33, 9.43157e+08
870, 1.02759e+09
459, 1.07331e+09
702, 9.83586e+08
427, 1.12697e+09
145, 1.00341e+09
237, 1.08303e+09
446, 9.78991e+08
169, 9.69915e+08
236, 9.54604e+08
796, 1.01085e+09
410, 1.08552e+09
131, 1.01145e+09
219, 9.4567e+08
687, 1.0066e+09
49, 1.03487e+09
591, 1.02103e+09
79, 9.66833e+08
750, 1.02243e+09
63, 9.79291e+08
919, 9.77752e+08
650, 1.03155e+09
1065, 1.00007e+09
926, 1.028e+09
90, 9.48095e+08
790, 9.0059e+08
1046, 1.06895e+09
373, 1.05859e+09
57, 9.50499e+08
1085, 9.41902e+08
1170, 1.05722e+09
1062, 9.68042e+08
826, 1.07469e+09
569, 1.09311e+09
207, 1.02245e+09
798, 9.10442e+08
165, 8.89786e+08
88, 9.89719e+08
6, 1.00657e+09
495, 9.59179e+08
538, 9.79351e+08
959, 1.05977e+09
941, 1.00771e+09
1146, 8.99764e+08
934, 9.9533e+08
1119, 1.0818e+09
1044, 9.5656e+08
655, 1.05764e+09
897, 9.86478e+08
555, 1.11076e+09
257, 1.10871e+09
385, 1.08997e+09
404, 1.04859e+09
848, 9.75402e+08
902, 9.79686e+08
82, 9.38545e+08
1130, 1.04288e+09
1108, 1.0491e+09
895, 1.02011e+09
1011, 1.03385e+09
303, 1.02503e+09
438, 1.05366e+09
968, 9.84e+08
557, 1.01668e+09
1070, 1.03645e+09
1094, 1.01607e+09
911, 1.0546e+09
1133, 9.75422e+08
36, 9.97036e+08
109, 9.83144e+08
355, 9.7574e+08
661, 1.03679e+09
1023, 1.04095e+09
122, 9.55782e+08
509, 9.92744e+08
499, 9.55351e+08
378, 1.03872e+09
1128, 1.00863e+09
562, 1.0887e+09
476, 9.00757e+08
833, 1.02126e+09
1110, 9.73619e+08
1022, 1.02514e+09
392, 1.05308e+09
1031, 1.00046e+09
248, 1.07358e+09
35, 9.62522e+08
570, 1.00308e+09
1210, 9.90021e+08
525, 9.58671e+08
994, 1.03399e+09
1071, 9.7279e+08
533, 1.0004e+09
639, 1.04836e+09
595, 1.0478e+09
974, 1.00539e+09
652, 1.04006e+09
0, 1.06085e+09
330, 1.06273e+09
208, 1.00652e+09
667, 1.0417e+09
185, 9.39606e+08
76, 9.69212e+08
948, 9.96311e+08
118, 1.08879e+09
264, 1.07164e+09
548, 9.79419e+08
322, 1.02996e+09
395, 9.90457e+08
551, 9.73528e+08
160, 1.03647e+09
876, 9.50817e+08
1219, 1.00404e+09
297, 1.05885e+09
802, 1.01529e+09
141, 9.57861e+08
231, 9.8565e+08
295, 1.11307e+09
59, 9.57346e+08
7, 9.99606e+08
752, 1.00074e+09
546, 9.90729e+08
1197, 9.96824e+08
255, 9.21728e+08
490, 1.01264e+09
283, 1.03062e+09
12, 1.08879e+09
129, 9.69283e+08
782, 1.04658e+09
