seed, Total Cost T
304, 9.87895e+08
1082, 1.10035e+09
168, 9.68416e+08
143, 8.8979e+08
182, 9.90871e+08
482, 1.00419e+09
87, 9.37392e+08
766, 1.05851e+09
774, 9.20762e+08
229, 1.05809e+09
733, 1.01391e+09
814, 1.02287e+09
1112, 1.09166e+09
547, 1.00711e+09
845, 1.06384e+09
249, 1.02202e+09
711, 1.03327e+09
455, 1.06759e+09
379, 9.92501e+08
116, 9.85826e+08
309, 1.06645e+09
412, 1.06441e+09
1147, 1.00133e+09
878, 9.17788e+08
905, 1.02262e+09
838, 9.61735e+08
964, 1.05231e+09
596, 1.02551e+09
995, 1.0112e+09
503, 9.79497e+08
662, 9.64627e+08
1126, 1.05865e+09
737, 1.03633e+09
963, 1.13712e+09
598, 1.03051e+09
1041, 9.69592e+08
285, 1.0631e+09
884, 1.00439e+09
805, 1.00839e+09
693, 9.68705e+08
613, 1.04574e+09
648, 9.63203e+08
349, 1.14948e+09
265, 1.06304e+09
16, 1.04326e+09
56, 1.00652e+09
671, 1.03383e+09
106, 9.19974e+08
756, 1.01539e+09
644, 9.94395e+08
150, 9.86713e+08
727, 1.08612e+09
1067, 1.01893e+09
1209, 9.92773e+08
323, 1.08038e+09
1235, 9.54153e+08
266, 9.19495e+08
607, 1.00846e+09
1015, 9.95864e+08
1106, 1.04985e+09
593, 1.00232e+09
958, 9.71199e+08
698, 1.00494e+09
880, 9.40939e+08
27, 9.77122e+08
1138, 9.6613e+08
198, 1.02286e+09
972, 9.98258e+08
747, 9.78561e+08
346, 1.03727e+09
225, 1.01873e+09
465, 1.022e+09
53, 9.89927e+08
792, 1.00331e+09
811, 9.85908e+08
977, 1.03102e+09
1132, 1.02926e+09
33, 9.44818e+08
870, 1.02885e+09
459, 1.07461e+09
702, 9.85455e+08
427, 1.12818e+09
145, 1.00503e+09
237, 1.08485e+09
446, 9.80614e+08
169, 9.71967e+08
236, 9.56534e+08
796, 1.01264e+09
410, 1.08729e+09
131, 1.01309e+09
219, 9.47378e+08
687, 1.00802e+09
49, 1.03594e+09
591, 1.02265e+09
79, 9.68929e+08
750, 1.02418e+09
63, 9.81064e+08
919, 9.79033e+08
650, 1.03315e+09
1065, 1.00108e+09
926, 1.02948e+09
90, 9.49968e+08
790, 9.02227e+08
1046, 1.07058e+09
