seed, Total QALY
994, 384401
1071, 310684
533, 291409
639, 430405
595, 274857
974, 353252
652, 374365
0, 380378
330, 463254
208, 375063
667, 533661
185, 385140
76, 339759
948, 309918
118, 360422
264, 426748
548, 317426
322, 411562
395, 366797
551, 359990
160, 388315
876, 370338
1219, 329632
297, 360412
802, 348837
141, 319714
231, 252061
295, 552925
59, 418488
7, 378189
752, 286206
546, 343723
1197, 362455
255, 387549
490, 419631
283, 336374
12, 380853
129, 290464
782, 426993
581, 481726
692, 420101
71, 392978
821, 345012
426, 375409
920, 423256
882, 298730
102, 424099
188, 316710
657, 277223
840, 350457
757, 414535
529, 439821
630, 284890
522, 399982
350, 331147
558, 459008
14, 427815
605, 300262
492, 372594
291, 354509
588, 328099
135, 320831
1123, 337788
1233, 430217
252, 289814
220, 405941
918, 266993
171, 442777
1215, 346477
91, 365955
5, 365106
296, 491066
1086, 332931
61, 404855
571, 294130
510, 259231
307, 372228
383, 354016
475, 281111
925, 315698
993, 321402
651, 365404
1043, 463259
1212, 329747
786, 323703
606, 431470
886, 333599
957, 340614
263, 446410
763, 401509
1056, 345720
809, 581466
443, 332094
338, 336828
26, 329931
1154, 424731
407, 416388
632, 390110
177, 302662
691, 348574
247, 332452
352, 340010
784, 388562
1017, 349280
631, 299198
320, 516289
770, 319726
1188, 262337
452, 427020
1129, 326565
512, 401440
1109, 431751
715, 350196
780, 422144
933, 434310
991, 363104
365, 359772
484, 406149
227, 328669
251, 456939
445, 341220
611, 317631
701, 264772
653, 501153
697, 411832
755, 188566
1036, 477569
94, 364529
846, 375055
235, 323335
113, 356802
66, 419808
975, 311235
997, 340842
396, 306642
327, 375280
10, 558794
300, 362999
226, 322689
1180, 313072
163, 338170
1117, 319260
666, 390845
273, 431954
183, 392517
1020, 352592
310, 464459
95, 336114
1054, 434280
202, 370519
638, 479038
709, 278736
996, 400529
39, 442114
764, 514091
708, 386449
1168, 366820
184, 376952
241, 297648
431, 280738
147, 357940
642, 328024
1200, 354356
312, 477897
17, 506600
640, 378116
1014, 377776
158, 422141
380, 342296
319, 477186
791, 364139
1232, 379889
734, 317598
318, 503474
628, 432440
815, 262796
504, 369378
224, 401706
965, 540262
374, 374200
301, 458054
164, 362084
125, 385839
556, 360068
1006, 475388
429, 378539
992, 358001
337, 447563
1089, 380575
74, 321776
935, 431228
539, 399657
754, 348981
428, 339364
1157, 426413
13, 366417
1246, 378851
342, 295088
1081, 333031
483, 349231
299, 428169
175, 344113
1238, 461421
434, 433308
111, 340272
47, 381826
760, 396265
1173, 333688
409, 402024
844, 446042
1206, 319826
321, 385311
1051, 378693
850, 338585
284, 343964
527, 471974
441, 364291
413, 474430
1093, 266159
382, 479271
140, 435475
620, 437035
1009, 387529
269, 346664
1136, 392671
1214, 386683
170, 347044
1042, 426150
726, 382834
1152, 308056
955, 330157
1198, 312713
401, 287834
45, 376518
403, 336665
1040, 432030
1007, 361368
690, 425166
610, 471585
136, 355030
83, 400433
679, 372040
240, 428378
1145, 365920
629, 397010
616, 362399
717, 316563
635, 353574
9, 377246
1217, 356906
89, 306531
228, 297362
120, 378915
929, 286261
479, 285448
363, 417771
281, 391348
867, 377361
181, 410981
1165, 320365
142, 308707
721, 380456
423, 347948
473, 377889
282, 290410
609, 392411
864, 364517
913, 327443
1201, 326317
1240, 345375
1103, 411150
950, 334099
1189, 285652
917, 362315
847, 301258
930, 412261
1153, 492182
471, 419794
334, 354613
486, 429278
279, 324440
81, 395275
341, 396374
985, 524069
508, 356472
1156, 400788
800, 406929
769, 483545
1029, 463571
127, 276076
55, 418947
1193, 416509
340, 518462
827, 408488
1037, 308851
388, 274488
1068, 393600
743, 485307
912, 329156
940, 428357
1005, 465732
213, 451217
1236, 388784
633, 415357
326, 388494
397, 513135
1114, 423058
174, 357891
343, 389480
419, 307815
501, 407339
245, 396547
149, 306332
682, 276677
288, 395396
497, 392273
627, 427866
317, 394716
485, 345670
554, 245188
204, 301239
398, 360748
818, 380281
874, 282807
420, 451066
167, 364291
1166, 364433
242, 313326
804, 391625
952, 456424
408, 307346
73, 298235
313, 525638
822, 464781
315, 397084
246, 400165
1018, 337578
789, 356118
78, 293893
889, 506881
1047, 288112
777, 284328
659, 428559
704, 399888
454, 306003
1167, 406893
356, 337741
1104, 398400
402, 358206
387, 348039
1186, 350752
114, 460760
457, 319798
696, 313283
1164, 282739
112, 536639
980, 349190
887, 405220
576, 321531
634, 353473
133, 276911
675, 414349
857, 367638
686, 385213
15, 420987
293, 417472
853, 306682
981, 308376
1028, 378504
849, 342404
161, 348669
32, 357200
615, 235367
739, 280705
1091, 352675
1008, 312496
863, 379596
1231, 332592
660, 361982
186, 365407
795, 333734
1100, 298980
316, 424491
706, 339707
1150, 491686
194, 434537
656, 346728
900, 339427
84, 512213
520, 300166
369, 451201
820, 274315
381, 383204
560, 421839
861, 451030
761, 432684
625, 423917
665, 435897
528, 326805
530, 376484
481, 362778
138, 344539
967, 406430
723, 315425
579, 372803
335, 402438
890, 350149
944, 380653
549, 288343
1175, 393144
359, 387379
817, 411206
731, 489205
178, 374027
11, 399494
852, 392125
1003, 455882
564, 346816
732, 376774
250, 296182
191, 354370
649, 400695
909, 315561
1083, 405677
368, 423970
1000, 309531
19, 411394
535, 293955
962, 316458
199, 437579
683, 256730
386, 460791
308, 574353
841, 355761
212, 347779
916, 327511
1228, 372035
1187, 297104
623, 387226
478, 359240
1049, 337864
824, 403622
871, 417141
1063, 383937
1194, 477931
694, 502352
1024, 390879
542, 387475
1050, 358833
262, 401369
195, 368245
600, 323737
966, 422878
37, 543537
544, 351581
714, 385426
498, 327838
883, 450178
193, 362403
608, 251913
197, 363754
771, 319162
808, 402170
48, 454194
1241, 372759
1174, 329514
1234, 350180
23, 354246
348, 426737
469, 312127
858, 343513
603, 321190
1237, 416908
1002, 474406
953, 377075
21, 440757
1181, 368298
707, 594483
496, 535816
1098, 496537
829, 335512
405, 348305
1204, 325578
31, 351552
646, 348570
928, 277414
253, 431465
289, 391213
154, 430951
830, 429687
1078, 329352
987, 401215
271, 302895
969, 404315
107, 343954
258, 567313
44, 383865
881, 259504
1025, 301142
86, 360548
574, 381276
594, 377516
223, 386290
1199, 331450
406, 448410
132, 404864
855, 398934
1211, 355052
839, 435734
636, 402431
746, 431801
859, 373578
417, 357802
819, 360266
537, 333527
1141, 366439
781, 347692
103, 389735
500, 400296
1075, 380278
506, 404623
1243, 378733
901, 381760
372, 314992
956, 341481
360, 370120
384, 434092
945, 338896
1205, 358166
524, 400270
885, 307366
1069, 364445
812, 408772
1, 277190
563, 339212
768, 321449
513, 377802
813, 332062
153, 450341
1184, 352434
1247, 336615
58, 486170
156, 373119
463, 396350
673, 390578
1202, 380493
1102, 422726
1185, 270811
421, 321742
1107, 309300
725, 332663
1048, 299887
767, 388334
835, 365558
577, 265109
678, 372074
1120, 349351
515, 354075
932, 374989
1088, 245928
477, 300945
1176, 336372
931, 306614
97, 308236
730, 375802
1245, 306451
172, 343821
751, 360872
1134, 309918
741, 386050
1135, 356364
1076, 340737
1016, 470176
677, 280118
689, 333232
298, 354852
180, 337495
176, 369988
572, 291227
75, 452293
785, 331868
1142, 407733
336, 349606
41, 586439
230, 309688
389, 409996
971, 426042
391, 442568
437, 388886
587, 307499
1012, 432365
1074, 349543
1224, 376052
585, 322971
460, 278032
345, 318691
215, 390356
736, 289928
137, 370478
668, 474445
433, 284173
260, 393644
561, 424416
748, 359656
617, 302895
762, 341195
491, 296910
1090, 404073
578, 369051
904, 356715
1035, 315859
801, 404934
787, 405397
898, 357763
267, 431266
976, 438417
580, 397753
487, 394921
1190, 430446
1079, 266092
803, 450980
1244, 381934
583, 370991
411, 375514
115, 460819
99, 299668
196, 348365
166, 386360
540, 337715
832, 293783
272, 423357
280, 408616
866, 444577
104, 364735
970, 309715
302, 366318
1222, 342496
206, 301995
20, 369019
275, 409559
672, 305318
999, 451996
67, 419093
425, 307821
1151, 324962
856, 412177
480, 377479
72, 350775
1144, 339809
1053, 350670
121, 350641
105, 385540
34, 334244
399, 354483
440, 361328
523, 323593
435, 303027
201, 488467
778, 407465
998, 375653
1137, 421861
1239, 406738
729, 286422
453, 448000
753, 352161
828, 394941
451, 402210
211, 516771
836, 335019
582, 344655
1061, 404039
361, 415342
519, 396058
328, 418627
908, 484838
518, 326550
1039, 392707
126, 302703
713, 347718
601, 354729
511, 297398
942, 305391
394, 331680
862, 326287
1057, 306091
783, 401339
983, 439100
843, 342992
567, 259146
1149, 356462
450, 379131
366, 368590
534, 300252
108, 403117
244, 388924
46, 306320
311, 273707
464, 282723
922, 431228
77, 402537
130, 322601
2, 441631
155, 367194
894, 456846
949, 465465
22, 281540
592, 383672
268, 379077
984, 412235
461, 361226
647, 293468
148, 398682
1158, 463129
159, 389221
810, 379169
654, 406042
1027, 391517
1115, 339286
502, 360634
1223, 324484
414, 421870
684, 365594
354, 390476
877, 400915
110, 303800
357, 341126
494, 418058
233, 303303
329, 349035
851, 331801
286, 320979
614, 366699
274, 361446
371, 418750
62, 471997
217, 326521
400, 332137
306, 341784
442, 333281
681, 446221
1248, 413451
892, 304489
664, 364346
720, 383741
218, 404092
772, 387037
493, 471172
602, 437642
351, 392479
1148, 325659
134, 371106
860, 468702
1019, 348344
1160, 373069
28, 431307
1208, 270737
444, 376818
390, 452854
353, 356298
1192, 340548
794, 408260
745, 436890
456, 412507
722, 304005
988, 405633
1066, 376701
621, 258820
584, 300997
200, 295033
216, 381779
1161, 413294
209, 318058
676, 357554
93, 483431
1162, 366354
238, 420672
586, 342093
439, 314943
1191, 422290
1092, 501295
1084, 376092
1203, 403574
1055, 380308
738, 327917
618, 357759
162, 351662
543, 287988
744, 416444
259, 465112
505, 390386
699, 338485
119, 303903
54, 316787
222, 349473
669, 359662
192, 327419
896, 322728
816, 376585
173, 333829
30, 355418
710, 282161
712, 369091
1059, 309563
65, 368981
144, 326249
1032, 447817
51, 335221
332, 432350
619, 371495
488, 290316
430, 495438
575, 417728
1087, 372228
873, 356158
719, 419750
758, 375189
749, 327300
773, 254227
261, 329353
190, 464669
449, 392420
688, 398835
799, 320897
961, 463910
393, 345022
339, 414366
903, 359468
151, 334235
418, 418681
565, 265633
377, 504980
1195, 302750
96, 393298
