seed, Total QALY
739, 279849
1091, 351454
1008, 311750
863, 378329
1231, 331682
660, 361018
186, 364067
795, 332573
1100, 298480
316, 423517
706, 338714
1150, 490619
194, 432881
656, 346010
900, 338493
84, 511203
520, 299284
369, 449938
820, 273442
381, 382273
560, 420667
861, 449675
761, 431436
625, 422495
665, 435002
528, 325480
530, 375317
481, 361828
138, 343313
967, 405479
723, 314348
579, 371568
335, 401528
890, 349150
944, 379208
549, 287447
1175, 391777
359, 386412
817, 409641
731, 487781
178, 372951
11, 398121
852, 390785
1003, 454812
564, 345770
732, 376054
250, 295306
191, 353023
649, 399652
909, 314676
1083, 404657
368, 422710
1000, 308621
19, 410161
535, 292875
962, 315332
199, 436347
683, 255845
386, 459528
308, 572918
841, 354643
212, 346697
916, 326481
1228, 371070
1187, 296247
623, 386251
478, 358048
1049, 336834
824, 402705
871, 416427
1063, 382801
1194, 476734
694, 500754
1024, 389684
542, 386244
1050, 357669
262, 400409
195, 367127
600, 322744
966, 421897
37, 541551
544, 350565
714, 384612
498, 326590
883, 448896
193, 361379
608, 251096
197, 362822
771, 318506
808, 400971
48, 453111
1241, 371516
1174, 328702
1234, 349228
23, 353468
348, 425772
469, 311448
858, 342592
603, 320394
1237, 415793
1002, 473196
953, 375919
21, 439237
1181, 367283
707, 592120
496, 534317
1098, 495211
829, 334504
405, 347601
1204, 324836
31, 350443
646, 347706
928, 276747
253, 430507
289, 390197
154, 429478
830, 428123
1078, 328242
987, 400215
271, 302026
969, 403143
107, 342820
258, 565864
44, 382710
881, 258658
1025, 300384
86, 359529
574, 379969
594, 376326
223, 385241
1199, 330458
406, 447072
132, 403712
855, 397553
1211, 354325
839, 434077
636, 401563
746, 430761
859, 372691
417, 356671
819, 359286
537, 332314
1141, 365243
781, 346520
103, 388563
500, 398824
1075, 379064
506, 403451
1243, 377605
901, 380180
372, 314151
956, 340736
360, 369220
384, 432724
945, 338113
1205, 357118
524, 399040
885, 306948
1069, 363251
812, 407547
1, 276370
563, 338343
768, 320699
513, 376479
813, 330991
153, 448844
1184, 351402
1247, 335567
58, 484726
156, 371595
463, 395696
673, 389520
1202, 379432
1102, 421715
1185, 270098
421, 320981
1107, 308558
725, 331512
1048, 299067
767, 387182
835, 364366
577, 264365
678, 370974
1120, 348448
515, 352940
932, 374076
1088, 245314
477, 300284
1176, 335454
931, 305865
97, 307250
730, 374733
1245, 305505
172, 342757
751, 359987
1134, 308900
741, 384850
1135, 355183
1076, 339608
1016, 468872
677, 279331
689, 332298
298, 353898
180, 336423
176, 368508
572, 290350
75, 450691
785, 330954
1142, 406299
336, 348677
41, 584934
230, 308803
389, 408724
971, 424555
391, 441416
437, 388227
587, 306409
1012, 431047
1074, 348812
1224, 375128
585, 322129
460, 277128
345, 317819
215, 388795
736, 288852
137, 369056
668, 473625
433, 283492
260, 392724
561, 423528
748, 358579
617, 302347
762, 340068
491, 296129
1090, 402787
578, 367755
904, 355690
1035, 315027
801, 404001
787, 404290
898, 356923
267, 430098
976, 437093
580, 396794
487, 393662
1190, 429404
1079, 265205
803, 449647
1244, 381087
583, 370264
411, 374625
115, 459335
99, 298623
196, 347435
166, 385115
540, 336755
832, 293029
272, 422058
280, 407564
866, 443170
104, 363673
970, 309006
302, 365233
1222, 341485
206, 300922
20, 367883
275, 407951
672, 304709
999, 450527
67, 417567
425, 306973
1151, 324156
856, 410623
480, 376254
72, 349682
1144, 338774
1053, 349654
121, 349628
105, 384459
34, 333400
399, 353445
440, 360331
523, 322836
435, 302253
201, 486864
778, 406291
998, 374621
1137, 420470
1239, 405418
729, 285665
453, 447121
753, 351069
828, 393646
451, 401191
211, 514937
836, 334371
582, 343651
1061, 403009
361, 414098
519, 395101
328, 417879
908, 483571
518, 325676
1039, 391882
126, 301883
713, 346611
601, 353677
511, 296641
942, 304449
394, 330980
862, 325540
1057, 305072
783, 400049
983, 437904
843, 342182
567, 258421
1149, 355398
450, 377976
366, 367582
534, 299410
108, 401877
244, 387859
46, 305393
311, 273093
464, 282075
922, 429878
77, 401123
130, 321564
2, 440323
155, 365883
894, 455401
949, 464485
22, 280671
592, 382674
268, 377936
984, 411224
461, 360193
647, 292577
148, 397335
1158, 462106
159, 388099
810, 378258
654, 404873
1027, 390377
1115, 338287
502, 359553
1223, 323604
414, 420944
684, 364655
354, 389502
877, 399864
110, 302867
357, 340519
494, 417017
233, 302253
329, 348325
851, 330517
286, 320394
614, 366059
274, 360879
371, 417690
62, 470441
217, 325469
400, 331279
306, 340929
442, 332661
681, 445280
1248, 412362
892, 303511
664, 363237
720, 382573
218, 402764
772, 386203
493, 470033
602, 436139
351, 391389
1148, 324752
134, 369982
860, 467656
1019, 347519
1160, 372162
28, 429864
1208, 270011
444, 375897
390, 451593
353, 355271
1192, 339786
794, 406995
745, 435715
456, 411180
722, 303154
988, 404835
1066, 375850
621, 258106
584, 300109
200, 294159
216, 380735
1161, 412188
209, 317176
676, 356436
93, 481391
1162, 365016
238, 419390
586, 341378
439, 314140
1191, 421019
1092, 500058
1084, 374962
1203, 402311
1055, 378956
738, 326808
618, 356883
162, 350453
543, 287043
744, 415184
259, 464025
505, 388910
699, 337414
119, 302893
54, 315723
222, 348349
669, 358675
192, 326224
896, 321947
816, 375835
173, 332666
30, 354526
710, 281393
712, 368032
1059, 308772
65, 368060
144, 325307
1032, 446812
51, 334228
332, 431106
619, 370416
488, 289424
430, 494126
575, 416498
1087, 371092
873, 355136
719, 418791
758, 374260
749, 326183
773, 253717
261, 328539
190, 463048
449, 391368
688, 397724
799, 319834
961, 462557
393, 343987
339, 413017
903, 358331
151, 333002
418, 417542
565, 264887
377, 504205
1195, 301785
96, 392067
