seed, Total QALY
304, 380440
1082, 354919
168, 334783
143, 284659
182, 343866
482, 379000
87, 232969
766, 485792
774, 337714
229, 273177
733, 392969
814, 353887
1112, 421348
547, 335480
845, 375983
249, 348457
711, 361579
455, 356401
379, 407608
116, 307381
309, 405999
412, 444160
1147, 411507
878, 318473
905, 281389
838, 387106
964, 370543
596, 421180
995, 490684
503, 364234
662, 297248
1126, 503681
737, 412252
963, 328967
598, 245291
1041, 401961
285, 522759
884, 411324
805, 407852
693, 377805
613, 253505
648, 342157
349, 396375
265, 392721
16, 375673
56, 400817
671, 319188
106, 393511
756, 347540
644, 222656
150, 383236
727, 433678
1067, 407467
1209, 344863
323, 350420
1235, 384101
266, 338035
607, 271869
1015, 311184
1106, 466520
593, 368480
958, 407706
698, 355228
880, 439890
27, 423444
1138, 353346
198, 320447
972, 331894
747, 317289
346, 466736
225, 448025
465, 380903
53, 289814
792, 417139
811, 255199
977, 361009
1132, 461263
33, 404185
870, 368009
459, 379488
702, 413541
427, 298111
145, 344149
237, 442835
446, 366579
169, 322647
236, 364677
796, 361676
410, 361539
131, 438175
219, 442664
687, 464541
49, 386952
591, 409371
79, 339353
750, 458772
63, 302975
919, 387304
650, 286538
1065, 334198
926, 275202
90, 477969
790, 387083
1046, 386668
373, 451717
57, 341623
1085, 427969
1170, 396054
1062, 251927
826, 397331
569, 383913
207, 393182
798, 410171
165, 409520
88, 395442
6, 555503
495, 334242
538, 456389
959, 398813
941, 280793
1146, 290290
934, 380333
1119, 322414
1044, 394156
655, 389587
897, 359679
555, 334034
257, 398333
385, 306712
404, 293570
848, 502201
902, 379532
82, 311305
1130, 522444
1108, 386966
895, 290392
1011, 335658
303, 361387
438, 356294
968, 319903
557, 394981
1070, 437544
1094, 390547
911, 430001
1133, 431526
36, 426107
109, 394319
355, 380812
661, 305050
1023, 408176
122, 342079
509, 404912
499, 442701
378, 529068
1128, 358983
562, 456570
476, 396434
833, 312842
1110, 277311
1022, 456012
392, 386654
1031, 294038
248, 370779
35, 385462
570, 523566
1210, 385759
525, 343569
994, 388093
1071, 316271
533, 293662
639, 433768
595, 281029
974, 357922
652, 378216
0, 382671
330, 467376
208, 378387
667, 536251
185, 389863
76, 343280
948, 314912
118, 363059
264, 430541
548, 321903
322, 415001
395, 371333
551, 365139
160, 392843
876, 372731
1219, 332183
297, 363666
802, 352144
141, 324533
231, 254908
295, 556949
59, 423518
7, 383554
752, 288691
546, 348077
1197, 366425
255, 391290
490, 422872
283, 338451
12, 382783
129, 293027
782, 430064
581, 487935
692, 423607
71, 395561
821, 349579
426, 380300
920, 428953
882, 302116
102, 426901
188, 318355
657, 281188
840, 352874
757, 420888
529, 446772
630, 290970
522, 405324
350, 336015
558, 464553
14, 432385
605, 304975
492, 376025
291, 357792
588, 331921
135, 325039
1123, 341912
1233, 437386
252, 296344
220, 413540
918, 270667
171, 446862
1215, 348912
91, 370776
5, 369073
296, 493292
1086, 337111
61, 406783
571, 298451
510, 262970
307, 377339
383, 358937
475, 286497
925, 319440
993, 327021
651, 369676
1043, 465600
1212, 333364
786, 326822
606, 436813
886, 336945
957, 343008
263, 450631
763, 403299
1056, 350644
809, 584776
443, 335423
338, 341483
26, 332397
1154, 430199
407, 419193
632, 393581
177, 305800
691, 352056
247, 335704
352, 344049
784, 391836
1017, 350926
631, 303048
320, 520300
770, 323545
1188, 267089
452, 430284
1129, 330251
512, 405448
1109, 435195
715, 355498
780, 428154
933, 438517
991, 368887
365, 365431
484, 408947
227, 332403
251, 460736
445, 344525
611, 321097
701, 267914
653, 503927
697, 415579
755, 189715
1036, 482763
94, 371166
846, 380532
235, 327512
113, 358550
66, 423584
975, 314538
997, 345107
396, 309538
327, 379587
10, 564799
300, 369574
226, 326775
1180, 319787
