seed, Total Cost T
304, 1.07438e+09
1082, 1.16677e+09
168, 1.00922e+09
143, 9.49926e+08
182, 1.03242e+09
482, 1.05053e+09
87, 9.88957e+08
766, 1.0694e+09
774, 9.61806e+08
229, 1.08573e+09
733, 1.07267e+09
814, 1.07139e+09
1112, 1.12858e+09
547, 1.07845e+09
845, 1.13486e+09
249, 1.06922e+09
711, 1.06538e+09
455, 1.11582e+09
379, 1.04989e+09
116, 1.01493e+09
309, 1.08346e+09
412, 1.13117e+09
1147, 1.04566e+09
878, 9.83697e+08
905, 1.05185e+09
838, 9.98344e+08
964, 1.08196e+09
596, 1.04792e+09
995, 1.04174e+09
503, 1.03191e+09
662, 1.00989e+09
1126, 1.11566e+09
737, 1.08651e+09
963, 1.16032e+09
598, 1.03838e+09
1041, 1.0178e+09
285, 1.08616e+09
884, 1.06001e+09
805, 1.03586e+09
693, 1.01612e+09
613, 1.06836e+09
648, 1.00039e+09
349, 1.17434e+09
265, 1.12531e+09
16, 1.08837e+09
56, 1.06617e+09
671, 1.09427e+09
106, 9.52132e+08
756, 1.07955e+09
644, 1.07681e+09
150, 1.01439e+09
727, 1.10612e+09
1067, 1.06968e+09
1209, 1.02612e+09
323, 1.11349e+09
1235, 9.81318e+08
266, 1.00545e+09
607, 1.04179e+09
1015, 1.04155e+09
1106, 1.08536e+09
593, 1.07522e+09
958, 9.97583e+08
698, 1.07e+09
880, 9.7096e+08
27, 1.0697e+09
1138, 1.06353e+09
198, 1.09675e+09
972, 1.04532e+09
747, 1.02916e+09
346, 1.078e+09
225, 1.06992e+09
465, 1.0822e+09
53, 1.08132e+09
792, 1.03981e+09
811, 1.0257e+09
977, 1.10912e+09
1132, 1.06366e+09
33, 9.94711e+08
870, 1.05564e+09
459, 1.11382e+09
702, 1.05388e+09
427, 1.14322e+09
145, 1.05469e+09
237, 1.13985e+09
446, 1.02607e+09
169, 1.0415e+09
236, 1.02148e+09
796, 1.05811e+09
410, 1.14058e+09
131, 1.04959e+09
219, 9.97536e+08
687, 1.05887e+09
49, 1.01815e+09
591, 1.0805e+09
79, 1.03378e+09
750, 1.10581e+09
63, 1.01403e+09
919, 1.03793e+09
650, 1.10958e+09
1065, 1.02807e+09
926, 1.0909e+09
90, 1.01432e+09
790, 9.63826e+08
1046, 1.12118e+09
373, 1.0806e+09
57, 1.04665e+09
1085, 9.99503e+08
1170, 1.09538e+09
1062, 1.01957e+09
826, 1.11611e+09
569, 1.14552e+09
207, 1.07733e+09
798, 9.76078e+08
165, 9.35178e+08
88, 1.05529e+09
6, 1.02986e+09
495, 1.01395e+09
538, 1.00468e+09
959, 1.11774e+09
941, 1.05757e+09
1146, 9.85239e+08
934, 1.08053e+09
1119, 1.08703e+09
1044, 9.975e+08
655, 1.11631e+09
897, 1.06386e+09
555, 1.15816e+09
257, 1.14541e+09
385, 1.12098e+09
404, 1.10484e+09
848, 1.02844e+09
902, 1.03466e+09
82, 1.00256e+09
1130, 1.07451e+09
1108, 1.0848e+09
895, 1.05837e+09
1011, 1.06476e+09
303, 1.05562e+09
438, 1.08972e+09
968, 1.02963e+09
557, 1.06067e+09
1070, 1.08027e+09
1094, 1.07906e+09
911, 1.0848e+09
1133, 1.02445e+09
36, 1.03182e+09
109, 1.0724e+09
355, 1.0233e+09
661, 1.11195e+09
1023, 1.08082e+09
122, 9.91565e+08
509, 1.05433e+09
499, 1.02208e+09
378, 1.10303e+09
1128, 1.05265e+09
562, 1.1331e+09
476, 9.67574e+08
833, 1.11055e+09
1110, 1.01145e+09
1022, 1.06247e+09
392, 1.11051e+09
1031, 1.05351e+09
248, 1.13044e+09
35, 1.01375e+09
570, 1.03479e+09
1210, 1.07802e+09
525, 1.01764e+09
994, 1.09458e+09
1071, 1.0304e+09
533, 1.02568e+09
639, 1.08377e+09
595, 1.14189e+09
974, 1.0626e+09
652, 1.09479e+09
0, 1.10911e+09
330, 1.12553e+09
208, 1.05271e+09
667, 1.0809e+09
185, 1.02093e+09
76, 1.03667e+09
948, 1.0601e+09
118, 1.11197e+09
264, 1.11969e+09
548, 1.02903e+09
322, 1.07441e+09
395, 1.05098e+09
551, 1.0542e+09
160, 1.09695e+09
876, 9.69528e+08
1219, 1.04266e+09
297, 1.11906e+09
802, 1.05406e+09
141, 1.02589e+09
231, 1.02812e+09
295, 1.16409e+09
59, 1.03568e+09
7, 1.07801e+09
752, 1.0371e+09
546, 1.04954e+09
1197, 1.03811e+09
255, 9.95316e+08
490, 1.04606e+09
283, 1.07105e+09
12, 1.12559e+09
129, 9.95143e+08
782, 1.07793e+09
581, 1.10069e+09
692, 9.65845e+08
71, 1.0455e+09
821, 1.04771e+09
426, 1.02075e+09
920, 1.09787e+09
882, 1.01801e+09
102, 1.01013e+09
188, 9.75561e+08
657, 1.07007e+09
840, 1.01624e+09
757, 1.10684e+09
529, 9.84371e+08
630, 1.07083e+09
522, 1.082e+09
350, 1.10152e+09
558, 1.09746e+09
14, 1.0705e+09
605, 1.05227e+09
492, 1.06135e+09
291, 1.09403e+09
588, 1.0196e+09
135, 1.00071e+09
1123, 1.0762e+09
1233, 1.13644e+09
252, 1.16129e+09
220, 1.06957e+09
918, 1.022e+09
171, 1.04695e+09
1215, 1.07672e+09
91, 1.05995e+09
5, 1.11775e+09
296, 1.09642e+09
1086, 1.09767e+09
61, 1.09862e+09
571, 1.05645e+09
510, 1.09655e+09
307, 1.12604e+09
383, 1.10647e+09
475, 1.02426e+09
925, 1.1318e+09
993, 9.8258e+08
651, 1.04304e+09
1043, 1.08061e+09
1212, 1.02731e+09
786, 1.05057e+09
606, 9.97873e+08
886, 1.0176e+09
957, 1.04558e+09
263, 1.05723e+09
763, 1.06096e+09
1056, 1.10426e+09
809, 1.02053e+09
443, 1.04977e+09
338, 1.03151e+09
26, 9.84288e+08
1154, 1.0374e+09
407, 1.06215e+09
632, 1.06421e+09
177, 1.02437e+09
691, 1.03874e+09
247, 1.01787e+09
352, 1.09821e+09
784, 1.09146e+09
1017, 1.12656e+09
631, 1.06763e+09
320, 1.07017e+09
770, 1.04862e+09
1188, 1.16437e+09
452, 1.10192e+09
1129, 1.15097e+09
512, 1.07271e+09
1109, 1.06409e+09
715, 1.03443e+09
780, 1.08599e+09
933, 1.02238e+09
991, 1.0837e+09
365, 1.07904e+09
484, 1.03892e+09
227, 1.07215e+09
251, 1.07351e+09
445, 1.0727e+09
611, 1.10969e+09
701, 1.0298e+09
653, 1.02031e+09
697, 1.06024e+09
755, 1.08229e+09
1036, 1.11486e+09
94, 1.10293e+09
846, 1.0648e+09
235, 1.01311e+09
113, 1.07968e+09
66, 1.04706e+09
975, 9.72412e+08
997, 1.02953e+09
396, 1.05135e+09
327, 1.03263e+09
10, 1.04778e+09
300, 1.06595e+09
226, 9.8167e+08
1180, 1.11629e+09
163, 1.08912e+09
1117, 1.06231e+09
666, 1.02955e+09
273, 1.10183e+09
183, 1.04574e+09
1020, 1.11604e+09
310, 1.08056e+09
95, 1.0544e+09
1054, 1.05523e+09
202, 1.07384e+09
638, 1.08829e+09
709, 1.0893e+09
996, 1.1122e+09
39, 1.08689e+09
764, 1.01909e+09
708, 1.03214e+09
1168, 1.08368e+09
184, 1.03437e+09
241, 1.06079e+09
431, 1.05156e+09
147, 1.00097e+09
642, 1.10955e+09
1200, 1.07419e+09
312, 1.13462e+09
17, 1.01843e+09
640, 1.10033e+09
1014, 1.11128e+09
158, 1.1393e+09
380, 1.04353e+09
319, 1.04643e+09
791, 9.9251e+08
1232, 1.10936e+09
734, 1.03621e+09
318, 1.15595e+09
628, 1.03402e+09
815, 1.13741e+09
504, 1.09715e+09
224, 1.09313e+09
965, 1.08923e+09
374, 1.04609e+09
301, 1.10204e+09
164, 1.14511e+09
125, 1.08087e+09
556, 1.078e+09
1006, 1.08504e+09
429, 1.08582e+09
992, 1.09539e+09
337, 1.12448e+09
1089, 1.03754e+09
74, 1.05272e+09
935, 1.0204e+09
539, 1.06944e+09
754, 1.07952e+09
428, 1.1651e+09
1157, 1.02031e+09
13, 1.11134e+09
1246, 1.01078e+09
342, 1.07498e+09
1081, 1.11518e+09
483, 1.0663e+09
299, 1.11629e+09
175, 1.07621e+09
1238, 1.08776e+09
434, 1.09972e+09
111, 1.13556e+09
47, 1.05841e+09
760, 1.0414e+09
1173, 1.19853e+09
409, 1.2043e+09
844, 1.03044e+09
1206, 1.11806e+09
321, 1.17975e+09
1051, 1.07635e+09
850, 1.04596e+09
284, 1.12116e+09
527, 1.03583e+09
441, 1.01852e+09
413, 1.07695e+09
1093, 1.02435e+09
382, 1.11187e+09
140, 1.03341e+09
620, 9.79729e+08
1009, 1.11183e+09
269, 1.14545e+09
1136, 1.06445e+09
1214, 1.09201e+09
170, 1.03893e+09
1042, 1.13944e+09
726, 1.0554e+09
1152, 1.05474e+09
955, 1.09547e+09
1198, 1.03759e+09
401, 1.0197e+09
45, 1.05184e+09
403, 1.08812e+09
1040, 9.99291e+08
1007, 1.06718e+09
690, 1.02339e+09
610, 1.13012e+09
136, 9.75419e+08
83, 1.07786e+09
679, 1.03444e+09
240, 1.13443e+09
1145, 1.0976e+09
629, 1.02026e+09
616, 1.04415e+09
717, 1.04393e+09
635, 1.02266e+09
9, 1.07342e+09
1217, 1.03348e+09
89, 1.00256e+09
228, 9.5334e+08
120, 1.01986e+09
929, 1.04038e+09
479, 1.05338e+09
363, 1.12505e+09
281, 1.12821e+09
867, 9.75778e+08
181, 1.01275e+09
1165, 1.08361e+09
142, 1.00618e+09
721, 1.04586e+09
423, 1.07842e+09
473, 1.05907e+09
282, 1.11496e+09
609, 1.07703e+09
