seed, Total Cost T
304, 1.0737e+09
1082, 1.16614e+09
168, 1.00811e+09
143, 9.48998e+08
182, 1.03148e+09
482, 1.04976e+09
87, 9.88056e+08
766, 1.06854e+09
774, 9.61084e+08
229, 1.08467e+09
733, 1.07203e+09
814, 1.07042e+09
1112, 1.1278e+09
547, 1.07771e+09
845, 1.13407e+09
249, 1.06826e+09
711, 1.0645e+09
455, 1.11512e+09
379, 1.04918e+09
116, 1.01389e+09
309, 1.08277e+09
412, 1.13037e+09
1147, 1.04501e+09
878, 9.82857e+08
905, 1.05101e+09
838, 9.97562e+08
964, 1.08133e+09
596, 1.04723e+09
995, 1.04097e+09
503, 1.03113e+09
662, 1.0091e+09
1126, 1.11482e+09
737, 1.08563e+09
963, 1.1596e+09
598, 1.03759e+09
1041, 1.01718e+09
285, 1.08533e+09
884, 1.05921e+09
805, 1.03502e+09
693, 1.01539e+09
613, 1.06757e+09
648, 9.99707e+08
349, 1.17344e+09
265, 1.1246e+09
16, 1.08744e+09
56, 1.06517e+09
671, 1.09356e+09
106, 9.51151e+08
756, 1.07871e+09
644, 1.0763e+09
150, 1.01327e+09
727, 1.10537e+09
1067, 1.0689e+09
1209, 1.02554e+09
323, 1.1127e+09
1235, 9.80554e+08
266, 1.00466e+09
607, 1.04094e+09
1015, 1.04101e+09
1106, 1.08463e+09
593, 1.07461e+09
958, 9.966e+08
698, 1.06924e+09
880, 9.70288e+08
27, 1.0691e+09
1138, 1.06303e+09
198, 1.09601e+09
972, 1.04447e+09
747, 1.02842e+09
346, 1.07718e+09
225, 1.06893e+09
465, 1.0814e+09
53, 1.08036e+09
792, 1.0391e+09
811, 1.02478e+09
977, 1.10846e+09
1132, 1.06296e+09
33, 9.93896e+08
870, 1.05491e+09
459, 1.11318e+09
702, 1.05306e+09
427, 1.14247e+09
145, 1.05388e+09
237, 1.139e+09
446, 1.02534e+09
169, 1.04061e+09
236, 1.02061e+09
796, 1.05719e+09
410, 1.13973e+09
131, 1.04872e+09
219, 9.96692e+08
687, 1.05823e+09
49, 1.01729e+09
591, 1.07976e+09
79, 1.03283e+09
750, 1.10516e+09
63, 1.01302e+09
919, 1.03734e+09
650, 1.10894e+09
1065, 1.02747e+09
926, 1.09026e+09
90, 1.0135e+09
790, 9.63097e+08
1046, 1.12038e+09
373, 1.07977e+09
57, 1.04584e+09
1085, 9.98798e+08
1170, 1.09446e+09
1062, 1.01892e+09
826, 1.11535e+09
569, 1.14479e+09
207, 1.07668e+09
798, 9.75203e+08
165, 9.34223e+08
88, 1.05428e+09
6, 1.02905e+09
495, 1.01331e+09
538, 1.0039e+09
959, 1.11713e+09
941, 1.05679e+09
1146, 9.84605e+08
934, 1.07998e+09
1119, 1.08624e+09
1044, 9.96777e+08
655, 1.11579e+09
897, 1.06318e+09
555, 1.15719e+09
257, 1.14474e+09
385, 1.11999e+09
404, 1.10405e+09
848, 1.02785e+09
902, 1.03401e+09
82, 1.00174e+09
1130, 1.07376e+09
1108, 1.08403e+09
895, 1.05744e+09
1011, 1.06395e+09
303, 1.05482e+09
438, 1.08904e+09
968, 1.0289e+09
557, 1.05981e+09
1070, 1.07956e+09
1094, 1.07838e+09
911, 1.08412e+09
1133, 1.02388e+09
36, 1.03097e+09
109, 1.0717e+09
355, 1.02239e+09
661, 1.11134e+09
1023, 1.08014e+09
122, 9.90539e+08
509, 1.0536e+09
499, 1.02112e+09
378, 1.10243e+09
1128, 1.05188e+09
562, 1.13213e+09
476, 9.66879e+08
833, 1.10993e+09
1110, 1.01064e+09
1022, 1.06174e+09
392, 1.10962e+09
1031, 1.05273e+09
248, 1.12953e+09
35, 1.01294e+09
570, 1.03402e+09
1210, 1.07747e+09
525, 1.01702e+09
994, 1.09386e+09
1071, 1.02973e+09
533, 1.02489e+09
639, 1.08303e+09
595, 1.14128e+09
974, 1.06177e+09
652, 1.09401e+09
0, 1.10816e+09
330, 1.12474e+09
208, 1.05193e+09
667, 1.08015e+09
185, 1.02004e+09
76, 1.03579e+09
948, 1.05949e+09
118, 1.11094e+09
264, 1.11905e+09
548, 1.02819e+09
322, 1.07357e+09
395, 1.05034e+09
551, 1.0535e+09
160, 1.09579e+09
876, 9.68671e+08
1219, 1.04201e+09
