seed, Total Cost T
304, 1.15784e+09
1082, 1.24098e+09
168, 1.12954e+09
143, 1.05397e+09
182, 1.14075e+09
482, 1.16786e+09
87, 1.09739e+09
766, 1.1854e+09
774, 1.07205e+09
229, 1.1971e+09
733, 1.16907e+09
814, 1.18972e+09
1112, 1.24127e+09
547, 1.16222e+09
845, 1.2315e+09
249, 1.16872e+09
711, 1.17877e+09
455, 1.2061e+09
379, 1.14653e+09
116, 1.13689e+09
309, 1.18945e+09
412, 1.21925e+09
1147, 1.13981e+09
878, 1.09522e+09
905, 1.15951e+09
838, 1.11086e+09
964, 1.18424e+09
596, 1.1386e+09
995, 1.15434e+09
503, 1.13912e+09
662, 1.10963e+09
1126, 1.21792e+09
737, 1.19876e+09
963, 1.27512e+09
598, 1.14121e+09
1041, 1.12226e+09
285, 1.17753e+09
884, 1.16622e+09
805, 1.14746e+09
693, 1.11577e+09
613, 1.17822e+09
648, 1.11196e+09
349, 1.28991e+09
265, 1.22295e+09
16, 1.20376e+09
56, 1.16529e+09
671, 1.1989e+09
106, 1.07159e+09
756, 1.18043e+09
644, 1.1554e+09
150, 1.1289e+09
727, 1.18937e+09
1067, 1.17909e+09
1209, 1.12769e+09
323, 1.2158e+09
1235, 1.09625e+09
266, 1.08936e+09
607, 1.15374e+09
1015, 1.14006e+09
1106, 1.20009e+09
593, 1.15333e+09
958, 1.11016e+09
698, 1.16217e+09
880, 1.08586e+09
27, 1.13243e+09
1138, 1.13186e+09
198, 1.16857e+09
972, 1.14539e+09
747, 1.13464e+09
346, 1.18698e+09
225, 1.17045e+09
465, 1.18944e+09
53, 1.1693e+09
792, 1.13445e+09
811, 1.13279e+09
977, 1.189e+09
1132, 1.1713e+09
33, 1.10373e+09
870, 1.15725e+09
459, 1.20791e+09
702, 1.15268e+09
427, 1.25307e+09
145, 1.15162e+09
237, 1.23053e+09
446, 1.11742e+09
169, 1.1429e+09
236, 1.12727e+09
796, 1.17205e+09
410, 1.25081e+09
131, 1.14017e+09
219, 1.10385e+09
687, 1.15495e+09
49, 1.11977e+09
591, 1.17617e+09
79, 1.13581e+09
750, 1.18348e+09
63, 1.12236e+09
919, 1.13019e+09
650, 1.19574e+09
1065, 1.13216e+09
926, 1.18527e+09
90, 1.11508e+09
790, 1.07332e+09
1046, 1.21539e+09
373, 1.19431e+09
57, 1.13319e+09
1085, 1.11129e+09
1170, 1.20399e+09
1062, 1.12572e+09
826, 1.22438e+09
569, 1.24947e+09
207, 1.17211e+09
798, 1.09035e+09
165, 1.05667e+09
88, 1.15679e+09
6, 1.12468e+09
495, 1.11262e+09
538, 1.11053e+09
959, 1.20887e+09
941, 1.16485e+09
1146, 1.08362e+09
934, 1.16714e+09
1119, 1.19386e+09
1044, 1.10689e+09
655, 1.20326e+09
897, 1.1582e+09
555, 1.26607e+09
257, 1.24626e+09
385, 1.2415e+09
404, 1.21501e+09
848, 1.12041e+09
902, 1.11753e+09
82, 1.09991e+09
1130, 1.18088e+09
1108, 1.19493e+09
895, 1.18177e+09
1011, 1.1757e+09
303, 1.1655e+09
438, 1.20169e+09
968, 1.12828e+09
557, 1.17211e+09
1070, 1.17801e+09
1094, 1.18402e+09
911, 1.19015e+09
1133, 1.12544e+09
36, 1.14638e+09
109, 1.14198e+09
355, 1.13923e+09
661, 1.19196e+09
1023, 1.18085e+09
122, 1.09897e+09
509, 1.15552e+09
499, 1.12859e+09
378, 1.18929e+09
1128, 1.15378e+09
562, 1.23374e+09
476, 1.05295e+09
833, 1.18355e+09
1110, 1.13126e+09
1022, 1.16632e+09
392, 1.22208e+09
1031, 1.17378e+09
248, 1.22028e+09
35, 1.12587e+09
570, 1.15272e+09
1210, 1.16835e+09
525, 1.10438e+09
994, 1.20132e+09
1071, 1.13191e+09
533, 1.1303e+09
639, 1.18771e+09
595, 1.21872e+09
974, 1.16337e+09
652, 1.19462e+09
0, 1.21065e+09
330, 1.23024e+09
208, 1.14115e+09
667, 1.18462e+09
185, 1.11678e+09
76, 1.12934e+09
948, 1.15672e+09
118, 1.21858e+09
264, 1.21701e+09
548, 1.13687e+09
322, 1.19357e+09
395, 1.1394e+09
551, 1.13684e+09
160, 1.21133e+09
876, 1.08501e+09
1219, 1.14209e+09
297, 1.20006e+09
802, 1.15533e+09
141, 1.10362e+09
231, 1.13154e+09
295, 1.27593e+09
59, 1.11949e+09
7, 1.17396e+09
752, 1.12898e+09
546, 1.14941e+09
1197, 1.13788e+09
255, 1.08666e+09
490, 1.1545e+09
283, 1.17109e+09
12, 1.23711e+09
129, 1.09577e+09
782, 1.17787e+09
581, 1.19607e+09
692, 1.08907e+09
71, 1.14351e+09
821, 1.13864e+09
426, 1.09912e+09
920, 1.18165e+09
882, 1.10884e+09
102, 1.11465e+09
188, 1.07768e+09
657, 1.17143e+09
840, 1.1326e+09
757, 1.18994e+09
529, 1.08578e+09
630, 1.16793e+09
522, 1.1649e+09
350, 1.17026e+09
558, 1.1933e+09
14, 1.17231e+09
605, 1.12668e+09
492, 1.16473e+09
291, 1.20159e+09
588, 1.12085e+09
135, 1.11934e+09
1123, 1.15808e+09
1233, 1.20605e+09
252, 1.2459e+09
220, 1.16783e+09
918, 1.12599e+09
171, 1.16097e+09
1215, 1.18371e+09
91, 1.13776e+09
5, 1.22035e+09
296, 1.19344e+09
1086, 1.18416e+09
61, 1.21251e+09
571, 1.147e+09
510, 1.19446e+09
307, 1.22334e+09
383, 1.2067e+09
475, 1.13325e+09
925, 1.22879e+09
993, 1.08786e+09
651, 1.14252e+09
1043, 1.18269e+09
1212, 1.13248e+09
786, 1.15951e+09
606, 1.10684e+09
886, 1.10765e+09
957, 1.14708e+09
263, 1.16658e+09
763, 1.14641e+09
1056, 1.19851e+09
809, 1.13758e+09
443, 1.16435e+09
338, 1.13185e+09
26, 1.10568e+09
1154, 1.13466e+09
407, 1.16396e+09
632, 1.17586e+09
177, 1.12354e+09
691, 1.1335e+09
247, 1.1294e+09
352, 1.21012e+09
784, 1.17061e+09
1017, 1.22757e+09
631, 1.18097e+09
320, 1.16504e+09
770, 1.16126e+09
1188, 1.23099e+09
452, 1.19806e+09
1129, 1.24824e+09
512, 1.19004e+09
1109, 1.16434e+09
715, 1.11308e+09
780, 1.1643e+09
933, 1.1349e+09
991, 1.16535e+09
365, 1.18176e+09
484, 1.14928e+09
227, 1.16258e+09
251, 1.17662e+09
445, 1.15321e+09
611, 1.216e+09
701, 1.13209e+09
653, 1.13055e+09
697, 1.16642e+09
755, 1.19359e+09
1036, 1.23011e+09
94, 1.18185e+09
846, 1.15321e+09
235, 1.12962e+09
113, 1.1899e+09
66, 1.15361e+09
975, 1.08047e+09
997, 1.12101e+09
396, 1.14613e+09
327, 1.14129e+09
10, 1.13622e+09
300, 1.15284e+09
226, 1.09487e+09
1180, 1.19377e+09
163, 1.19275e+09
1117, 1.17086e+09
666, 1.12107e+09
273, 1.18626e+09
183, 1.14073e+09
1020, 1.20486e+09
310, 1.19525e+09
95, 1.14617e+09
1054, 1.15437e+09
202, 1.16594e+09
638, 1.18747e+09
709, 1.17901e+09
996, 1.21381e+09
39, 1.19758e+09
764, 1.11598e+09
708, 1.13435e+09
1168, 1.18024e+09
184, 1.15059e+09
241, 1.14891e+09
431, 1.16226e+09
147, 1.10198e+09
642, 1.20167e+09
1200, 1.16922e+09
312, 1.2457e+09
17, 1.129e+09
640, 1.20179e+09
1014, 1.21233e+09
158, 1.23184e+09
380, 1.13979e+09
319, 1.15866e+09
791, 1.07559e+09
1232, 1.20885e+09
734, 1.13003e+09
318, 1.25751e+09
628, 1.13424e+09
815, 1.2331e+09
504, 1.20525e+09
224, 1.18563e+09
965, 1.20134e+09
374, 1.13582e+09
301, 1.18517e+09
164, 1.21488e+09
125, 1.18471e+09
556, 1.18869e+09
1006, 1.19443e+09
429, 1.20823e+09
992, 1.20269e+09
337, 1.21155e+09
1089, 1.14338e+09
74, 1.15596e+09
935, 1.11417e+09
539, 1.13515e+09
754, 1.17967e+09
428, 1.25535e+09
1157, 1.12583e+09
13, 1.19609e+09
1246, 1.12876e+09
342, 1.15874e+09
1081, 1.22775e+09
483, 1.16438e+09
299, 1.22495e+09
175, 1.18017e+09
1238, 1.20212e+09
434, 1.19297e+09
111, 1.24289e+09
47, 1.14198e+09
760, 1.12569e+09
1173, 1.2878e+09
409, 1.28636e+09
844, 1.13894e+09
1206, 1.24156e+09
321, 1.27917e+09
1051, 1.1873e+09
850, 1.15095e+09
284, 1.2239e+09
527, 1.14811e+09
441, 1.12196e+09
413, 1.18214e+09
1093, 1.13345e+09
382, 1.21102e+09
140, 1.13465e+09
620, 1.07904e+09
1009, 1.21581e+09
269, 1.26293e+09
1136, 1.17436e+09
1214, 1.19116e+09
170, 1.13707e+09
1042, 1.2453e+09
726, 1.14669e+09
1152, 1.16914e+09
955, 1.19696e+09
1198, 1.11658e+09
401, 1.11394e+09
45, 1.14782e+09
403, 1.18792e+09
1040, 1.10912e+09
1007, 1.17817e+09
690, 1.13601e+09
610, 1.22078e+09
136, 1.07549e+09
83, 1.17839e+09
679, 1.13309e+09
240, 1.23437e+09
1145, 1.17431e+09
629, 1.12256e+09
616, 1.14587e+09
717, 1.14954e+09
635, 1.12664e+09
9, 1.17371e+09
1217, 1.13016e+09
89, 1.11902e+09
228, 1.07708e+09
120, 1.11887e+09
929, 1.14812e+09
479, 1.15668e+09
363, 1.22052e+09
281, 1.23201e+09
867, 1.08288e+09
181, 1.12001e+09
1165, 1.17819e+09
142, 1.11703e+09
721, 1.13153e+09
423, 1.17532e+09
473, 1.15908e+09
282, 1.20924e+09
609, 1.19226e+09
864, 1.11951e+09
913, 1.14863e+09
1201, 1.20781e+09
1240, 1.1534e+09
1103, 1.19064e+09
950, 1.12645e+09
1189, 1.17656e+09
917, 1.15449e+09
847, 1.15792e+09
930, 1.1255e+09
1153, 1.14828e+09
471, 1.17305e+09
334, 1.16275e+09
486, 1.11642e+09
279, 1.23602e+09
81, 1.09155e+09
341, 1.21651e+09
985, 1.1501e+09
508, 1.2092e+09
1156, 1.21111e+09
800, 1.1407e+09
769, 1.15314e+09
1029, 1.17005e+09
127, 1.15666e+09
55, 1.18621e+09
1193, 1.22351e+09
340, 1.23654e+09
827, 1.12855e+09
1037, 1.1257e+09
388, 1.11634e+09
1068, 1.08144e+09
743, 1.16745e+09
912, 1.21891e+09
940, 1.14141e+09
1005, 1.19002e+09
213, 1.11953e+09
1236, 1.10832e+09
633, 1.1086e+09
326, 1.21781e+09
397, 1.12706e+09
1114, 1.18535e+09
174, 1.14201e+09
343, 1.22773e+09
419, 1.17513e+09
501, 1.14758e+09
245, 1.22744e+09
149, 1.16747e+09
682, 1.17726e+09
288, 1.24273e+09
497, 1.13299e+09
627, 1.16037e+09
317, 1.23489e+09
485, 1.09653e+09
554, 1.17676e+09
204, 1.18313e+09
398, 1.21905e+09
818, 1.11863e+09
874, 1.1376e+09
420, 1.24854e+09
167, 1.25982e+09
1166, 1.11749e+09
242, 1.1326e+09
804, 1.07918e+09
952, 1.09729e+09
408, 1.18054e+09
73, 1.12008e+09
313, 1.23215e+09
822, 1.15691e+09
315, 1.20932e+09
246, 1.14772e+09
1018, 1.15599e+09
789, 1.16619e+09
78, 1.1727e+09
889, 1.15091e+09
1047, 1.1846e+09
777, 1.1583e+09
659, 1.19314e+09
704, 1.09751e+09
454, 1.13099e+09
1167, 1.13471e+09
356, 1.29804e+09
1104, 1.16912e+09
402, 1.2634e+09
387, 1.16126e+09
1186, 1.12649e+09
114, 1.14899e+09
457, 1.19745e+09
696, 1.14446e+09
1164, 1.17615e+09
112, 1.13486e+09
980, 1.10068e+09
887, 1.11703e+09
576, 1.14083e+09
634, 1.18111e+09
133, 1.04295e+09
675, 1.283e+09
857, 1.14204e+09
686, 1.20542e+09
15, 1.21807e+09
293, 1.27955e+09
853, 1.13197e+09
981, 1.19631e+09
1028, 1.23245e+09
849, 1.1062e+09
161, 1.13583e+09
32, 1.15095e+09
615, 1.13978e+09
739, 1.19214e+09
1091, 1.11354e+09
1008, 1.12729e+09
863, 1.12238e+09
1231, 1.12615e+09
660, 1.19437e+09
186, 1.04256e+09
795, 1.15388e+09
1100, 1.24117e+09
316, 1.17819e+09
706, 1.15077e+09
1150, 1.14681e+09
194, 1.06247e+09
656, 1.17585e+09
900, 1.16648e+09
84, 1.1644e+09
520, 1.1573e+09
369, 1.21453e+09
820, 1.17537e+09
381, 1.21936e+09
560, 1.18381e+09
861, 1.22855e+09
761, 1.12976e+09
625, 1.13812e+09
665, 1.20136e+09
528, 1.13455e+09
530, 1.13313e+09
481, 1.13922e+09
138, 1.0793e+09
967, 1.18591e+09
723, 1.18131e+09
579, 1.12989e+09
335, 1.17113e+09
890, 1.18539e+09
944, 1.21263e+09
549, 1.11908e+09
1175, 1.18851e+09
359, 1.21524e+09
817, 1.23608e+09
731, 1.13142e+09
178, 1.10465e+09
11, 1.11935e+09
852, 1.10962e+09
1003, 1.10764e+09
564, 1.15776e+09
732, 1.17026e+09
250, 1.19917e+09
191, 1.18565e+09
649, 1.17168e+09
909, 1.16161e+09
1083, 1.19015e+09
368, 1.20084e+09
1000, 1.23186e+09
19, 1.13884e+09
535, 1.09677e+09
962, 1.11064e+09
199, 1.14555e+09
683, 1.14937e+09
386, 1.13584e+09
308, 1.21177e+09
841, 1.15421e+09
212, 1.12853e+09
916, 1.11223e+09
1228, 1.13481e+09
1187, 1.13828e+09
623, 1.12283e+09
478, 1.22753e+09
1049, 1.12413e+09
824, 1.19388e+09
871, 1.23437e+09
1063, 1.11021e+09
1194, 1.18428e+09
694, 1.11079e+09
1024, 1.1522e+09
542, 1.12491e+09
1050, 1.16785e+09
262, 1.19072e+09
195, 1.14491e+09
600, 1.09539e+09
966, 1.1478e+09
37, 1.19003e+09
544, 1.17346e+09
714, 1.17658e+09
498, 1.13713e+09
883, 1.19725e+09
193, 1.12896e+09
608, 1.19328e+09
197, 1.19988e+09
771, 1.28493e+09
808, 1.0925e+09
48, 1.13054e+09
1241, 1.18881e+09
1174, 1.16183e+09
1234, 1.16529e+09
23, 1.18087e+09
348, 1.14762e+09
469, 1.22522e+09
858, 1.17922e+09
603, 1.0972e+09
1237, 1.17166e+09
1002, 1.1542e+09
953, 1.18108e+09
21, 1.23992e+09
1181, 1.19628e+09
707, 1.3087e+09
496, 1.177e+09
1098, 1.11366e+09
829, 1.17403e+09
405, 1.23658e+09
1204, 1.19202e+09
31, 1.13215e+09
646, 1.17902e+09
928, 1.15462e+09
253, 1.18122e+09
289, 1.30594e+09
154, 1.11504e+09
830, 1.20704e+09
1078, 1.07694e+09
987, 1.21688e+09
271, 1.25539e+09
969, 1.09206e+09
107, 1.17607e+09
258, 1.24098e+09
44, 1.17346e+09
881, 1.19317e+09
1025, 1.16166e+09
86, 1.11907e+09
574, 1.16146e+09
594, 1.13706e+09
223, 1.3009e+09
1199, 1.15424e+09
406, 1.22326e+09
132, 1.12572e+09
855, 1.19446e+09
1211, 1.15241e+09
839, 1.139e+09
636, 1.12214e+09
746, 1.14135e+09
859, 1.13584e+09
417, 1.14441e+09
819, 1.17317e+09
537, 1.15212e+09
1141, 1.17733e+09
781, 1.13185e+09
103, 1.15347e+09
