seed, Total Cost T
304, 1.2289e+06
1082, 1.2289e+06
168, 1.2289e+06
143, 1.2289e+06
182, 1.2289e+06
482, 1.2289e+06
87, 1.2289e+06
766, 1.2289e+06
774, 1.2289e+06
229, 1.2289e+06
733, 1.2289e+06
814, 1.2289e+06
1112, 1.2289e+06
547, 1.2289e+06
845, 1.2289e+06
249, 1.2289e+06
711, 1.2289e+06
455, 1.2289e+06
379, 1.2289e+06
116, 1.2289e+06
309, 1.2289e+06
412, 1.2289e+06
1147, 1.2289e+06
878, 1.2289e+06
905, 1.2289e+06
838, 1.2289e+06
964, 1.2289e+06
596, 1.2289e+06
995, 1.2289e+06
503, 1.2289e+06
662, 1.2289e+06
1126, 1.2289e+06
737, 1.2289e+06
963, 1.2289e+06
598, 1.2289e+06
1041, 1.2289e+06
285, 1.2289e+06
884, 1.2289e+06
805, 1.2289e+06
693, 1.2289e+06
613, 1.2289e+06
648, 1.2289e+06
349, 1.2289e+06
265, 1.2289e+06
16, 1.2289e+06
56, 1.2289e+06
671, 1.2289e+06
106, 1.2289e+06
756, 1.2289e+06
644, 1.2289e+06
150, 1.2289e+06
727, 1.2289e+06
1067, 1.2289e+06
1209, 1.2289e+06
323, 1.2289e+06
1235, 1.2289e+06
266, 1.2289e+06
607, 1.2289e+06
1015, 1.2289e+06
1106, 1.2289e+06
593, 1.2289e+06
958, 1.2289e+06
698, 1.2289e+06
880, 1.2289e+06
27, 1.2289e+06
1138, 1.2289e+06
198, 1.2289e+06
972, 1.2289e+06
747, 1.2289e+06
346, 1.2289e+06
225, 1.2289e+06
465, 1.2289e+06
53, 1.2289e+06
792, 1.2289e+06
811, 1.2289e+06
977, 1.2289e+06
1132, 1.2289e+06
33, 1.2289e+06
870, 1.2289e+06
459, 1.2289e+06
702, 1.2289e+06
427, 1.2289e+06
145, 1.2289e+06
237, 1.2289e+06
446, 1.2289e+06
169, 1.2289e+06
236, 1.2289e+06
796, 1.2289e+06
410, 1.2289e+06
131, 1.2289e+06
219, 1.2289e+06
687, 1.2289e+06
49, 1.2289e+06
591, 1.2289e+06
79, 1.2289e+06
750, 1.2289e+06
63, 1.2289e+06
919, 1.2289e+06
650, 1.2289e+06
1065, 1.2289e+06
926, 1.2289e+06
90, 1.2289e+06
790, 1.2289e+06
1046, 1.2289e+06
373, 1.2289e+06
57, 1.2289e+06
1085, 1.2289e+06
1170, 1.2289e+06
1062, 1.2289e+06
826, 1.2289e+06
569, 1.2289e+06
207, 1.2289e+06
798, 1.2289e+06
165, 1.2289e+06
88, 1.2289e+06
6, 1.2289e+06
495, 1.2289e+06
538, 1.2289e+06
959, 1.2289e+06
941, 1.2289e+06
1146, 1.2289e+06
934, 1.2289e+06
1119, 1.2289e+06
1044, 1.2289e+06
655, 1.2289e+06
897, 1.2289e+06
555, 1.2289e+06
257, 1.2289e+06
385, 1.2289e+06
404, 1.2289e+06
848, 1.2289e+06
902, 1.2289e+06
82, 1.2289e+06
1130, 1.2289e+06
1108, 1.2289e+06
895, 1.2289e+06
1011, 1.2289e+06
303, 1.2289e+06
438, 1.2289e+06
968, 1.2289e+06
557, 1.2289e+06
1070, 1.2289e+06
1094, 1.2289e+06
911, 1.2289e+06
1133, 1.2289e+06
36, 1.2289e+06
109, 1.2289e+06
355, 1.2289e+06
661, 1.2289e+06
1023, 1.2289e+06
122, 1.2289e+06
509, 1.2289e+06
499, 1.2289e+06
378, 1.2289e+06
1128, 1.2289e+06
562, 1.2289e+06
476, 1.2289e+06
833, 1.2289e+06
1110, 1.2289e+06
