seed, Total Cost T
304, 1.15787e+09
1082, 1.24101e+09
168, 1.12958e+09
143, 1.05401e+09
182, 1.14078e+09
482, 1.1679e+09
87, 1.09742e+09
766, 1.18544e+09
774, 1.07209e+09
229, 1.19713e+09
733, 1.1691e+09
814, 1.18975e+09
1112, 1.24131e+09
547, 1.16227e+09
845, 1.23152e+09
249, 1.16875e+09
711, 1.17881e+09
455, 1.20613e+09
379, 1.14658e+09
116, 1.13692e+09
309, 1.18948e+09
412, 1.21928e+09
1147, 1.13985e+09
878, 1.09525e+09
905, 1.15956e+09
838, 1.1109e+09
964, 1.18427e+09
596, 1.13864e+09
995, 1.15438e+09
503, 1.13915e+09
662, 1.10968e+09
1126, 1.21795e+09
737, 1.19881e+09
963, 1.27515e+09
598, 1.14125e+09
1041, 1.12229e+09
285, 1.17756e+09
884, 1.16626e+09
805, 1.1475e+09
693, 1.11582e+09
613, 1.17825e+09
648, 1.112e+09
349, 1.28994e+09
265, 1.22298e+09
16, 1.20379e+09
56, 1.16532e+09
671, 1.19893e+09
106, 1.07162e+09
756, 1.18048e+09
644, 1.15544e+09
150, 1.12894e+09
727, 1.18942e+09
1067, 1.17912e+09
1209, 1.12772e+09
323, 1.21583e+09
1235, 1.09629e+09
266, 1.08941e+09
607, 1.15378e+09
1015, 1.14009e+09
1106, 1.20012e+09
593, 1.15337e+09
958, 1.1102e+09
698, 1.16221e+09
880, 1.08589e+09
27, 1.13246e+09
1138, 1.1319e+09
198, 1.1686e+09
972, 1.14543e+09
747, 1.13468e+09
346, 1.18702e+09
225, 1.17049e+09
465, 1.18948e+09
53, 1.16933e+09
792, 1.13449e+09
811, 1.13283e+09
977, 1.18904e+09
1132, 1.17134e+09
33, 1.10376e+09
870, 1.15729e+09
459, 1.20795e+09
702, 1.15272e+09
427, 1.2531e+09
145, 1.15164e+09
237, 1.23056e+09
446, 1.11747e+09
169, 1.14293e+09
236, 1.1273e+09
796, 1.17209e+09
410, 1.25085e+09
131, 1.14021e+09
219, 1.10388e+09
687, 1.15499e+09
49, 1.1198e+09
591, 1.17621e+09
79, 1.13584e+09
750, 1.18351e+09
63, 1.12239e+09
919, 1.13022e+09
650, 1.19577e+09
1065, 1.1322e+09
926, 1.1853e+09
90, 1.11511e+09
790, 1.07336e+09
1046, 1.21543e+09
373, 1.19435e+09
57, 1.13322e+09
1085, 1.11132e+09
1170, 1.20403e+09
1062, 1.12575e+09
826, 1.22442e+09
569, 1.24951e+09
207, 1.17214e+09
798, 1.0904e+09
165, 1.0567e+09
88, 1.15682e+09
6, 1.1247e+09
495, 1.11266e+09
538, 1.11057e+09
959, 1.2089e+09
941, 1.16488e+09
1146, 1.08366e+09
934, 1.16717e+09
