seed, Total Cost T
304, 1.11805e+06
1082, 1.11805e+06
168, 1.11805e+06
143, 1.11805e+06
182, 1.11805e+06
482, 1.11805e+06
87, 1.11805e+06
766, 1.11805e+06
774, 1.11805e+06
229, 1.11805e+06
733, 1.11805e+06
814, 1.11805e+06
1112, 1.11805e+06
547, 1.11805e+06
845, 1.11805e+06
249, 1.11805e+06
711, 1.11805e+06
455, 1.11805e+06
379, 1.11805e+06
116, 1.11805e+06
309, 1.11805e+06
412, 1.11805e+06
1147, 1.11805e+06
878, 1.11805e+06
905, 1.11805e+06
838, 1.11805e+06
964, 1.11805e+06
596, 1.11805e+06
995, 1.11805e+06
503, 1.11805e+06
662, 1.11805e+06
1126, 1.11805e+06
737, 1.11805e+06
963, 1.11805e+06
598, 1.11805e+06
1041, 1.11805e+06
285, 1.11805e+06
884, 1.11805e+06
805, 1.11805e+06
693, 1.11805e+06
613, 1.11805e+06
648, 1.11805e+06
349, 1.11805e+06
265, 1.11805e+06
16, 1.11805e+06
56, 1.11805e+06
671, 1.11805e+06
106, 1.11805e+06
756, 1.11805e+06
644, 1.11805e+06
150, 1.11805e+06
727, 1.11805e+06
1067, 1.11805e+06
1209, 1.11805e+06
323, 1.11805e+06
1235, 1.11805e+06
266, 1.11805e+06
607, 1.11805e+06
1015, 1.11805e+06
1106, 1.11805e+06
593, 1.11805e+06
958, 1.11805e+06
698, 1.11805e+06
880, 1.11805e+06
27, 1.11805e+06
1138, 1.11805e+06
198, 1.11805e+06
972, 1.11805e+06
747, 1.11805e+06
346, 1.11805e+06
225, 1.11805e+06
465, 1.11805e+06
53, 1.11805e+06
792, 1.11805e+06
811, 1.11805e+06
977, 1.11805e+06
1132, 1.11805e+06
33, 1.11805e+06
870, 1.11805e+06
459, 1.11805e+06
702, 1.11805e+06
427, 1.11805e+06
145, 1.11805e+06
237, 1.11805e+06
446, 1.11805e+06
169, 1.11805e+06
236, 1.11805e+06
796, 1.11805e+06
410, 1.11805e+06
131, 1.11805e+06
219, 1.11805e+06
687, 1.11805e+06
49, 1.11805e+06
591, 1.11805e+06
79, 1.11805e+06
750, 1.11805e+06
63, 1.11805e+06
919, 1.11805e+06
650, 1.11805e+06
1065, 1.11805e+06
926, 1.11805e+06
90, 1.11805e+06
790, 1.11805e+06
1046, 1.11805e+06
373, 1.11805e+06
57, 1.11805e+06
1085, 1.11805e+06
1170, 1.11805e+06
1062, 1.11805e+06
826, 1.11805e+06
569, 1.11805e+06
207, 1.11805e+06
798, 1.11805e+06
165, 1.11805e+06
88, 1.11805e+06
6, 1.11805e+06
495, 1.11805e+06
538, 1.11805e+06
959, 1.11805e+06
941, 1.11805e+06
1146, 1.11805e+06
934, 1.11805e+06
1119, 1.11805e+06
1044, 1.11805e+06
655, 1.11805e+06
897, 1.11805e+06
555, 1.11805e+06
257, 1.11805e+06
385, 1.11805e+06
404, 1.11805e+06
848, 1.11805e+06
902, 1.11805e+06
82, 1.11805e+06
1130, 1.11805e+06
1108, 1.11805e+06
895, 1.11805e+06
1011, 1.11805e+06
303, 1.11805e+06
438, 1.11805e+06
968, 1.11805e+06
557, 1.11805e+06
1070, 1.11805e+06
1094, 1.11805e+06
911, 1.11805e+06
1133, 1.11805e+06
36, 1.11805e+06
109, 1.11805e+06
355, 1.11805e+06
661, 1.11805e+06
1023, 1.11805e+06
122, 1.11805e+06
509, 1.11805e+06
499, 1.11805e+06
378, 1.11805e+06
1128, 1.11805e+06
562, 1.11805e+06
476, 1.11805e+06
833, 1.11805e+06
1110, 1.11805e+06
1022, 1.11805e+06
392, 1.11805e+06
1031, 1.11805e+06
248, 1.11805e+06
35, 1.11805e+06
570, 1.11805e+06
1210, 1.11805e+06
525, 1.11805e+06
994, 1.11805e+06
1071, 1.11805e+06
533, 1.11805e+06
639, 1.11805e+06
595, 1.11805e+06
974, 1.11805e+06
652, 1.11805e+06
0, 1.11805e+06
330, 1.11805e+06
208, 1.11805e+06
667, 1.11805e+06
185, 1.11805e+06
76, 1.11805e+06
948, 1.11805e+06
118, 1.11805e+06
264, 1.11805e+06
548, 1.11805e+06
322, 1.11805e+06
395, 1.11805e+06
551, 1.11805e+06
160, 1.11805e+06
876, 1.11805e+06
1219, 1.11805e+06
297, 1.11805e+06
802, 1.11805e+06
141, 1.11805e+06
231, 1.11805e+06
295, 1.11805e+06
59, 1.11805e+06
7, 1.11805e+06
752, 1.11805e+06
546, 1.11805e+06
1197, 1.11805e+06
255, 1.11805e+06
490, 1.11805e+06
283, 1.11805e+06
12, 1.11805e+06
129, 1.11805e+06
782, 1.11805e+06
