seed, Total Cost T
304, 1.17024e+09
1082, 1.25425e+09
168, 1.14064e+09
143, 1.06727e+09
182, 1.15456e+09
482, 1.17771e+09
87, 1.10862e+09
766, 1.20017e+09
774, 1.08567e+09
229, 1.20871e+09
733, 1.1826e+09
814, 1.19913e+09
1112, 1.25323e+09
547, 1.17531e+09
845, 1.23781e+09
249, 1.18288e+09
711, 1.1921e+09
455, 1.21754e+09
379, 1.16268e+09
116, 1.14882e+09
309, 1.20473e+09
412, 1.22954e+09
1147, 1.15264e+09
878, 1.10576e+09
905, 1.1734e+09
838, 1.12395e+09
964, 1.19769e+09
596, 1.15263e+09
995, 1.16684e+09
503, 1.15159e+09
662, 1.1246e+09
1126, 1.23065e+09
737, 1.21245e+09
963, 1.28883e+09
598, 1.15504e+09
1041, 1.13588e+09
285, 1.19057e+09
884, 1.17929e+09
805, 1.16036e+09
693, 1.13144e+09
613, 1.1881e+09
648, 1.12365e+09
349, 1.30161e+09
265, 1.23587e+09
16, 1.21816e+09
56, 1.17873e+09
671, 1.21311e+09
106, 1.08578e+09
756, 1.19515e+09
644, 1.16983e+09
150, 1.14272e+09
727, 1.20151e+09
1067, 1.19012e+09
1209, 1.13858e+09
323, 1.22797e+09
1235, 1.10876e+09
266, 1.10437e+09
607, 1.16833e+09
1015, 1.15234e+09
1106, 1.21188e+09
593, 1.16547e+09
958, 1.1237e+09
698, 1.17543e+09
880, 1.09969e+09
27, 1.14658e+09
1138, 1.14499e+09
198, 1.17988e+09
972, 1.15903e+09
747, 1.14697e+09
346, 1.20117e+09
225, 1.18386e+09
465, 1.20296e+09
53, 1.18072e+09
792, 1.14734e+09
811, 1.14255e+09
977, 1.20393e+09
1132, 1.18396e+09
33, 1.11633e+09
870, 1.16955e+09
459, 1.22029e+09
702, 1.16711e+09
427, 1.26418e+09
145, 1.16462e+09
237, 1.24308e+09
446, 1.13272e+09
169, 1.15323e+09
236, 1.14076e+09
796, 1.18594e+09
410, 1.26349e+09
131, 1.15408e+09
219, 1.11885e+09
687, 1.16842e+09
49, 1.13217e+09
591, 1.18695e+09
79, 1.14854e+09
750, 1.19373e+09
63, 1.13592e+09
919, 1.14209e+09
650, 1.20697e+09
1065, 1.14833e+09
926, 1.19828e+09
90, 1.12691e+09
790, 1.08428e+09
1046, 1.22857e+09
373, 1.2073e+09
57, 1.14482e+09
