seed, Total Cost T
304, 1.16175e+09
1082, 1.24652e+09
168, 1.13057e+09
143, 1.0597e+09
182, 1.14843e+09
482, 1.16962e+09
87, 1.09961e+09
766, 1.19258e+09
774, 1.07885e+09
229, 1.20207e+09
733, 1.17381e+09
814, 1.19176e+09
1112, 1.245e+09
547, 1.1683e+09
845, 1.23039e+09
249, 1.1757e+09
711, 1.18526e+09
455, 1.2077e+09
379, 1.15557e+09
116, 1.14201e+09
309, 1.19552e+09
412, 1.22209e+09
1147, 1.14671e+09
878, 1.09808e+09
905, 1.16669e+09
838, 1.11789e+09
964, 1.18883e+09
596, 1.14258e+09
995, 1.15975e+09
503, 1.14408e+09
662, 1.11559e+09
1126, 1.22323e+09
737, 1.20268e+09
963, 1.27987e+09
598, 1.14637e+09
1041, 1.12928e+09
285, 1.18433e+09
884, 1.17004e+09
805, 1.15204e+09
693, 1.12466e+09
613, 1.18141e+09
648, 1.11548e+09
349, 1.29474e+09
265, 1.2271e+09
16, 1.21112e+09
56, 1.16987e+09
671, 1.20529e+09
106, 1.0782e+09
756, 1.18864e+09
644, 1.16093e+09
150, 1.13606e+09
727, 1.19352e+09
1067, 1.18186e+09
1209, 1.13009e+09
323, 1.21906e+09
1235, 1.10059e+09
266, 1.0959e+09
607, 1.16001e+09
1015, 1.14593e+09
1106, 1.20322e+09
593, 1.15597e+09
958, 1.11435e+09
698, 1.1651e+09
880, 1.09173e+09
27, 1.14098e+09
1138, 1.13935e+09
198, 1.17176e+09
972, 1.15099e+09
747, 1.13901e+09
346, 1.19142e+09
225, 1.17711e+09
465, 1.19796e+09
53, 1.17404e+09
792, 1.14141e+09
811, 1.13622e+09
977, 1.19688e+09
1132, 1.17603e+09
33, 1.10971e+09
870, 1.16125e+09
459, 1.21261e+09
702, 1.15922e+09
427, 1.25486e+09
145, 1.15673e+09
237, 1.23552e+09
446, 1.1247e+09
169, 1.14353e+09
236, 1.13396e+09
796, 1.17808e+09
410, 1.25635e+09
131, 1.14554e+09
219, 1.11014e+09
687, 1.16136e+09
49, 1.1253e+09
591, 1.17882e+09
79, 1.14045e+09
750, 1.18625e+09
63, 1.12679e+09
