seed, Total QALY
144, 302297
1032, 419457
51, 309795
332, 407037
619, 343424
488, 265219
430, 466552
575, 389864
1087, 349434
873, 335546
719, 382903
758, 351123
749, 305046
773, 239106
261, 303639
190, 428058
449, 364387
688, 372119
799, 302188
961, 432023
393, 319964
339, 384356
903, 337776
151, 304970
418, 385552
565, 250387
377, 444572
1195, 286164
96, 362366
