seed, Total QALY
304, 370940
1082, 340113
168, 328782
143, 276379
182, 329477
482, 372394
87, 229419
766, 473429
774, 334827
229, 273312
733, 373292
814, 340554
1112, 409349
547, 325144
845, 372248
249, 345332
711, 352391
455, 353929
379, 400063
116, 300600
309, 398365
412, 426760
1147, 407031
878, 315559
905, 277716
838, 378165
964, 364472
596, 410895
995, 481745
503, 359984
662, 293749
1126, 481704
737, 404075
963, 314954
598, 243061
1041, 384066
285, 501324
884, 413638
805, 403158
693, 370119
613, 249963
648, 338306
349, 394589
265, 385337
16, 373692
56, 400894
671, 311077
106, 381636
756, 342804
644, 215330
150, 372407
727, 411918
1067, 399663
1209, 337119
323, 345705
1235, 368652
266, 325996
607, 267741
1015, 308168
1106, 464966
593, 362274
958, 399201
698, 354829
880, 425995
27, 420304
1138, 346233
198, 313755
972, 330385
747, 313285
346, 460510
225, 443613
465, 374833
53, 284639
792, 408962
811, 249962
977, 355845
1132, 434930
33, 403492
870, 365365
459, 369236
702, 409061
427, 293800
145, 331256
237, 433302
446, 351564
169, 310422
236, 355024
796, 346429
410, 352391
131, 428082
219, 429312
687, 453922
49, 380829
591, 402657
79, 337017
750, 447952
63, 297529
919, 369225
650, 282277
1065, 328202
926, 271712
90, 475796
790, 363541
1046, 377009
373, 452371
57, 337792
1085, 416248
1170, 386113
1062, 247921
826, 388028
569, 375623
207, 380284
798, 406125
165, 404241
88, 380828
6, 553510
495, 330656
538, 443711
959, 392319
941, 278235
1146, 286636
934, 369392
1119, 320048
1044, 388652
655, 384487
897, 352041
555, 317122
257, 396185
385, 293385
404, 288928
848, 495936
902, 372766
82, 305846
1130, 498660
1108, 384882
895, 286382
1011, 329701
303, 360661
438, 349278
968, 316813
557, 389407
1070, 430890
1094, 390285
911, 422081
1133, 426118
36, 414159
109, 392105
355, 375518
661, 297171
1023, 400010
122, 339745
509, 404733
499, 438093
378, 525340
1128, 358464
562, 449089
476, 382706
833, 304266
1110, 268837
1022, 443716
392, 382816
1031, 289547
248, 362741
35, 381043
570, 515075
1210, 387202
525, 336593
994, 381074
1071, 302876
533, 287654
639, 427578
595, 267547
974, 348438
652, 361942
0, 363613
330, 460715
208, 375325
667, 519851
185, 388168
76, 338021
948, 313065
118, 361655
264, 409482
548, 320240
322, 401944
395, 365168
551, 351727
160, 389290
876, 372060
1219, 325001
297, 359167
802, 344687
141, 318006
231, 245543
295, 546072
59, 411899
7, 374311
752, 287929
546, 343348
1197, 361552
255, 387697
490, 415168
283, 335751
12, 376523
129, 286247
782, 426185
581, 474628
692, 407222
71, 395153
821, 329449
426, 370982
920, 427372
882, 297739
102, 419411
188, 308185
657, 282311
840, 352348
757, 407681
529, 438649
630, 293021
522, 405770
350, 328280
558, 457684
14, 421497
605, 295204
492, 368906
291, 354146
588, 331694
135, 325318
1123, 332333
1233, 424010
