seed, Total Cost T
304, 1.111e+09
1082, 1.19628e+09
168, 1.06984e+09
143, 1.01005e+09
182, 1.09597e+09
482, 1.12056e+09
87, 1.05278e+09
766, 1.14337e+09
774, 1.0332e+09
229, 1.15088e+09
733, 1.12746e+09
814, 1.13802e+09
1112, 1.19689e+09
547, 1.10886e+09
845, 1.16564e+09
249, 1.12743e+09
711, 1.13264e+09
455, 1.15292e+09
379, 1.10785e+09
116, 1.09101e+09
309, 1.15023e+09
412, 1.17497e+09
1147, 1.10353e+09
878, 1.04581e+09
905, 1.11241e+09
838, 1.07359e+09
964, 1.14149e+09
596, 1.09169e+09
995, 1.11701e+09
503, 1.09279e+09
662, 1.07277e+09
1126, 1.17191e+09
737, 1.15086e+09
963, 1.23801e+09
598, 1.0946e+09
1041, 1.08604e+09
285, 1.13154e+09
884, 1.11719e+09
805, 1.10163e+09
693, 1.07559e+09
613, 1.12852e+09
648, 1.0695e+09
349, 1.23561e+09
265, 1.18138e+09
16, 1.16324e+09
56, 1.11639e+09
671, 1.15971e+09
106, 1.02841e+09
756, 1.13233e+09
644, 1.11409e+09
150, 1.07873e+09
727, 1.14034e+09
1067, 1.12815e+09
1209, 1.08814e+09
323, 1.16694e+09
1235, 1.04955e+09
266, 1.05021e+09
607, 1.10589e+09
1015, 1.10715e+09
1106, 1.15996e+09
593, 1.10221e+09
958, 1.06536e+09
698, 1.1117e+09
880, 1.04777e+09
27, 1.09159e+09
1138, 1.09317e+09
198, 1.11702e+09
972, 1.10523e+09
747, 1.08961e+09
346, 1.14361e+09
225, 1.12388e+09
465, 1.15377e+09
53, 1.11769e+09
792, 1.08889e+09
811, 1.08686e+09
977, 1.14637e+09
1132, 1.12974e+09
33, 1.06251e+09
870, 1.10861e+09
459, 1.16157e+09
702, 1.10685e+09
427, 1.20496e+09
145, 1.11264e+09
237, 1.18438e+09
446, 1.07379e+09
169, 1.09061e+09
236, 1.08703e+09
796, 1.12589e+09
410, 1.2065e+09
131, 1.09569e+09
219, 1.06206e+09
687, 1.11747e+09
49, 1.07669e+09
591, 1.13177e+09
79, 1.09019e+09
750, 1.13538e+09
63, 1.07763e+09
919, 1.09183e+09
650, 1.14845e+09
1065, 1.10083e+09
926, 1.13237e+09
90, 1.07468e+09
790, 1.02814e+09
1046, 1.17136e+09
373, 1.14954e+09
57, 1.08569e+09
1085, 1.07383e+09
1170, 1.15713e+09
1062, 1.09047e+09
826, 1.17538e+09
569, 1.20384e+09
207, 1.12141e+09
798, 1.04184e+09
165, 1.01721e+09
88, 1.11631e+09
6, 1.08517e+09
495, 1.06891e+09
538, 1.06498e+09
959, 1.16289e+09
941, 1.11646e+09
1146, 1.03931e+09
934, 1.12376e+09
1119, 1.15312e+09
1044, 1.07085e+09
655, 1.1632e+09
897, 1.10252e+09
555, 1.21265e+09
257, 1.20964e+09
385, 1.19413e+09
404, 1.16974e+09
848, 1.07541e+09
902, 1.07338e+09
82, 1.05459e+09
1130, 1.13879e+09
1108, 1.15789e+09
895, 1.13277e+09
1011, 1.13684e+09
303, 1.12761e+09
438, 1.16041e+09
968, 1.08761e+09
557, 1.127e+09
1070, 1.13462e+09
1094, 1.14502e+09
911, 1.1445e+09
1133, 1.08633e+09
36, 1.09992e+09
109, 1.08666e+09
355, 1.08989e+09
661, 1.14584e+09
1023, 1.13658e+09
122, 1.05026e+09
509, 1.10973e+09
499, 1.07466e+09
378, 1.14807e+09
1128, 1.1034e+09
562, 1.17569e+09
476, 1.00758e+09
833, 1.1369e+09
1110, 1.08951e+09
1022, 1.12252e+09
392, 1.1726e+09
1031, 1.12541e+09
248, 1.17074e+09
35, 1.08757e+09
570, 1.11329e+09
1210, 1.13386e+09
525, 1.06454e+09
994, 1.15777e+09
1071, 1.08441e+09
533, 1.082e+09
639, 1.1404e+09
595, 1.1663e+09
974, 1.11785e+09
652, 1.14955e+09
0, 1.16326e+09
330, 1.18364e+09
208, 1.09509e+09
667, 1.13972e+09
185, 1.06384e+09
76, 1.08337e+09
948, 1.11849e+09
118, 1.17151e+09
264, 1.17367e+09
548, 1.08903e+09
322, 1.15215e+09
395, 1.10037e+09
551, 1.08937e+09
160, 1.16355e+09
876, 1.04607e+09
1219, 1.10355e+09
297, 1.15511e+09
802, 1.11154e+09
141, 1.04e+09
231, 1.0889e+09
295, 1.23301e+09
59, 1.07371e+09
7, 1.13186e+09
752, 1.08336e+09
546, 1.10135e+09
1197, 1.09687e+09
255, 1.06355e+09
490, 1.10989e+09
283, 1.12958e+09
12, 1.20697e+09
129, 1.04983e+09
782, 1.13238e+09
581, 1.14665e+09
692, 1.04962e+09
71, 1.09145e+09
821, 1.09268e+09
426, 1.06213e+09
920, 1.13941e+09
882, 1.06628e+09
102, 1.07602e+09
188, 1.03268e+09
657, 1.12533e+09
840, 1.08785e+09
757, 1.14469e+09
529, 1.03975e+09
630, 1.12211e+09
522, 1.12204e+09
350, 1.1282e+09
558, 1.14845e+09
14, 1.13106e+09
605, 1.08513e+09
492, 1.10546e+09
291, 1.15864e+09
588, 1.07933e+09
135, 1.07208e+09
1123, 1.11597e+09
1233, 1.16313e+09
252, 1.19843e+09
220, 1.1226e+09
918, 1.06824e+09
