seed, Total Cost T
304, 9.08181e+08
1082, 9.27696e+08
168, 8.94694e+08
143, 8.49736e+08
182, 9.03296e+08
482, 9.18473e+08
87, 8.68707e+08
766, 9.26284e+08
774, 8.54529e+08
229, 9.48251e+08
733, 9.08584e+08
814, 9.10382e+08
1112, 9.61159e+08
547, 9.02684e+08
845, 9.48721e+08
249, 9.00411e+08
711, 9.17703e+08
455, 9.25423e+08
379, 8.88119e+08
116, 8.91036e+08
309, 9.47517e+08
412, 9.38268e+08
1147, 8.91819e+08
878, 8.61476e+08
905, 9.13754e+08
838, 9.04479e+08
964, 9.14106e+08
596, 9.08351e+08
995, 8.88453e+08
503, 9.00857e+08
662, 8.76742e+08
1126, 9.11471e+08
737, 9.11242e+08
963, 9.77219e+08
598, 8.99982e+08
1041, 8.76045e+08
285, 8.95661e+08
884, 9.03313e+08
805, 8.90545e+08
693, 8.82176e+08
613, 9.09658e+08
648, 8.71457e+08
349, 9.49391e+08
265, 9.43246e+08
16, 9.38879e+08
56, 8.95821e+08
671, 9.25999e+08
106, 8.75418e+08
756, 9.04225e+08
644, 8.95303e+08
150, 8.90138e+08
727, 9.24831e+08
1067, 9.21388e+08
1209, 8.86096e+08
323, 9.3177e+08
1235, 8.75898e+08
266, 8.9307e+08
607, 8.84196e+08
1015, 9.00272e+08
1106, 9.27249e+08
593, 9.0318e+08
958, 8.79913e+08
698, 9.26504e+08
880, 8.80854e+08
27, 8.83995e+08
1138, 8.98199e+08
198, 8.9775e+08
972, 8.86824e+08
747, 8.90395e+08
346, 9.22764e+08
225, 9.09932e+08
465, 9.17487e+08
53, 8.96448e+08
792, 8.74039e+08
811, 8.94915e+08
977, 9.13098e+08
1132, 9.49173e+08
33, 8.69904e+08
870, 9.02362e+08
459, 9.28168e+08
702, 9.0011e+08
427, 9.56017e+08
145, 8.90191e+08
237, 9.28201e+08
446, 9.0214e+08
169, 9.04687e+08
236, 8.88118e+08
796, 9.01878e+08
410, 9.35961e+08
131, 9.23826e+08
219, 8.80645e+08
687, 9.14163e+08
49, 8.80409e+08
591, 9.2188e+08
79, 9.10772e+08
750, 9.17528e+08
63, 8.98765e+08
919, 8.71654e+08
650, 9.19528e+08
1065, 9.00894e+08
926, 8.96667e+08
90, 8.88391e+08
