seed, Total Cost T
304, 3.4477e+07
1082, 3.4477e+07
168, 3.4477e+07
143, 3.4477e+07
182, 3.4477e+07
482, 3.4477e+07
87, 3.4477e+07
766, 3.4477e+07
774, 3.4477e+07
229, 3.4477e+07
733, 3.4477e+07
814, 3.4477e+07
1112, 3.4477e+07
547, 3.4477e+07
845, 3.4477e+07
249, 3.4477e+07
711, 3.4477e+07
455, 3.4477e+07
379, 3.4477e+07
116, 3.4477e+07
309, 3.4477e+07
412, 3.4477e+07
1147, 3.4477e+07
878, 3.4477e+07
905, 3.4477e+07
838, 3.4477e+07
964, 3.4477e+07
596, 3.4477e+07
995, 3.4477e+07
503, 3.4477e+07
662, 3.4477e+07
1126, 3.4477e+07
737, 3.4477e+07
963, 3.4477e+07
598, 3.4477e+07
1041, 3.4477e+07
285, 3.4477e+07
884, 3.4477e+07
805, 3.4477e+07
693, 3.4477e+07
613, 3.4477e+07
648, 3.4477e+07
349, 3.4477e+07
265, 3.4477e+07
16, 3.4477e+07
56, 3.4477e+07
671, 3.4477e+07
106, 3.4477e+07
756, 3.4477e+07
644, 3.4477e+07
150, 3.4477e+07
727, 3.4477e+07
1067, 3.4477e+07
1209, 3.4477e+07
323, 3.4477e+07
1235, 3.4477e+07
266, 3.4477e+07
607, 3.4477e+07
1015, 3.4477e+07
1106, 3.4477e+07
593, 3.4477e+07
958, 3.4477e+07
698, 3.4477e+07
880, 3.4477e+07
27, 3.4477e+07
1138, 3.4477e+07
198, 3.4477e+07
972, 3.4477e+07
747, 3.4477e+07
346, 3.4477e+07
225, 3.4477e+07
465, 3.4477e+07
53, 3.4477e+07
792, 3.4477e+07
811, 3.4477e+07
977, 3.4477e+07
1132, 3.4477e+07
33, 3.4477e+07
870, 3.4477e+07
459, 3.4477e+07
702, 3.4477e+07
427, 3.4477e+07
145, 3.4477e+07
237, 3.4477e+07
446, 3.4477e+07
169, 3.4477e+07
236, 3.4477e+07
796, 3.4477e+07
410, 3.4477e+07
131, 3.4477e+07
219, 3.4477e+07
687, 3.4477e+07
49, 3.4477e+07
591, 3.4477e+07
79, 3.4477e+07
750, 3.4477e+07
63, 3.4477e+07
919, 3.4477e+07
650, 3.4477e+07
1065, 3.4477e+07
926, 3.4477e+07
90, 3.4477e+07
790, 3.4477e+07
1046, 3.4477e+07
373, 3.4477e+07
57, 3.4477e+07
1085, 3.4477e+07
1170, 3.4477e+07
1062, 3.4477e+07
826, 3.4477e+07
569, 3.4477e+07
207, 3.4477e+07
798, 3.4477e+07
165, 3.4477e+07
88, 3.4477e+07
6, 3.4477e+07
495, 3.4477e+07
538, 3.4477e+07
959, 3.4477e+07
941, 3.4477e+07
1146, 3.4477e+07
934, 3.4477e+07
1119, 3.4477e+07
1044, 3.4477e+07
655, 3.4477e+07
897, 3.4477e+07
555, 3.4477e+07
257, 3.4477e+07
385, 3.4477e+07
404, 3.4477e+07
848, 3.4477e+07
902, 3.4477e+07
82, 3.4477e+07
1130, 3.4477e+07
1108, 3.4477e+07
895, 3.4477e+07
1011, 3.4477e+07
303, 3.4477e+07
438, 3.4477e+07
968, 3.4477e+07
557, 3.4477e+07
1070, 3.4477e+07
1094, 3.4477e+07
911, 3.4477e+07
1133, 3.4477e+07
36, 3.4477e+07
109, 3.4477e+07
355, 3.4477e+07
661, 3.4477e+07
1023, 3.4477e+07
122, 3.4477e+07
509, 3.4477e+07
499, 3.4477e+07
378, 3.4477e+07
1128, 3.4477e+07
562, 3.4477e+07
476, 3.4477e+07
833, 3.4477e+07
1110, 3.4477e+07
1022, 3.4477e+07
392, 3.4477e+07
1031, 3.4477e+07
248, 3.4477e+07
35, 3.4477e+07
570, 3.4477e+07
1210, 3.4477e+07
525, 3.4477e+07
994, 3.4477e+07
1071, 3.4477e+07
533, 3.4477e+07
639, 3.4477e+07
595, 3.4477e+07
974, 3.4477e+07
652, 3.4477e+07
0, 3.4477e+07
330, 3.4477e+07
208, 3.4477e+07
667, 3.4477e+07
185, 3.4477e+07
76, 3.4477e+07
948, 3.4477e+07
118, 3.4477e+07
264, 3.4477e+07
548, 3.4477e+07
322, 3.4477e+07
395, 3.4477e+07
551, 3.4477e+07
160, 3.4477e+07
876, 3.4477e+07
1219, 3.4477e+07
297, 3.4477e+07
802, 3.4477e+07
141, 3.4477e+07
231, 3.4477e+07
295, 3.4477e+07
59, 3.4477e+07
7, 3.4477e+07
752, 3.4477e+07
546, 3.4477e+07
1197, 3.4477e+07
255, 3.4477e+07
490, 3.4477e+07
283, 3.4477e+07
12, 3.4477e+07
129, 3.4477e+07
782, 3.4477e+07
581, 3.4477e+07
692, 3.4477e+07
71, 3.4477e+07
821, 3.4477e+07
426, 3.4477e+07
920, 3.4477e+07
882, 3.4477e+07
102, 3.4477e+07
188, 3.4477e+07
657, 3.4477e+07
840, 3.4477e+07
757, 3.4477e+07
529, 3.4477e+07
630, 3.4477e+07
522, 3.4477e+07
