seed, Total QALY
304, 383129
1082, 356860
168, 338084
143, 286974
182, 346125
482, 382923
87, 236128
766, 488248
774, 340409
229, 277125
733, 395449
814, 357737
1112, 424582
547, 337702
845, 377953
249, 352011
711, 363896
455, 358374
379, 410319
116, 309984
309, 409187
412, 445784
1147, 413854
878, 321723
905, 283850
838, 390108
964, 373075
596, 422817
995, 493801
503, 368108
662, 299136
1126, 506476
737, 415687
963, 331863
598, 247717
1041, 404779
285, 526252
884, 415739
805, 411639
693, 382003
613, 256640
648, 345880
349, 399784
265, 394953
16, 379774
56, 403927
671, 322371
106, 396153
756, 350066
644, 224175
150, 387228
727, 436086
1067, 409664
1209, 347258
323, 352549
1235, 386406
266, 339839
607, 274509
1015, 313140
1106, 470459
593, 370045
958, 409745
698, 358541
880, 443229
27, 422983
1138, 354519
198, 322607
972, 334430
747, 321334
346, 469825
225, 452258
465, 384166
53, 292503
792, 419354
811, 258016
977, 363175
1132, 464095
33, 408227
870, 371069
459, 382547
702, 416690
427, 300916
145, 346687
237, 445773
446, 368595
169, 324556
236, 367534
796, 366162
410, 363213
131, 440662
219, 445448
687, 467565
49, 389410
591, 411749
79, 341785
750, 460077
63, 304800
919, 389593
650, 288693
1065, 337523
926, 278476
90, 481006
790, 389558
1046, 389575
373, 454467
57, 342981
1085, 430638
1170, 398455
1062, 255624
826, 399276
569, 386592
207, 395658
798, 413186
165, 412969
88, 397480
6, 559300
495, 336738
538, 459831
959, 401714
941, 283983
1146, 291722
934, 382399
1119, 325572
1044, 398805
655, 391166
897, 362287
555, 337697
257, 400772
385, 309488
404, 296718
848, 505090
902, 381744
82, 313742
1130, 525510
1108, 389850
895, 294228
1011, 338797
303, 364316
438, 358229
968, 323616
557, 398268
1070, 440391
1094, 392737
911, 432381
1133, 435474
36, 429479
109, 396308
355, 385756
661, 307331
1023, 412015
122, 344678
509, 408602
499, 444740
378, 531435
1128, 363362
562, 459253
476, 397899
833, 315109
1110, 281005
1022, 459353
392, 390146
1031, 298143
248, 372975
35, 388486
570, 528462
1210, 388794
525, 346986
994, 390008
1071, 319107
533, 296264
639, 436798
595, 283313
974, 361832
652, 381024
0, 385114
330, 469063
208, 380325
667, 538133
185, 392311
76, 345588
948, 317780
118, 365278
264, 433900
548, 325873
