seed, Total Cost T
304, 1.11912e+09
1082, 1.21723e+09
168, 1.09728e+09
143, 1.00583e+09
182, 1.10727e+09
482, 1.13739e+09
87, 1.06891e+09
766, 1.16038e+09
774, 1.02912e+09
229, 1.15531e+09
733, 1.13985e+09
814, 1.16199e+09
1112, 1.19523e+09
547, 1.13372e+09
845, 1.19848e+09
249, 1.12757e+09
711, 1.14756e+09
455, 1.15528e+09
379, 1.1094e+09
116, 1.1013e+09
309, 1.16773e+09
412, 1.17667e+09
1147, 1.10748e+09
878, 1.05851e+09
905, 1.13217e+09
838, 1.07319e+09
964, 1.15631e+09
596, 1.1101e+09
995, 1.12301e+09
503, 1.08477e+09
662, 1.06287e+09
1126, 1.18482e+09
737, 1.16651e+09
963, 1.24855e+09
598, 1.10767e+09
1041, 1.08168e+09
285, 1.142e+09
884, 1.12695e+09
805, 1.12937e+09
693, 1.09822e+09
613, 1.15733e+09
648, 1.0746e+09
349, 1.25737e+09
265, 1.19352e+09
16, 1.16803e+09
56, 1.13699e+09
671, 1.18456e+09
106, 1.02858e+09
756, 1.14523e+09
644, 1.11486e+09
150, 1.08875e+09
727, 1.15258e+09
1067, 1.12636e+09
1209, 1.07225e+09
323, 1.17488e+09
1235, 1.05122e+09
266, 1.06245e+09
607, 1.12868e+09
1015, 1.12205e+09
1106, 1.17646e+09
593, 1.09995e+09
958, 1.07921e+09
698, 1.14094e+09
880, 1.04544e+09
27, 1.07445e+09
1138, 1.09207e+09
198, 1.14081e+09
972, 1.10224e+09
747, 1.09054e+09
346, 1.16065e+09
225, 1.13806e+09
465, 1.17312e+09
53, 1.14862e+09
792, 1.09076e+09
811, 1.08677e+09
977, 1.166e+09
1132, 1.13823e+09
33, 1.07732e+09
870, 1.12924e+09
459, 1.1824e+09
702, 1.12448e+09
427, 1.21775e+09
145, 1.11351e+09
237, 1.20056e+09
446, 1.07005e+09
169, 1.10327e+09
236, 1.08791e+09
796, 1.14049e+09
410, 1.21227e+09
131, 1.10647e+09
219, 1.0635e+09
687, 1.11067e+09
49, 1.07773e+09
591, 1.13997e+09
79, 1.08186e+09
750, 1.14276e+09
63, 1.09678e+09
919, 1.06472e+09
650, 1.14907e+09
1065, 1.09162e+09
926, 1.16143e+09
90, 1.08307e+09
790, 1.02691e+09
1046, 1.16544e+09
373, 1.16247e+09
57, 1.09776e+09
1085, 1.07942e+09
1170, 1.17126e+09
1062, 1.08877e+09
826, 1.17137e+09
569, 1.21855e+09
207, 1.13832e+09
798, 1.07422e+09
165, 1.03578e+09
88, 1.11471e+09
6, 1.08421e+09
495, 1.07977e+09
538, 1.07607e+09
959, 1.17928e+09
941, 1.13383e+09
1146, 1.03403e+09
934, 1.12233e+09
1119, 1.15875e+09
1044, 1.06567e+09
655, 1.15657e+09
897, 1.12729e+09
555, 1.22348e+09
257, 1.18952e+09
385, 1.21111e+09
404, 1.19502e+09
848, 1.09725e+09
902, 1.0842e+09
82, 1.05662e+09
1130, 1.15029e+09
1108, 1.16725e+09
895, 1.15595e+09
1011, 1.15251e+09
303, 1.15173e+09
438, 1.14935e+09
968, 1.09795e+09
557, 1.13869e+09
1070, 1.15837e+09
1094, 1.11315e+09
911, 1.14134e+09
1133, 1.09136e+09
36, 1.11181e+09
109, 1.10157e+09
355, 1.09962e+09
661, 1.16765e+09
1023, 1.14102e+09
122, 1.05665e+09
509, 1.12075e+09
499, 1.10387e+09
378, 1.16964e+09
1128, 1.10249e+09
562, 1.19629e+09
476, 1.00914e+09
833, 1.14831e+09
1110, 1.10367e+09
1022, 1.13618e+09
392, 1.20718e+09
1031, 1.14877e+09
248, 1.18784e+09
35, 1.08745e+09
570, 1.12209e+09
1210, 1.14858e+09
525, 1.09194e+09
994, 1.16767e+09
1071, 1.09903e+09
533, 1.08799e+09
639, 1.15531e+09
595, 1.19114e+09
974, 1.12692e+09
652, 1.14894e+09
0, 1.16402e+09
330, 1.17488e+09
208, 1.10649e+09
667, 1.14553e+09
185, 1.08795e+09
76, 1.10216e+09
948, 1.12034e+09
118, 1.17162e+09
264, 1.18788e+09
548, 1.10246e+09
322, 1.17573e+09
395, 1.09332e+09
551, 1.10703e+09
160, 1.18669e+09
876, 1.05376e+09
1219, 1.13556e+09
297, 1.1738e+09
802, 1.09428e+09
141, 1.05338e+09
231, 1.11293e+09
295, 1.22835e+09
59, 1.08796e+09
7, 1.15158e+09
752, 1.09644e+09
546, 1.11634e+09
1197, 1.10364e+09
255, 1.05015e+09
490, 1.13596e+09
283, 1.13441e+09
12, 1.20926e+09
129, 1.05477e+09
782, 1.14252e+09
581, 1.14515e+09
692, 1.06264e+09
71, 1.10596e+09
821, 1.0919e+09
426, 1.07288e+09
920, 1.14949e+09
882, 1.09215e+09
102, 1.06847e+09
188, 1.04871e+09
657, 1.12779e+09
840, 1.10082e+09
757, 1.14222e+09
529, 1.07236e+09
630, 1.12525e+09
522, 1.1337e+09
350, 1.14293e+09
558, 1.1658e+09
14, 1.13927e+09
605, 1.11039e+09
492, 1.12843e+09
291, 1.1667e+09
588, 1.09811e+09
135, 1.09954e+09
1123, 1.14252e+09
1233, 1.18595e+09
252, 1.2162e+09
220, 1.1182e+09
918, 1.09009e+09
171, 1.12712e+09
1215, 1.1514e+09
91, 1.07984e+09
5, 1.1733e+09
296, 1.1489e+09
1086, 1.16808e+09
61, 1.19898e+09
571, 1.12061e+09
510, 1.15597e+09
307, 1.17491e+09
383, 1.16311e+09
475, 1.09665e+09
925, 1.19508e+09
993, 1.06509e+09
651, 1.09963e+09
1043, 1.15207e+09
1212, 1.09585e+09
786, 1.12146e+09
606, 1.08134e+09
886, 1.09508e+09
957, 1.11863e+09
263, 1.14389e+09
763, 1.12931e+09
1056, 1.1769e+09
809, 1.09944e+09
443, 1.12352e+09
338, 1.09626e+09
26, 1.04617e+09
1154, 1.09661e+09
407, 1.11826e+09
