seed, Total Cost T
304, 1.13392e+09
1082, 1.23176e+09
168, 1.11374e+09
143, 1.02003e+09
182, 1.12241e+09
482, 1.15204e+09
87, 1.08475e+09
766, 1.17519e+09
774, 1.04341e+09
229, 1.16922e+09
733, 1.15486e+09
814, 1.17807e+09
1112, 1.209e+09
547, 1.149e+09
845, 1.21477e+09
249, 1.14255e+09
711, 1.16139e+09
455, 1.17008e+09
379, 1.12318e+09
116, 1.1165e+09
309, 1.18277e+09
412, 1.19098e+09
1147, 1.12109e+09
878, 1.07282e+09
905, 1.14632e+09
838, 1.08803e+09
964, 1.17079e+09
596, 1.12463e+09
995, 1.13693e+09
503, 1.09766e+09
662, 1.0764e+09
1126, 1.19971e+09
737, 1.18041e+09
963, 1.26238e+09
598, 1.12311e+09
1041, 1.09664e+09
285, 1.15726e+09
884, 1.14131e+09
805, 1.1463e+09
693, 1.11473e+09
613, 1.17433e+09
648, 1.08956e+09
349, 1.27299e+09
265, 1.20843e+09
16, 1.18293e+09
56, 1.15249e+09
671, 1.20038e+09
106, 1.04379e+09
756, 1.1607e+09
644, 1.1295e+09
150, 1.10358e+09
727, 1.16595e+09
1067, 1.14053e+09
1209, 1.08555e+09
323, 1.18983e+09
1235, 1.06448e+09
266, 1.0773e+09
607, 1.14424e+09
1015, 1.13709e+09
1106, 1.19191e+09
593, 1.11433e+09
958, 1.09249e+09
698, 1.15574e+09
880, 1.06003e+09
27, 1.08956e+09
1138, 1.10663e+09
198, 1.15687e+09
972, 1.11559e+09
747, 1.10392e+09
346, 1.1756e+09
225, 1.15272e+09
465, 1.18804e+09
53, 1.16557e+09
792, 1.10604e+09
811, 1.10208e+09
977, 1.18059e+09
1132, 1.15315e+09
33, 1.09326e+09
870, 1.14398e+09
459, 1.19805e+09
702, 1.13943e+09
427, 1.2313e+09
145, 1.12812e+09
237, 1.21629e+09
446, 1.08396e+09
169, 1.11875e+09
236, 1.10343e+09
796, 1.15493e+09
410, 1.22424e+09
131, 1.1226e+09
219, 1.07919e+09
687, 1.12449e+09
49, 1.09351e+09
591, 1.15471e+09
79, 1.09656e+09
750, 1.15826e+09
63, 1.11249e+09
919, 1.07771e+09
650, 1.16366e+09
1065, 1.10555e+09
926, 1.17652e+09
90, 1.09779e+09
790, 1.04199e+09
1046, 1.18003e+09
373, 1.17669e+09
57, 1.11383e+09
1085, 1.0934e+09
1170, 1.1857e+09
1062, 1.10367e+09
826, 1.18608e+09
569, 1.2332e+09
207, 1.15387e+09
798, 1.08959e+09
165, 1.05195e+09
88, 1.13052e+09
6, 1.09985e+09
495, 1.09358e+09
538, 1.08938e+09
959, 1.19508e+09
941, 1.14833e+09
1146, 1.0484e+09
934, 1.13576e+09
1119, 1.17279e+09
1044, 1.07971e+09
655, 1.17051e+09
897, 1.14216e+09
555, 1.23776e+09
257, 1.20263e+09
385, 1.22587e+09
404, 1.21023e+09
848, 1.112e+09
902, 1.09744e+09
82, 1.07068e+09
1130, 1.16366e+09
