seed, Total QALY
304, 376788
1082, 351468
168, 333332
143, 283025
182, 340838
482, 381010
87, 231108
766, 480044
774, 335659
229, 275137
733, 384240
814, 344580
1112, 412861
547, 328843
845, 375280
249, 349018
711, 356023
455, 355935
379, 407371
116, 303137
309, 405322
412, 436144
1147, 411167
878, 317561
905, 281408
838, 382206
964, 370123
596, 415742
995, 484024
503, 362955
662, 297747
1126, 504269
737, 414776
963, 316063
598, 246258
1041, 386358
285, 506595
884, 415051
805, 408675
693, 377737
613, 252090
648, 341717
349, 396883
265, 385969
16, 379849
56, 403123
671, 320135
106, 384215
756, 348096
644, 216367
150, 380742
727, 428603
1067, 408412
1209, 339780
323, 347982
1235, 376302
266, 328065
607, 271208
1015, 310320
1106, 466551
593, 367358
958, 403277
698, 355988
880, 440207
27, 424260
1138, 346396
198, 316769
972, 332042
747, 319277
346, 467643
225, 449466
465, 379128
53, 287952
792, 416359
811, 256167
977, 360885
1132, 440644
33, 406809
870, 367873
459, 377929
702, 412387
427, 295897
145, 342691
237, 437865
446, 357967
169, 315937
236, 364850
796, 359548
410, 361213
131, 433804
219, 433523
687, 458699
49, 384283
591, 404050
79, 338231
750, 449854
63, 301064
919, 385144
650, 287854
1065, 334181
926, 275142
90, 476456
790, 367542
1046, 389013
373, 453243
57, 341903
1085, 423170
1170, 395608
1062, 253290
826, 391283
569, 378434
207, 390637
798, 411568
165, 408536
88, 389656
6, 554899
495, 331593
538, 447635
959, 397563
941, 280887
1146, 288980
934, 372783
1119, 322020
1044, 394542
655, 391339
897, 359893
555, 323467
257, 397366
385, 300877
404, 294223
848, 500573
902, 374390
82, 310852
1130, 501497
1108, 386234
895, 292668
1011, 332205
303, 363294
438, 356519
968, 320952
557, 397257
1070, 437466
1094, 391531
911, 430094
1133, 431565
36, 418808
109, 396223
355, 378805
661, 302787
1023, 404355
122, 341143
509, 405904
499, 442542
378, 527494
1128, 362448
562, 456839
476, 392498
833, 309278
1110, 278990
1022, 446938
392, 388994
1031, 294806
248, 366717
35, 383388
570, 518462
1210, 388424
525, 339815
994, 385328
1071, 316961
533, 293067
639, 431464
595, 275631
974, 355290
652, 364916
0, 366899
330, 464739
208, 376280
667, 524589
185, 388879
76, 341657
948, 317644
118, 364839
264, 426152
548, 321784
322, 404150
395, 370330
551, 356554
160, 393375
876, 374804
1219, 329258
297, 363916
802, 347867
141, 322843
231, 251476
295, 554543
59, 413432
7, 384491
752, 289739
546, 347283
1197, 367417
255, 392555
490, 421010
283, 338974
12, 380972
129, 290014
782, 429549
581, 481981
692, 416886
71, 398449
821, 335490
426, 373963
920, 428843
882, 300621
102, 428634
188, 314468
657, 283754
840, 355165
757, 411464
529, 445111
630, 294843
522, 407892
350, 330560
558, 462330
14, 427745
605, 304145
492, 373028
291, 356585
588, 333553
135, 328289
1123, 341256
1233, 431978
252, 296524
220, 418345
918, 268916
171, 446644
1215, 348385
91, 371432
5, 370325
296, 494800
1086, 336223
61, 404408
571, 295282
510, 262174
307, 380577
383, 358459
475, 288725
925, 315322
993, 329488
651, 367957
1043, 464087
1212, 331416
786, 328811
606, 433886
886, 338041
957, 330686
263, 450421
763, 402233
1056, 351597
809, 531554
443, 332996
338, 338653
26, 331587
1154, 419241
407, 417198
632, 391716
177, 298243
691, 352682
247, 336772
352, 340965
784, 392479
1017, 334099
631, 303230
320, 512086
770, 325532
1188, 267850
452, 424808
1129, 317304
512, 403674
1109, 433846
715, 357448
780, 421544
933, 433981
991, 370034
365, 366536
484, 404475
227, 329420
251, 459378
445, 341862
611, 323027
701, 269981
653, 491857
697, 417845
755, 192287
1036, 478385
94, 368281
846, 371236
235, 325942
113, 356697
66, 424885
975, 314867
997, 336250
396, 308559
327, 370610
10, 549697
300, 372006
226, 319527
1180, 316698
163, 343211
1117, 322991
666, 389847
273, 436950
183, 380910
1020, 354697
310, 469438
95, 341739
1054, 440163
202, 373391
638, 486047
709, 285962
996, 404535
39, 440343
764, 522751
708, 390694
1168, 371812
184, 375015
241, 301895
431, 284029
147, 362742
642, 334574
1200, 353833
312, 479555
17, 501773
640, 383647
1014, 381962
158, 429406
380, 349726
319, 474200
791, 365917
1232, 386215
734, 316027
318, 506021
628, 426198
815, 258257
504, 367870
224, 405509
965, 543719
374, 373851
301, 456687
164, 366489
125, 382433
556, 361999
1006, 472454
429, 371444
992, 355296
337, 440177
1089, 366130
74, 326479
935, 435031
539, 405536
754, 348065
428, 343426
1157, 428032
13, 371068
1246, 381066
342, 300210
1081, 330594
483, 344595
299, 432655
175, 346859
1238, 460999
434, 437017
111, 346061
47, 383770
760, 389988
1173, 339233
409, 400875
844, 447624
1206, 324525
321, 391177
1051, 385889
850, 335349
284, 347266
527, 480264
441, 357009
413, 474245
1093, 267526
382, 479676
140, 427168
620, 437456
1009, 391289
269, 349954
1136, 385311
1214, 392012
170, 352155
1042, 434736
726, 383040
1152, 307044
955, 337155
1198, 319026
401, 280678
45, 383687
403, 339264
1040, 434059
1007, 364973
690, 427471
610, 472980
136, 351564
83, 402822
679, 375852
240, 436252
1145, 367943
629, 401244
616, 357329
717, 319888
635, 355633
9, 380936
1217, 362046
89, 312334
228, 301810
120, 383741
929, 290701
479, 291505
363, 419917
281, 398498
867, 374111
181, 417650
1165, 309016
142, 310132
721, 373109
423, 353430
473, 383287
282, 294420
609, 396884
864, 361185
913, 328717
1201, 324118
1240, 348818
1103, 418485
950, 321910
1189, 293239
917, 363010
847, 303921
930, 411335
1153, 494968
471, 413677
334, 355428
486, 423004
279, 327548
81, 399325
341, 402547
985, 526557
508, 357973
1156, 398863
800, 409351
769, 478151
1029, 468375
127, 281282
55, 420111
1193, 415973
340, 516807
827, 410124
1037, 303738
388, 277341
1068, 389297
743, 485421
912, 329925
940, 427912
1005, 463027
213, 453502
1236, 393797
633, 417305
326, 394776
397, 524819
1114, 402178
174, 358966
343, 394075
419, 306633
501, 404030
245, 395364
149, 307531
682, 280622
288, 389358
497, 396244
627, 429025
317, 400174
485, 349379
554, 247142
204, 302064
398, 367135
818, 383586
874, 283287
420, 456195
167, 370723
1166, 354197
242, 316118
804, 384082
