seed, Total QALY
304, 368186
1082, 344831
168, 322864
143, 274618
182, 330989
482, 371116
87, 225108
766, 466602
774, 325274
229, 267572
733, 375441
814, 335028
1112, 402589
547, 318892
845, 364094
249, 340862
711, 346332
455, 346805
379, 397368
116, 295294
309, 396113
412, 425910
1147, 400233
878, 308587
905, 274023
838, 371941
964, 360970
596, 403185
995, 471296
503, 353389
662, 289652
1126, 494000
737, 405485
963, 308813
598, 239111
1041, 375533
285, 492830
884, 403923
805, 398086
693, 367546
613, 245176
648, 333435
349, 387058
265, 375877
16, 370963
56, 392111
671, 312929
106, 372943
756, 338485
644, 211117
150, 369446
727, 418748
1067, 396908
1209, 330709
323, 338832
1235, 366774
266, 318744
607, 264276
1015, 302528
1106, 456380
593, 356796
958, 391728
698, 344829
880, 428719
27, 410930
1138, 336949
198, 307457
972, 323530
747, 310934
346, 456883
225, 438230
465, 368998
53, 280653
792, 404609
811, 249345
977, 351814
1132, 428017
33, 396499
870, 358231
459, 368217
702, 400370
427, 289191
145, 334199
237, 427811
446, 347695
169, 307211
236, 355256
796, 351735
410, 352554
131, 421741
219, 421809
687, 447676
49, 373210
591, 393429
79, 328881
750, 435755
63, 292050
919, 375969
650, 281186
1065, 327462
926, 268986
90, 464226
790, 355683
1046, 379930
373, 439743
57, 331809
1085, 412231
1170, 386326
1062, 248401
826, 381369
569, 369553
207, 380229
798, 400071
165, 396679
88, 379693
6, 539594
495, 321812
538, 435031
959, 388572
941, 273531
1146, 280386
934, 363395
1119, 314694
1044, 384466
655, 382731
897, 350710
555, 316493
257, 388609
385, 293304
404, 288084
848, 485649
902, 364529
82, 302647
1130, 488509
1108, 377804
895, 285255
1011, 324319
303, 354720
438, 348193
968, 313965
557, 388538
1070, 427175
1094, 382961
911, 418171
1133, 421306
36, 407874
109, 385920
355, 368835
661, 295552
1023, 394715
122, 329779
509, 394136
499, 428010
378, 513803
1128, 353259
562, 443919
476, 380762
833, 302282
1110, 273461
1022, 436038
392, 378653
1031, 288964
248, 356833
35, 373565
570, 505307
1210, 379041
525, 330409
994, 376129
1071, 309724
533, 285938
639, 418753
595, 269415
974, 347618
652, 355818
0, 356641
330, 452910
208, 364278
667, 508467
185, 376032
76, 332133
948, 310709
118, 356525
264, 417924
548, 312804
322, 394645
395, 360478
551, 346305
160, 382429
876, 365350
1219, 321425
297, 355789
802, 339335
141, 313060
231, 245191
295, 541647
59, 400650
7, 375564
752, 281527
546, 337746
1197, 358671
255, 384105
490, 410145
283, 329853
12, 374710
129, 282023
782, 417345
581, 469501
692, 405696
71, 387316
821, 326797
426, 363267
920, 416412
882, 292456
102, 416921
188, 305425
657, 276918
840, 344880
757, 399702
529, 433977
630, 287763
522, 398374
350, 322020
558, 450669
14, 416672
605, 297311
492, 362626
291, 348268
588, 324803
135, 320890
1123, 334440
1233, 422783
252, 290397
220, 409022
918, 260803
171, 433392
1215, 339191
91, 360088
5, 360569
296, 482537
1086, 328704
61, 392683
571, 289576
510, 255229
307, 371847
383, 349237
475, 281821
925, 308248
993, 321633
651, 359014
1043, 452707
1212, 321895
786, 320785
606, 423374
886, 328828
957, 322793
263, 439885
763, 391055
1056, 343917
809, 514731
443, 325026
338, 330522
26, 322438
1154, 409044
407, 404886
632, 380737
177, 288859
691, 342011
247, 329274
352, 331977
784, 382649
1017, 325679
631, 294470
320, 501518
770, 316733
1188, 262414
452, 414969
1129, 309831
512, 393377
1109, 421770
715, 348215
780, 409844
933, 422002
991, 361386
365, 356064
484, 393036
227, 319132
251, 446784
445, 335957
611, 315039
