seed, Total Cost T
304, 9.89516e+08
1082, 1.05014e+09
168, 9.78263e+08
143, 9.34348e+08
182, 9.77697e+08
482, 1.0067e+09
87, 9.59609e+08
766, 1.0102e+09
774, 9.3724e+08
229, 1.01204e+09
733, 9.99449e+08
814, 1.01442e+09
1112, 1.0489e+09
547, 9.75553e+08
845, 1.03357e+09
249, 9.89479e+08
711, 9.95507e+08
455, 1.03332e+09
379, 9.8733e+08
116, 9.87522e+08
309, 1.03387e+09
412, 1.04152e+09
1147, 9.87926e+08
878, 9.47234e+08
905, 1.00561e+09
838, 9.71671e+08
964, 1.02076e+09
596, 9.87794e+08
995, 9.88112e+08
503, 9.78044e+08
662, 9.74756e+08
1126, 1.03354e+09
737, 1.01266e+09
963, 1.08573e+09
598, 9.83015e+08
1041, 9.8242e+08
285, 1.00427e+09
884, 9.94811e+08
805, 9.81287e+08
693, 9.76058e+08
613, 1.01763e+09
648, 9.50905e+08
349, 1.06199e+09
265, 1.03591e+09
16, 1.04016e+09
56, 1.00192e+09
671, 1.04828e+09
106, 9.53894e+08
756, 1.00373e+09
644, 9.98355e+08
150, 9.82624e+08
727, 1.00333e+09
1067, 1.00963e+09
1209, 9.82883e+08
323, 1.04982e+09
1235, 9.47555e+08
266, 9.44126e+08
607, 9.82811e+08
1015, 9.87192e+08
1106, 1.02849e+09
593, 1.0034e+09
958, 9.59697e+08
698, 9.86405e+08
880, 9.62825e+08
27, 9.77638e+08
1138, 9.81688e+08
198, 9.94663e+08
972, 9.87711e+08
747, 9.83014e+08
346, 1.01428e+09
225, 1.01794e+09
465, 1.01331e+09
53, 1.02256e+09
792, 9.81375e+08
811, 9.68064e+08
977, 1.00452e+09
1132, 1.00469e+09
33, 9.85608e+08
870, 9.87232e+08
459, 1.0238e+09
702, 1.00054e+09
427, 1.04408e+09
145, 1.0058e+09
237, 1.03142e+09
446, 9.73553e+08
169, 9.98548e+08
236, 9.86713e+08
796, 9.90485e+08
410, 1.04809e+09
131, 9.95001e+08
219, 9.63371e+08
687, 1.01256e+09
49, 9.69861e+08
591, 1.00199e+09
79, 9.91593e+08
750, 1.01141e+09
63, 9.81876e+08
919, 9.80845e+08
650, 1.0301e+09
1065, 9.88397e+08
926, 9.83983e+08
90, 9.70943e+08
790, 9.49124e+08
1046, 1.04033e+09
373, 1.02865e+09
57, 9.9302e+08
