seed, Total QALY
304, 333826
1082, 301129
168, 289206
143, 242657
182, 283719
482, 283167
87, 218147
766, 384714
774, 263647
229, 230494
733, 344252
814, 316034
1112, 346613
547, 295095
845, 320224
249, 314931
711, 296072
455, 308369
379, 339921
116, 270991
309, 349845
412, 372273
1147, 352311
878, 259656
905, 236232
838, 323883
964, 305364
596, 332608
995, 439997
503, 302614
662, 273372
1126, 446474
737, 377438
963, 308296
598, 206292
1041, 346270
285, 446825
884, 338648
805, 351257
693, 302434
613, 232285
648, 303921
349, 368388
265, 303627
16, 308747
56, 352540
671, 277852
106, 342777
756, 286626
644, 212466
150, 338008
727, 365542
1067, 335902
1209, 286127
323, 271182
1235, 356869
266, 296945
607, 248124
1015, 264722
1106, 391033
593, 259739
958, 367645
698, 291606
880, 371615
27, 361810
1138, 310714
198, 281306
972, 231727
747, 275058
346, 404335
225, 338702
465, 278463
53, 255575
792, 343034
811, 231628
977, 286350
1132, 404132
33, 342016
870, 288917
459, 289075
702, 328866
427, 287445
145, 286034
237, 380052
446, 329692
169, 293383
236, 308787
796, 332054
410, 304319
131, 368103
219, 364599
687, 394125
49, 317108
591, 341453
79, 271271
750, 369761
63, 259680
919, 308456
650, 261189
1065, 293609
926, 239613
90, 430808
790, 334263
1046, 331662
373, 354786
57, 296630
1085, 355356
1170, 352152
1062, 222569
826, 352765
569, 321565
207, 307527
798, 372947
165, 359075
88, 363181
6, 479044
495, 279321
538, 390676
959, 324817
941, 240904
1146, 258572
934, 300322
1119, 313805
1044, 346354
655, 334860
897, 303681
555, 312511
257, 351958
385, 275971
404, 267367
848, 424221
902, 302624
82, 268692
1130, 441455
1108, 325666
895, 250489
1011, 285319
303, 328312
438, 271267
968, 285976
557, 320966
1070, 371951
1094, 349210
911, 335780
1133, 363678
36, 379028
109, 363122
355, 328730
661, 253057
1023, 363185
122, 296181
509, 327873
499, 372709
378, 412924
1128, 302744
562, 338826
476, 365030
833, 292330
1110, 258861
1022, 389228
392, 336133
1031, 253981
248, 327535
35, 332771
570, 407615
1210, 309235
525, 286609
994, 343091
1071, 252657
533, 276878
639, 346827
595, 254982
974, 312362
652, 333111
0, 323668
330, 368228
208, 294846
667, 408765
185, 303648
76, 282374
948, 276647
118, 316411
264, 398215
548, 275590
322, 365033
395, 308135
551, 319469
160, 341946
876, 324826
1219, 290837
297, 290659
802, 310851
141, 276011
231, 241347
295, 412419
59, 357248
7, 323360
752, 234000
546, 303084
1197, 300931
255, 352353
490, 353805
283, 276363
12, 346243
129, 257138
782, 336584
