seed, Total QALY
304, 339063
1082, 307097
168, 295349
143, 246904
182, 290281
482, 291108
87, 221756
766, 392850
774, 269501
229, 235417
733, 349652
814, 321455
1112, 352996
547, 301019
845, 326849
249, 319751
711, 302998
455, 314615
379, 347400
116, 275634
309, 356674
412, 379677
1147, 360260
878, 265427
905, 240691
838, 331837
964, 312781
596, 340433
995, 447119
503, 308689
662, 278950
1126, 454170
737, 385374
963, 314116
598, 211661
1041, 353971
285, 456042
884, 345403
805, 357486
693, 308749
613, 236583
648, 309398
349, 375117
265, 310928
16, 315306
56, 358592
671, 282614
106, 348448
756, 292805
644, 215668
150, 343999
727, 372368
1067, 343922
1209, 292773
323, 278153
1235, 363013
266, 303319
607, 252214
1015, 271309
1106, 399669
593, 266829
958, 373270
698, 298925
880, 379017
27, 368636
1138, 316576
198, 286911
972, 238223
747, 280833
346, 413373
225, 346085
465, 285320
53, 259471
792, 349207
811, 235449
977, 292541
1132, 411615
33, 348331
870, 295377
459, 295799
702, 336166
427, 292999
145, 292285
237, 386395
446, 334666
169, 298058
236, 315165
796, 337449
410, 311666
131, 375304
219, 371400
687, 401684
49, 324682
591, 348376
79, 277947
750, 379014
63, 265940
919, 314310
650, 265088
1065, 299508
926, 243883
90, 438140
790, 339504
1046, 338513
373, 363740
57, 302237
1085, 362455
1170, 358418
1062, 225858
826, 359096
569, 327400
207, 314549
798, 380249
165, 364682
88, 368499
6, 489782
495, 285337
538, 398355
959, 331045
941, 245887
1146, 263420
934, 307479
1119, 318677
1044, 352051
655, 341856
897, 310482
555, 316917
257, 358934
385, 280677
404, 271927
848, 433630
902, 309200
82, 273958
1130, 449120
1108, 332416
895, 254870
1011, 291488
303, 334256
438, 277721
968, 291358
557, 327242
1070, 378720
1094, 356696
911, 343856
1133, 371155
36, 387364
109, 369203
355, 333756
661, 258515
1023, 370125
122, 303058
509, 335619
499, 380059
378, 424715
1128, 308275
562, 347668
476, 370755
833, 297379
1110, 263027
1022, 396548
392, 342453
1031, 257781
248, 333422
35, 339907
570, 417290
1210, 316481
525, 293032
994, 350053
1071, 257709
533, 281057
639, 355186
595, 258398
974, 318320
652, 339192
0, 330087
330, 377038
208, 302870
667, 418555
185, 310262
76, 288671
948, 282425
118, 322938
264, 405062
548, 281805
322, 371080
395, 314759
551, 324744
160, 348213
876, 331161
1219, 297363
297, 298005
802, 317460
141, 280605
231, 245281
295, 423633
59, 364547
7, 330000
752, 239339
546, 309431
1197, 307544
255, 358811
490, 361792
283, 282680
12, 352450
129, 261226
782, 345440
581, 400620
692, 377676
71, 353860
821, 305019
426, 314708
920, 352434
882, 267363
102, 376684
188, 280541
657, 237805
840, 296350
757, 383537
529, 427889
630, 251530
522, 361478
350, 280926
558, 406813
14, 324019
605, 268111
492, 329944
291, 322978
588, 298514
135, 284586
1123, 326123
1233, 387911
252, 267963
220, 395372
918, 247658
171, 364324
1215, 309319
91, 283815
5, 323635
296, 385341
1086, 305267
61, 326722
571, 263806
510, 215904
307, 349454
383, 308327
475, 273888
925, 295749
993, 303955
651, 313872
1043, 368860
1212, 295746
786, 268885
606, 389163
886, 290706
957, 314088
263, 352155
763, 355442
1056, 317862
809, 542052
443, 302737
338, 296508
26, 303837
1154, 363988
407, 350349
632, 327502
177, 278387
691, 298783
247, 299109
352, 312479
784, 355499
1017, 303949
631, 269025
320, 455042
770, 277745
1188, 236913
452, 337537
1129, 306584
512, 329871
1109, 345905
715, 291857
780, 370577
933, 401712
991, 299919
365, 327049
484, 368002
227, 267671
251, 359567
445, 319218
611, 281336
701, 238096
653, 457817
697, 329054
755, 172554
1036, 414634
94, 335893
846, 342961
235, 293556
113, 305335
66, 346592
975, 297556
997, 294991
396, 254648
327, 336553
10, 472835
300, 333938
226, 310203
1180, 286525
163, 317892
1117, 260876
666, 363009
273, 388150
183, 350456
1020, 312430
310, 379644
95, 324779
1054, 377797
202, 330642
638, 411633
709, 254250
996, 317696
39, 401977
764, 409063
708, 342738
1168, 302594
184, 341340
241, 270793
431, 262193
147, 308648
642, 292662
1200, 307848
312, 414399
17, 449991
640, 340806
1014, 321883
158, 335942
380, 320818
319, 379136
791, 326138
