seed, Total Cost T
304, 4.54362e+08
1082, 4.54362e+08
168, 4.54362e+08
143, 4.54362e+08
182, 4.54362e+08
482, 4.54362e+08
87, 4.54362e+08
766, 4.54362e+08
774, 4.54362e+08
229, 4.54362e+08
733, 4.54362e+08
814, 4.54362e+08
1112, 4.54362e+08
547, 4.54362e+08
845, 4.54362e+08
249, 4.54362e+08
711, 4.54362e+08
455, 4.54362e+08
379, 4.54362e+08
116, 4.54362e+08
309, 4.54362e+08
412, 4.54362e+08
1147, 4.54362e+08
878, 4.54362e+08
905, 4.54362e+08
838, 4.54362e+08
964, 4.54362e+08
596, 4.54362e+08
995, 4.54362e+08
503, 4.54362e+08
662, 4.54362e+08
1126, 4.54362e+08
737, 4.54362e+08
963, 4.54362e+08
598, 4.54362e+08
1041, 4.54362e+08
285, 4.54362e+08
884, 4.54362e+08
805, 4.54362e+08
693, 4.54362e+08
613, 4.54362e+08
648, 4.54362e+08
349, 4.54362e+08
265, 4.54362e+08
16, 4.54362e+08
56, 4.54362e+08
671, 4.54362e+08
106, 4.54362e+08
756, 4.54362e+08
644, 4.54362e+08
150, 4.54362e+08
727, 4.54362e+08
1067, 4.54362e+08
1209, 4.54362e+08
323, 4.54362e+08
1235, 4.54362e+08
266, 4.54362e+08
607, 4.54362e+08
1015, 4.54362e+08
1106, 4.54362e+08
593, 4.54362e+08
958, 4.54362e+08
698, 4.54362e+08
880, 4.54362e+08
27, 4.54362e+08
1138, 4.54362e+08
198, 4.54362e+08
972, 4.54362e+08
747, 4.54362e+08
346, 4.54362e+08
225, 4.54362e+08
465, 4.54362e+08
53, 4.54362e+08
792, 4.54362e+08
811, 4.54362e+08
977, 4.54362e+08
1132, 4.54362e+08
33, 4.54362e+08
870, 4.54362e+08
459, 4.54362e+08
702, 4.54362e+08
427, 4.54362e+08
145, 4.54362e+08
237, 4.54362e+08
446, 4.54362e+08
169, 4.54362e+08
236, 4.54362e+08
796, 4.54362e+08
410, 4.54362e+08
131, 4.54362e+08
219, 4.54362e+08
687, 4.54362e+08
49, 4.54362e+08
591, 4.54362e+08
79, 4.54362e+08
750, 4.54362e+08
63, 4.54362e+08
919, 4.54362e+08
650, 4.54362e+08
1065, 4.54362e+08
926, 4.54362e+08
90, 4.54362e+08
790, 4.54362e+08
1046, 4.54362e+08
373, 4.54362e+08
57, 4.54362e+08
1085, 4.54362e+08
1170, 4.54362e+08
1062, 4.54362e+08
826, 4.54362e+08
569, 4.54362e+08
207, 4.54362e+08
798, 4.54362e+08
165, 4.54362e+08
88, 4.54362e+08
6, 4.54362e+08
495, 4.54362e+08
538, 4.54362e+08
959, 4.54362e+08
941, 4.54362e+08
1146, 4.54362e+08
934, 4.54362e+08
1119, 4.54362e+08
1044, 4.54362e+08
655, 4.54362e+08
897, 4.54362e+08
555, 4.54362e+08
257, 4.54362e+08
385, 4.54362e+08
404, 4.54362e+08
848, 4.54362e+08
902, 4.54362e+08
82, 4.54362e+08
1130, 4.54362e+08
1108, 4.54362e+08
895, 4.54362e+08
1011, 4.54362e+08
303, 4.54362e+08
438, 4.54362e+08
968, 4.54362e+08
557, 4.54362e+08
1070, 4.54362e+08
1094, 4.54362e+08
911, 4.54362e+08
1133, 4.54362e+08
36, 4.54362e+08
109, 4.54362e+08
355, 4.54362e+08
661, 4.54362e+08
1023, 4.54362e+08
122, 4.54362e+08
509, 4.54362e+08
499, 4.54362e+08
378, 4.54362e+08
1128, 4.54362e+08
562, 4.54362e+08
476, 4.54362e+08
833, 4.54362e+08
1110, 4.54362e+08
1022, 4.54362e+08
392, 4.54362e+08
1031, 4.54362e+08
248, 4.54362e+08
35, 4.54362e+08
570, 4.54362e+08
1210, 4.54362e+08
525, 4.54362e+08
994, 4.54362e+08
1071, 4.54362e+08
533, 4.54362e+08
639, 4.54362e+08
595, 4.54362e+08
974, 4.54362e+08
652, 4.54362e+08
0, 4.54362e+08
330, 4.54362e+08
208, 4.54362e+08
667, 4.54362e+08
185, 4.54362e+08
76, 4.54362e+08
948, 4.54362e+08
118, 4.54362e+08
264, 4.54362e+08
548, 4.54362e+08
322, 4.54362e+08
395, 4.54362e+08
551, 4.54362e+08
160, 4.54362e+08
876, 4.54362e+08
1219, 4.54362e+08
297, 4.54362e+08
802, 4.54362e+08
141, 4.54362e+08
231, 4.54362e+08
295, 4.54362e+08
59, 4.54362e+08
7, 4.54362e+08
752, 4.54362e+08
546, 4.54362e+08
1197, 4.54362e+08
255, 4.54362e+08
490, 4.54362e+08
283, 4.54362e+08
12, 4.54362e+08
129, 4.54362e+08
782, 4.54362e+08
581, 4.54362e+08
692, 4.54362e+08
71, 4.54362e+08
821, 4.54362e+08
426, 4.54362e+08
920, 4.54362e+08
882, 4.54362e+08
102, 4.54362e+08
188, 4.54362e+08
657, 4.54362e+08
840, 4.54362e+08
757, 4.54362e+08
529, 4.54362e+08
630, 4.54362e+08
522, 4.54362e+08
350, 4.54362e+08
558, 4.54362e+08
14, 4.54362e+08
605, 4.54362e+08
492, 4.54362e+08
291, 4.54362e+08
