seed, Total Cost T
304, 1.14078e+09
1082, 1.22329e+09
168, 1.11513e+09
143, 1.04333e+09
182, 1.11661e+09
482, 1.14936e+09
87, 1.06226e+09
766, 1.17719e+09
774, 1.0619e+09
229, 1.18125e+09
733, 1.14884e+09
814, 1.1639e+09
1112, 1.22928e+09
547, 1.14281e+09
845, 1.19647e+09
249, 1.14376e+09
711, 1.16929e+09
455, 1.19349e+09
379, 1.12994e+09
116, 1.12465e+09
309, 1.16245e+09
412, 1.19741e+09
1147, 1.11777e+09
878, 1.05957e+09
905, 1.14477e+09
838, 1.09325e+09
964, 1.1669e+09
596, 1.12665e+09
995, 1.11449e+09
503, 1.10738e+09
662, 1.09392e+09
1126, 1.20052e+09
737, 1.17433e+09
963, 1.22596e+09
598, 1.12295e+09
1041, 1.10528e+09
285, 1.1584e+09
884, 1.15596e+09
805, 1.12648e+09
693, 1.10487e+09
613, 1.16818e+09
648, 1.08822e+09
349, 1.26246e+09
265, 1.22003e+09
16, 1.17586e+09
56, 1.15788e+09
671, 1.17225e+09
106, 1.06358e+09
756, 1.16416e+09
644, 1.13403e+09
150, 1.12292e+09
727, 1.16853e+09
1067, 1.15773e+09
1209, 1.1124e+09
323, 1.20154e+09
1235, 1.09117e+09
266, 1.08961e+09
607, 1.14989e+09
1015, 1.10726e+09
1106, 1.17789e+09
593, 1.13934e+09
958, 1.08262e+09
698, 1.14466e+09
880, 1.05942e+09
27, 1.1192e+09
1138, 1.11628e+09
198, 1.15234e+09
972, 1.13947e+09
747, 1.11701e+09
346, 1.16199e+09
225, 1.15408e+09
465, 1.15852e+09
53, 1.15916e+09
792, 1.09674e+09
811, 1.10657e+09
977, 1.16637e+09
1132, 1.15517e+09
33, 1.07279e+09
870, 1.14894e+09
459, 1.17417e+09
702, 1.12762e+09
427, 1.21374e+09
145, 1.14363e+09
237, 1.21938e+09
446, 1.109e+09
169, 1.13389e+09
236, 1.10423e+09
796, 1.1433e+09
410, 1.23854e+09
131, 1.12648e+09
219, 1.09608e+09
687, 1.14101e+09
49, 1.09173e+09
591, 1.16636e+09
79, 1.10691e+09
750, 1.16562e+09
63, 1.1197e+09
919, 1.11268e+09
650, 1.18254e+09
1065, 1.10858e+09
926, 1.16265e+09
90, 1.11003e+09
790, 1.04957e+09
1046, 1.17928e+09
373, 1.16342e+09
57, 1.11116e+09
1085, 1.08884e+09
1170, 1.17169e+09
1062, 1.11532e+09
826, 1.2032e+09
569, 1.21564e+09
207, 1.1567e+09
798, 1.07476e+09
165, 1.01491e+09
88, 1.1378e+09
6, 1.09756e+09
495, 1.09484e+09
538, 1.085e+09
959, 1.20125e+09
941, 1.13514e+09
1146, 1.05856e+09
934, 1.15999e+09
1119, 1.16014e+09
1044, 1.07595e+09
655, 1.19005e+09
897, 1.15197e+09
555, 1.23697e+09
257, 1.22278e+09
385, 1.20847e+09
404, 1.20167e+09
848, 1.10418e+09
902, 1.09372e+09
82, 1.07803e+09
1130, 1.1669e+09
1108, 1.18019e+09
895, 1.16791e+09
1011, 1.15429e+09
303, 1.15476e+09
438, 1.17337e+09
968, 1.11273e+09
557, 1.13925e+09
1070, 1.15332e+09
1094, 1.1654e+09
911, 1.17915e+09
1133, 1.11975e+09
36, 1.1361e+09
109, 1.1153e+09
355, 1.12436e+09
661, 1.18444e+09
1023, 1.15788e+09
122, 1.08775e+09
509, 1.13179e+09
499, 1.10834e+09
378, 1.16172e+09
1128, 1.14862e+09
562, 1.22418e+09
476, 1.03322e+09
833, 1.17909e+09
1110, 1.10149e+09
1022, 1.14558e+09
392, 1.19654e+09
1031, 1.14594e+09
248, 1.1849e+09
35, 1.11453e+09
570, 1.12833e+09
1210, 1.15165e+09
525, 1.10456e+09
994, 1.19223e+09
1071, 1.11124e+09
533, 1.11171e+09
639, 1.18101e+09
595, 1.18928e+09
974, 1.14245e+09
652, 1.17734e+09
0, 1.18629e+09
330, 1.2055e+09
208, 1.12564e+09
667, 1.15384e+09
185, 1.10587e+09
76, 1.09094e+09
948, 1.14242e+09
118, 1.18547e+09
264, 1.18482e+09
548, 1.10981e+09
322, 1.1715e+09
395, 1.1093e+09
551, 1.10608e+09
160, 1.20525e+09
876, 1.0586e+09
1219, 1.12747e+09
297, 1.19369e+09
802, 1.14414e+09
141, 1.08779e+09
231, 1.11269e+09
295, 1.26918e+09
59, 1.09853e+09
7, 1.14219e+09
