seed, Total Cost T
304, 1.14812e+09
1082, 1.23052e+09
168, 1.12271e+09
143, 1.05111e+09
182, 1.12458e+09
482, 1.15674e+09
87, 1.06938e+09
766, 1.18505e+09
774, 1.06979e+09
229, 1.18844e+09
733, 1.15616e+09
814, 1.17091e+09
1112, 1.23667e+09
547, 1.14982e+09
845, 1.20439e+09
249, 1.1515e+09
711, 1.17707e+09
455, 1.20079e+09
379, 1.13651e+09
116, 1.13263e+09
309, 1.16928e+09
412, 1.20442e+09
1147, 1.12441e+09
878, 1.06629e+09
905, 1.15176e+09
838, 1.10106e+09
964, 1.17381e+09
596, 1.13422e+09
995, 1.12123e+09
503, 1.11462e+09
662, 1.10089e+09
1126, 1.20734e+09
737, 1.18132e+09
963, 1.23215e+09
598, 1.13089e+09
1041, 1.11245e+09
285, 1.16566e+09
884, 1.16342e+09
805, 1.13371e+09
693, 1.11251e+09
613, 1.17602e+09
648, 1.09515e+09
349, 1.26965e+09
265, 1.22779e+09
16, 1.18335e+09
56, 1.16606e+09
671, 1.17884e+09
106, 1.0718e+09
756, 1.17169e+09
644, 1.14168e+09
150, 1.13119e+09
727, 1.17529e+09
1067, 1.16529e+09
1209, 1.11944e+09
323, 1.20907e+09
1235, 1.09839e+09
266, 1.09782e+09
607, 1.15724e+09
1015, 1.11397e+09
1106, 1.18513e+09
593, 1.14653e+09
958, 1.09009e+09
698, 1.1519e+09
880, 1.0665e+09
27, 1.12719e+09
1138, 1.12387e+09
198, 1.16022e+09
972, 1.14693e+09
747, 1.124e+09
346, 1.16927e+09
225, 1.16128e+09
465, 1.16521e+09
53, 1.16766e+09
792, 1.10384e+09
811, 1.11404e+09
977, 1.1734e+09
1132, 1.16177e+09
33, 1.07982e+09
870, 1.15669e+09
459, 1.18061e+09
702, 1.13484e+09
427, 1.22032e+09
145, 1.15097e+09
237, 1.22728e+09
446, 1.11572e+09
169, 1.14236e+09
236, 1.11156e+09
796, 1.15039e+09
410, 1.24583e+09
131, 1.13433e+09
219, 1.1029e+09
687, 1.14842e+09
49, 1.09915e+09
591, 1.1741e+09
79, 1.11475e+09
750, 1.17305e+09
63, 1.12759e+09
919, 1.11988e+09
650, 1.19028e+09
1065, 1.11492e+09
926, 1.16984e+09
90, 1.11806e+09
790, 1.05667e+09
1046, 1.18647e+09
373, 1.17057e+09
57, 1.11838e+09
1085, 1.09598e+09
1170, 1.17863e+09
1062, 1.12256e+09
826, 1.21082e+09
569, 1.22235e+09
207, 1.16438e+09
798, 1.08217e+09
165, 1.02159e+09
88, 1.1452e+09
6, 1.10511e+09
495, 1.10152e+09
538, 1.09151e+09
959, 1.20893e+09
941, 1.14146e+09
1146, 1.06578e+09
934, 1.16701e+09
1119, 1.16673e+09
1044, 1.08227e+09
655, 1.19744e+09
897, 1.15928e+09
555, 1.24449e+09
257, 1.2289e+09
385, 1.21562e+09
404, 1.20913e+09
848, 1.11159e+09
902, 1.1005e+09
82, 1.08551e+09
1130, 1.17431e+09
1108, 1.18739e+09
895, 1.17493e+09
1011, 1.16172e+09
303, 1.16222e+09
438, 1.18029e+09
968, 1.12034e+09
557, 1.14632e+09
1070, 1.16035e+09
1094, 1.17218e+09
911, 1.18677e+09
1133, 1.12667e+09
36, 1.14397e+09
109, 1.12314e+09
355, 1.13148e+09
661, 1.19227e+09
1023, 1.16532e+09
122, 1.09569e+09
509, 1.13867e+09
499, 1.11561e+09
378, 1.16841e+09
1128, 1.15633e+09
562, 1.23217e+09
476, 1.04069e+09
833, 1.1868e+09
1110, 1.10802e+09
1022, 1.15262e+09
392, 1.20361e+09
1031, 1.15194e+09
248, 1.19254e+09
35, 1.12223e+09
570, 1.13525e+09
1210, 1.15861e+09
525, 1.11222e+09
994, 1.1996e+09
1071, 1.11837e+09
533, 1.11927e+09
639, 1.18873e+09
595, 1.1967e+09
974, 1.14926e+09
652, 1.18404e+09
0, 1.19366e+09
330, 1.21296e+09
208, 1.13247e+09
667, 1.16088e+09
185, 1.1142e+09
76, 1.09831e+09
948, 1.14958e+09
118, 1.19283e+09
264, 1.19161e+09
548, 1.11711e+09
322, 1.17862e+09
395, 1.11611e+09
551, 1.11269e+09
160, 1.21336e+09
876, 1.0654e+09
1219, 1.13464e+09
297, 1.2011e+09
802, 1.15121e+09
141, 1.09508e+09
231, 1.11976e+09
295, 1.27664e+09
59, 1.10565e+09
7, 1.15006e+09
752, 1.12329e+09
546, 1.13662e+09
1197, 1.14143e+09
255, 1.092e+09
490, 1.14622e+09
283, 1.14709e+09
12, 1.20076e+09
129, 1.06904e+09
782, 1.15912e+09
581, 1.19188e+09
692, 1.08466e+09
71, 1.13349e+09
821, 1.12122e+09
426, 1.09412e+09
920, 1.16469e+09
882, 1.10098e+09
102, 1.10617e+09
188, 1.06977e+09
657, 1.16634e+09
840, 1.12025e+09
757, 1.17485e+09
529, 1.07534e+09
630, 1.15729e+09
522, 1.16993e+09
350, 1.15751e+09
558, 1.19404e+09
14, 1.16007e+09
605, 1.11975e+09
492, 1.14339e+09
291, 1.18134e+09
588, 1.11732e+09
135, 1.08677e+09
1123, 1.16088e+09
1233, 1.19224e+09
252, 1.21863e+09
220, 1.14495e+09
918, 1.1212e+09
171, 1.15926e+09
1215, 1.16117e+09
91, 1.12467e+09
5, 1.22514e+09
296, 1.17398e+09
1086, 1.18835e+09
61, 1.202e+09
571, 1.13185e+09
