seed, Total QALY
809, 587557
443, 337295
338, 344332
26, 334784
1154, 432797
407, 421896
632, 395849
177, 307933
691, 353434
247, 338960
352, 346054
784, 392293
1017, 352231
631, 305239
320, 522117
770, 325804
1188, 268237
452, 432483
1129, 332114
512, 408867
1109, 436648
715, 357893
780, 430210
933, 441976
991, 370863
365, 367809
484, 411238
227, 333311
251, 462638
445, 346339
611, 324300
701, 270549
653, 505727
697, 418845
755, 192394
1036, 485407
94, 373048
846, 382819
235, 330011
113, 360735
66, 427002
975, 317342
997, 347092
396, 312059
327, 383744
10, 567653
300, 372475
226, 330172
1180, 321573
163, 346694
1117, 324910
666, 396364
273, 435861
183, 399221
1020, 358619
310, 469238
95, 342109
1054, 439341
202, 374502
638, 486031
709, 285715
996, 407974
39, 448779
764, 525609
708, 392966
1168, 371476
184, 383940
241, 301766
431, 286998
147, 362378
642, 335291
1200, 360656
312, 482473
17, 512219
640, 384369
1014, 382635
158, 429269
380, 351617
319, 482035
791, 370532
1232, 387341
734, 323808
318, 507567
628, 436522
815, 267046
504, 374957
224, 409338
965, 544526
374, 382055
301, 463159
164, 368054
125, 392752
556, 367025
1006, 480384
429, 385291
992, 363847
337, 456320
1089, 389510
74, 327768
935, 436567
539, 405574
754, 355111
428, 344334
1157, 435592
13, 374095
1246, 389219
342, 301181
1081, 338150
483, 355532
299, 433795
175, 349850
1238, 467904
434, 441680
111, 346825
47, 387850
760, 399416
1173, 341097
409, 409855
844, 453098
1206, 326015
321, 392924
1051, 388057
850, 343574
284, 351467
527, 480604
441, 369678
413, 483277
1093, 269985
382, 486621
140, 441582
620, 441075
1009, 394931
269, 352036
1136, 396935
1214, 392717
170, 353130
1042, 436651
726, 387546
1152, 314314
955, 337370
1198, 318552
401, 292529
45, 384388
403, 342434
1040, 438417
1007, 367037
690, 433482
610, 478833
136, 362246
83, 410242
679, 377234
240, 437692
1145, 371933
629, 402909
616, 366725
717, 321994
635, 359116
9, 382062
1217, 364439
89, 313185
228, 303385
120, 384683
929, 291187
479, 292150
363, 423670
281, 399045
867, 383036
181, 418633
1165, 325454
142, 315583
721, 385533
423, 353899
473, 384414
282, 295283
609, 400669
864, 370723
913, 333277
1201, 332766
1240, 349082
1103, 419007
950, 340000
1189, 294031
917, 365680
847, 307252
930, 417878
1153, 497863
471, 424207
334, 361105
486, 437587
279, 330962
81, 399607
341, 403016
985, 531844
508, 360422
1156, 405791
800, 413301
769, 488429
1029, 470355
127, 281694
55, 423831
1193, 420662
340, 523437
827, 415301
1037, 317200
388, 279703
1068, 401458
743, 490443
912, 334960
940, 436588
1005, 470876
213, 457218
1236, 394600
633, 419944
326, 395438
397, 524419
1114, 430080
174, 364008
343, 395553
419, 313278
501, 413218
245, 402781
149, 310649
682, 281282
288, 401884
497, 399142
627, 435523
317, 400588
485, 350710
554, 250964
204, 306728
398, 369132
818, 386292
874, 289659
420, 457905
167, 373554
1166, 371000
242, 317750
804, 396144
952, 462957
408, 312519
73, 306750
313, 532529
822, 471289
315, 399767
246, 407117
1018, 345889
789, 362795
78, 297557
889, 513428
1047, 293751
777, 290622
659, 432643
704, 408630
454, 311932
1167, 415613
356, 341712
1104, 405372
402, 363367
387, 354071
1186, 356994
114, 468000
457, 325809
696, 318047
1164, 288964
112, 544345
980, 353782
887, 414404
576, 326593
634, 359923
133, 283503
675, 420591
857, 372816
686, 393736
15, 426405
293, 422350
853, 312850
981, 314319
1028, 385867
849, 348410
161, 354239
32, 364482
615, 240562
739, 285527
1091, 359246
1008, 319247
863, 387816
1231, 339826
660, 368117
186, 373311
795, 340785
1100, 304991
316, 429067
706, 346796
1150, 498348
194, 440889
656, 352704
900, 347392
84, 518395
520, 307257
369, 460539
820, 281492
381, 388717
560, 427184
861, 456771
761, 440111
625, 432217
665, 440715
528, 332016
530, 380520
481, 368529
138, 350612
967, 413343
723, 322315
579, 380510
335, 407626
890, 357122
944, 390866
549, 293441
1175, 399776
359, 393929
817, 416930
731, 496274
178, 380472
11, 403027
852, 397751
1003, 461959
564, 354044
732, 381974
250, 303134
191, 360651
649, 405134
909, 323860
1083, 410666
368, 429754
1000, 314701
19, 416871
535, 299110
962, 323866
199, 443762
683, 262684
386, 466465
308, 579629
841, 361804
212, 354777
916, 334242
1228, 379759
1187, 303994
623, 392238
478, 363492
1049, 344136
824, 411464
871, 422456
1063, 392261
1194, 487115
694, 507871
1024, 395247
542, 392949
1050, 365427
262, 407211
195, 373591
600, 328076
966, 427787
37, 549965
544, 357536
714, 391474
498, 333595
883, 456426
193, 367905
608, 259777
197, 370551
771, 326134
808, 407406
48, 458398
1241, 378900
1174, 336935
1234, 358153
23, 357546
348, 430988
469, 317504
858, 348173
603, 326997
1237, 422241
1002, 480424
953, 383487
21, 445963
1181, 373497
707, 599562
496, 542726
1098, 501016
829, 342248
405, 353710
1204, 328921
31, 357212
646, 351424
928, 282429
253, 435317
289, 395850
154, 435485
830, 435281
1078, 336001
987, 405466
271, 308427
969, 414282
107, 349756
258, 573425
44, 390968
881, 266258
1025, 308693
86, 367067
574, 389933
594, 382162
223, 391483
1199, 337792
406, 455519
132, 410043
855, 405532
1211, 357740
839, 439116
636, 406742
746, 438587
859, 381528
417, 364995
819, 369446
537, 341866
1141, 372274
781, 353265
103, 395301
500, 406092
1075, 385916
506, 414509
1243, 385213
901, 389163
372, 321692
956, 348290
360, 375137
384, 439291
945, 343082
1205, 365790
524, 407818
885, 310633
1069, 372312
812, 415023
1, 282647
563, 343716
768, 326184
513, 385352
813, 337137
153, 457186
1184, 357985
1247, 343770
58, 492905
156, 381662
463, 401144
673, 398128
1202, 387818
1102, 433996
1185, 275157
421, 328509
1107, 316140
725, 339135
1048, 304880
767, 396224
835, 371297
577, 273102
678, 379562
1120, 355452
515, 360887
932, 381463
1088, 251667
477, 306931
1176, 342310
931, 313976
97, 316260
730, 382940
1245, 311636
172, 351742
751, 367510
1134, 315670
741, 391450
1135, 362204
1076, 345499
1016, 478033
677, 284965
689, 340788
298, 360559
180, 344950
176, 376141
572, 296315
75, 458499
785, 340425
1142, 413780
336, 355488
41, 594796
230, 313356
389, 415600
971, 432495
391, 448565
437, 397208
587, 312922
1012, 439336
1074, 352208
1224, 383690
585, 330166
460, 286125
345, 324048
215, 397496
736, 295824
137, 375978
668, 480988
433, 289308
260, 398441
561, 431013
748, 366570
617, 307420
762, 349026
491, 304056
1090, 410701
578, 377488
904, 366054
1035, 321195
801, 409274
787, 411763
898, 363080
267, 436146
976, 442393
580, 403248
487, 399386
1190, 435963
1079, 272344
803, 456980
1244, 385432
583, 374770
411, 381051
115, 468074
99, 308115
196, 353927
166, 394062
540, 342800
832, 300194
272, 432100
280, 414154
866, 451753
104, 370775
970, 313062
302, 371803
1222, 347477
206, 312231
20, 373533
275, 416528
672, 315462
999, 458851
67, 425448
425, 312389
1151, 331136
856, 420632
480, 382890
72, 357377
1144, 350125
1053, 357965
121, 357517
105, 390077
34, 340542
399, 362833
440, 366974
523, 328562
435, 308431
201, 494298
778, 411830
998, 380473
1137, 429734
1239, 411760
729, 290967
453, 453250
753, 358200
828, 401415
451, 407870
211, 521731
836, 340014
582, 351135
1061, 408097
361, 421574
519, 400649
328, 423160
908, 491067
518, 331045
1039, 396524
126, 309589
713, 353718
601, 359067
511, 302926
942, 310511
394, 336484
862, 331293
1057, 311892
783, 410771
983, 443634
843, 349941
567, 265644
1149, 362459
450, 385331
366, 374293
534, 304801
108, 408393
244, 395369
46, 311314
311, 279923
464, 287907
922, 435492
77, 406816
130, 327330
2, 447979
155, 375833
894, 461142
949, 469194
22, 285609
592, 390655
268, 388720
984, 420135
461, 367942
647, 298641
148, 406203
1158, 466843
159, 395268
810, 382301
654, 411778
1027, 397920
1115, 346317
502, 367746
1223, 330686
414, 429015
684, 373870
354, 395487
877, 405889
110, 313113
357, 345446
494, 421230
233, 311244
329, 354401
851, 341125
286, 326166
614, 369017
274, 362967
371, 426285
62, 476488
217, 333319
400, 337844
306, 348335
442, 336833
681, 453863
1248, 417256
892, 310929
664, 371642
720, 390851
218, 412974
772, 393438
493, 476596
602, 445376
351, 398863
1148, 330639
134, 377132
860, 472542
1019, 354626
1160, 379275
28, 438673
1208, 275772
444, 381264
390, 459201
353, 363705
1192, 346179
794, 414681
745, 445560
456, 421672
722, 309975
988, 410947
1066, 383348
621, 265052
584, 307130
200, 300335
216, 386738
1161, 419937
209, 326407
676, 362681
93, 488581
1162, 372781
238, 424742
586, 347698
439, 323399
1191, 429504
1092, 506044
1084, 384910
1203, 408906
1055, 385928
738, 337923
618, 362477
162, 356273
543, 294670
744, 420999
259, 469271
505, 397552
699, 345919
119, 311356
54, 325362
222, 354929
669, 365330
192, 333855
896, 328487
816, 383422
173, 339311
30, 359973
710, 287051
712, 373890
1059, 315577
65, 374679
144, 332075
1032, 453180
51, 340990
332, 438173
619, 375982
488, 296680
430, 502428
575, 425378
1087, 382070
873, 363509
719, 425410
758, 381745
749, 333074
773, 257815
261, 335475
190, 468773
449, 398525
688, 405513
799, 328223
961, 471101
393, 353013
339, 418863
903, 364119
151, 338545
418, 423612
565, 272110
377, 511280
1195, 309655
96, 400066
