seed, Total Cost T
304, 1.10665e+09
1082, 1.18553e+09
168, 1.0732e+09
143, 9.99382e+08
182, 1.08621e+09
482, 1.11093e+09
87, 1.04031e+09
766, 1.13054e+09
774, 1.01605e+09
229, 1.13697e+09
733, 1.11507e+09
814, 1.13111e+09
1112, 1.18741e+09
547, 1.10216e+09
845, 1.16702e+09
249, 1.11677e+09
711, 1.1235e+09
455, 1.14905e+09
379, 1.09827e+09
116, 1.07893e+09
309, 1.14359e+09
412, 1.15741e+09
1147, 1.08458e+09
878, 1.03319e+09
905, 1.10712e+09
838, 1.05357e+09
964, 1.13084e+09
596, 1.08466e+09
995, 1.09755e+09
503, 1.08158e+09
662, 1.05741e+09
1126, 1.15883e+09
737, 1.14196e+09
963, 1.22045e+09
598, 1.0872e+09
1041, 1.06944e+09
285, 1.12174e+09
884, 1.11324e+09
805, 1.08935e+09
693, 1.06327e+09
613, 1.11902e+09
648, 1.0528e+09
349, 1.23373e+09
265, 1.17037e+09
16, 1.14926e+09
56, 1.11027e+09
671, 1.14154e+09
106, 1.01302e+09
756, 1.12681e+09
644, 1.09878e+09
150, 1.07433e+09
727, 1.135e+09
1067, 1.12226e+09
1209, 1.07085e+09
323, 1.15903e+09
1235, 1.03969e+09
266, 1.03536e+09
607, 1.10093e+09
1015, 1.08072e+09
1106, 1.13892e+09
593, 1.09991e+09
958, 1.05251e+09
698, 1.10356e+09
880, 1.03311e+09
27, 1.07641e+09
1138, 1.07274e+09
198, 1.11157e+09
972, 1.0949e+09
747, 1.07638e+09
346, 1.13149e+09
225, 1.11478e+09
465, 1.13436e+09
53, 1.10699e+09
792, 1.07978e+09
811, 1.07597e+09
977, 1.13625e+09
1132, 1.11459e+09
33, 1.04771e+09
870, 1.10356e+09
459, 1.15249e+09
702, 1.10095e+09
427, 1.19395e+09
145, 1.09629e+09
237, 1.17511e+09
446, 1.064e+09
169, 1.08282e+09
236, 1.07411e+09
796, 1.1181e+09
410, 1.19496e+09
131, 1.08528e+09
219, 1.04653e+09
687, 1.10652e+09
49, 1.063e+09
591, 1.11789e+09
79, 1.0759e+09
750, 1.12092e+09
