seed,<1 mo,1 mo,2 mo,3 mo,4 mo,5 mo,6 mo,7 mo,8 mo,9 mo,10 mo,11 mo,1 yr,2 yr,3 yr,4 yr,5-9yrs,10-14 yrs,15-24 yrs,25-34 yrs,35-44 yrs,44-54 yrs,55-64yrs,65-74yrs,75yrs+
272,0,0,0,0,0,0,73.4471,847.615,39632.1,0,0,0,0,0,0,55.4405,1699.39,42739,0,0,0,0,0,0,16.0961,1690.66,42765.9,0,0,0,0,0,0,15.9799,1693.58,42844.6,0,0,0,0,0,0,16.0185,1705.63,43149.5,0,0,0,0,0,0,16.1139,1716.98,43436.8,0,0,0,0,0,0,0.520715,1720.4,43552.4,0,0,0,0,0,0,0.520729,1712.51,43352.6,0,0,0,0,0,0,0.517712,1691.73,42826.5,0,0,0,0,0,0,0,1659.36,42008,0,0,0,0,0,0,0,1618.51,40973.9,0,0,0,0,0,0,0,1573.19,39826.7,0,0,0,0,0,0,0,0,537298,0,0,0,0,0,0,0,0,437310,0,0,0,0,0,0,0,0,397647,0,0,0,0,0,0,0,0,373779,0,0,0,0,0,0,0,0,2.27386e+06,0,0,0,0,0,0,0,0,2.22864e+06,0,0,63068.5,0,0,0,0,0,3.53597e+06,0,0,194249,0,0,0,0,0,3.03567e+06,0,0,77364.5,0,0,0,0,0,3.38636e+06,0,0,0,0,0,0,0,0,2.83321e+06,0,0,0,0,0,0,0,0,1.96836e+06,0,0,0,0,0,0,0,0,1.37102e+06,0,0,0,0,0,0,0,0,1.53876e+06
1050,0,0,0,0,0,0,80.2252,915.739,39874.8,0,0,0,0,0,0,59.4576,1703.19,42855.9,0,0,0,0,0,0,17.2646,1696.35,42910.3,0,0,0,0,0,0,17.1715,1700.43,43017.9,0,0,0,0,0,0,17.2199,1711.94,43309.3,0,0,0,0,0,0,17.3056,1721.2,43543.6,0,0,0,0,0,0,0.558084,1721.22,43573.1,0,0,0,0,0,0,0.556413,1708.77,43258,0,0,0,0,0,0,0.551038,1682.57,42594.5,0,0,0,0,0,0,0,1644.2,41624.3,0,0,0,0,0,0,0,1597.16,40433.3,0,0,0,0,0,0,0,1545.83,39134,0,0,0,0,0,0,0,0,531960,0,0,0,0,0,0,0,0,429961,0,0,0,0,0,0,0,0,390765,0,0,0,0,0,0,0,0,366846,0,0,0,0,0,0,0,0,2.20679e+06,0,0,0,0,0,0,0,0,2.15631e+06,0,0,59513.9,0,0,0,0,0,3.33668e+06,0,0,185948,0,0,0,0,0,2.90594e+06,0,0,73791.8,0,0,0,0,0,3.22998e+06,0,0,0,0,0,0,0,0,2.65181e+06,0,0,0,0,0,0,0,0,1.80638e+06,0,0,0,0,0,0,0,0,1.24905e+06,0,0,0,0,0,0,0,0,1.40167e+06
456,0,0,0,0,0,0,68.1052,791.757,39115.1,0,0,0,0,0,0,52.2763,1689.29,42481.4,0,0,0,0,0,0,15.256,1687.99,42698.3,0,0,0,0,0,0,15.1753,1694.59,42870.1,0,0,0,0,0,0,15.2267,1708.03,43210.4,0,0,0,0,0,0,15.3251,1719.22,43493.5,0,0,0,0,0,0,0.495285,1721.18,43572,0,0,0,0,0,0,0.495168,1710.68,43306.3,0,0,0,0,0,0,0.491934,1686.3,42689.1,0,0,0,0,0,0,0,1649.6,41760.9,0,0,0,0,0,0,0,1604,40606.5,0,0,0,0,0,0,0,1553.86,39337.2,0,0,0,0,0,0,0,0,531826,0,0,0,0,0,0,0,0,430146,0,0,0,0,0,0,0,0,391208,0,0,0,0,0,0,0,0,367749,0,0,0,0,0,0,0,0,2.23808e+06,0,0,0,0,0,0,0,0,2.19044e+06,0,0,60828.7,0,0,0,0,0,3.41039e+06,0,0,189221,0,0,0,0,0,2.95709e+06,0,0,75348.6,0,0,0,0,0,3.29812e+06,0,0,0,0,0,0,0,0,2.72257e+06,0,0,0,0,0,0,0,0,1.87331e+06,0,0,0,0,0,0,0,0,1.30054e+06,0,0,0,0,0,0,0,0,1.45981e+06
841,0,0,0,0,0,0,71.6646,828.554,39913.3,0,0,0,0,0,0,53.8666,1703.74,42849.3,0,0,0,0,0,0,15.6197,1694.61,42865.8,0,0,0,0,0,0,15.5011,1697.64,42947.2,0,0,0,0,0,0,15.5328,1708.94,43233.2,0,0,0,0,0,0,15.616,1718.57,43476.9,0,0,0,0,0,0,0.504168,1719.37,43526.4,0,0,0,0,0,0,0.503558,1708.12,43241.5,0,0,0,0,0,0,0.499823,1683.41,42616,0,0,0,0,0,0,0,1646.8,41690.1,0,0,0,0,0,0,0,1601.67,40547.5,0,0,0,0,0,0,0,1552.3,39297.7,0,0,0,0,0,0,0,0,534999,0,0,0,0,0,0,0,0,430996,0,0,0,0,0,0,0,0,390659,0,0,0,0,0,0,0,0,365992,0,0,0,0,0,0,0,0,2.2253e+06,0,0,0,0,0,0,0,0,2.17562e+06,0,0,59613.4,0,0,0,0,0,3.34226e+06,0,0,185601,0,0,0,0,0,2.90051e+06,0,0,73889.6,0,0,0,0,0,3.23426e+06,0,0,0,0,0,0,0,0,2.64317e+06,0,0,0,0,0,0,0,0,1.79449e+06,0,0,0,0,0,0,0,0,1.23701e+06,0,0,0,0,0,0,0,0,1.38785e+06
838,0,0,0,0,0,0,76.6286,882.614,39730.8,0,0,0,0,0,0,57.1763,1699.01,42744.3,0,0,0,0,0,0,16.6019,1692.26,42806.8,0,0,0,0,0,0,16.5002,1696.1,42908.3,0,0,0,0,0,0,16.542,1707.46,43195.9,0,0,0,0,0,0,16.6279,1716.82,43432.8,0,0,0,0,0,0,0.536547,1717.25,43472.5,0,0,0,0,0,0,0.53543,1705.53,43175.9,0,0,0,0,0,0,0.530865,1680.31,42537.5,0,0,0,0,0,0,0,1643.11,41596.7,0,0,0,0,0,0,0,1597.29,40436.6,0,0,0,0,0,0,0,1547.1,39166.2,0,0,0,0,0,0,0,0,530329,0,0,0,0,0,0,0,0,426053,0,0,0,0,0,0,0,0,384858,0,0,0,0,0,0,0,0,359656,0,0,0,0,0,0,0,0,2.19818e+06,0,0,0,0,0,0,0,0,2.14969e+06,0,0,59183.9,0,0,0,0,0,3.31818e+06,0,0,182365,0,0,0,0,0,2.84994e+06,0,0,72837.1,0,0,0,0,0,3.18819e+06,0,0,0,0,0,0,0,0,2.61519e+06,0,0,0,0,0,0,0,0,1.778e+06,0,0,0,0,0,0,0,0,1.22366e+06,0,0,0,0,0,0,0,0,1.37261e+06
757,0,0,0,0,0,0,88.0308,998.226,39856.3,0,0,0,0,0,0,64.827,1705.9,42942.4,0,0,0,0,0,0,18.8103,1697.59,42942.2,0,0,0,0,0,0,18.7063,1699.79,43001.7,0,0,0,0,0,0,18.7538,1710.28,43267.2,0,0,0,0,0,0,18.8399,1719.23,43493.6,0,0,0,0,0,0,0.607274,1719.46,43528.4,0,0,0,0,0,0,0.605071,1707.5,43225.6,0,0,0,0,0,0,0.598771,1681.93,42578.4,0,0,0,0,0,0,0,1644.22,41624.7,0,0,0,0,0,0,0,1597.7,40447.1,0,0,0,0,0,0,0,1546.7,39155.8,0,0,0,0,0,0,0,0,524791,0,0,0,0,0,0,0,0,422639,0,0,0,0,0,0,0,0,382505,0,0,0,0,0,0,0,0,358210,0,0,0,0,0,0,0,0,2.19891e+06,0,0,0,0,0,0,0,0,2.15232e+06,0,0,59974.7,0,0,0,0,0,3.36252e+06,0,0,183996,0,0,0,0,0,2.87543e+06,0,0,73555.9,0,0,0,0,0,3.21965e+06,0,0,0,0,0,0,0,0,2.66493e+06,0,0,0,0,0,0,0,0,1.83051e+06,0,0,0,0,0,0,0,0,1.26628e+06,0,0,0,0,0,0,0,0,1.42106e+06
78,0,0,0,0,0,0,88.3697,1000.4,40067,0,0,0,0,0,0,64.5468,1706.92,42972.8,0,0,0,0,0,0,18.7658,1701.4,43038.7,0,0,0,0,0,0,18.6936,1704.95,43132.3,0,0,0,0,0,0,18.7432,1714.66,43378.1,0,0,0,0,0,0,18.8132,1721.75,43557.3,0,0,0,0,0,0,0.605652,1719.85,43538.5,0,0,0,0,0,0,0.602639,1706.02,43188.2,0,0,0,0,0,0,0.595596,1679.07,42506,0,0,0,0,0,0,0,1640.56,41532,0,0,0,0,0,0,0,1593.79,40347.9,0,0,0,0,0,0,0,1542.95,39061.1,0,0,0,0,0,0,0,0,535504,0,0,0,0,0,0,0,0,429844,0,0,0,0,0,0,0,0,388446,0,0,0,0,0,0,0,0,363451,0,0,0,0,0,0,0,0,2.25192e+06,0,0,0,0,0,0,0,0,2.20595e+06,0,0,60584.4,0,0,0,0,0,3.3967e+06,0,0,185459,0,0,0,0,0,2.89829e+06,0,0,74232.9,0,0,0,0,0,3.24928e+06,0,0,0,0,0,0,0,0,2.66194e+06,0,0,0,0,0,0,0,0,1.80397e+06,0,0,0,0,0,0,0,0,1.23766e+06,0,0,0,0,0,0,0,0,1.38788e+06
262,0,0,0,0,0,0,74.2227,855.015,39020.7,0,0,0,0,0,0,56.5655,1688.76,42477.7,0,0,0,0,0,0,16.509,1686.75,42667.2,0,0,0,0,0,0,16.4329,1692.7,42822.3,0,0,0,0,0,0,16.4956,1706.48,43171.2,0,0,0,0,0,0,16.6078,1719.03,43488.5,0,0,0,0,0,0,0.536983,1723.3,43625.8,0,0,0,0,0,0,0.537212,1715.97,43440.2,0,0,0,0,0,0,0.534255,1695.48,42921.6,0,0,0,0,0,0,0,1663.13,42103.6,0,0,0,0,0,0,0,1622.03,41063.1,0,0,0,0,0,0,0,1576.23,39903.6,0,0,0,0,0,0,0,0,534991,0,0,0,0,0,0,0,0,435407,0,0,0,0,0,0,0,0,396777,0,0,0,0,0,0,0,0,373778,0,0,0,0,0,0,0,0,2.26051e+06,0,0,0,0,0,0,0,0,2.21481e+06,0,0,62947.7,0,0,0,0,0,3.5292e+06,0,0,194984,0,0,0,0,0,3.04714e+06,0,0,77480.9,0,0,0,0,0,3.39145e+06,0,0,0,0,0,0,0,0,2.84644e+06,0,0,0,0,0,0,0,0,1.98831e+06,0,0,0,0,0,0,0,0,1.39101e+06,0,0,0,0,0,0,0,0,1.56179e+06
1124,0,0,0,0,0,0,73.6345,847.921,38836.2,0,0,0,0,0,0,56.1999,1685.04,42387.4,0,0,0,0,0,0,16.4439,1687.41,42684.1,0,0,0,0,0,0,16.3876,1695.16,42884.6,0,0,0,0,0,0,16.4494,1708.76,43228.8,0,0,0,0,0,0,16.5476,1719.71,43505.9,0,0,0,0,0,0,0.53427,1721.29,43574.8,0,0,0,0,0,0,0.533429,1710.3,43296.6,0,0,0,0,0,0,0.529119,1685.38,42665.7,0,0,0,0,0,0,0,1648.07,41722.3,0,0,0,0,0,0,0,1601.82,40551.2,0,0,0,0,0,0,0,1550.98,39264.3,0,0,0,0,0,0,0,0,530662,0,0,0,0,0,0,0,0,430906,0,0,0,0,0,0,0,0,393247,0,0,0,0,0,0,0,0,370688,0,0,0,0,0,0,0,0,2.24346e+06,0,0,0,0,0,0,0,0,2.19644e+06,0,0,61984.7,0,0,0,0,0,3.47521e+06,0,0,192540,0,0,0,0,0,3.00896e+06,0,0,76500.8,0,0,0,0,0,3.34855e+06,0,0,0,0,0,0,0,0,2.79692e+06,0,0,0,0,0,0,0,0,1.945e+06,0,0,0,0,0,0,0,0,1.35786e+06,0,0,0,0,0,0,0,0,1.5245e+06
378,0,0,0,0,0,0,69.5235,805.143,39565,0,0,0,0,0,0,52.9989,1699.42,42728.2,0,0,0,0,0,0,15.3945,1691.08,42776.1,0,0,0,0,0,0,15.2706,1694.16,42859.3,0,0,0,0,0,0,15.2992,1706.24,43165,0,0,0,0,0,0,15.3869,1717.41,43447.7,0,0,0,0,0,0,0.4972,1720.31,43550.1,0,0,0,0,0,0,0.497237,1711.52,43327.6,0,0,0,0,0,0,0.494383,1689.49,42769.7,0,0,0,0,0,0,0,1655.62,41913.4,0,0,0,0,0,0,0,1613.18,40838.9,0,0,0,0,0,0,0,1566.33,39652.9,0,0,0,0,0,0,0,0,534061,0,0,0,0,0,0,0,0,435066,0,0,0,0,0,0,0,0,396642,0,0,0,0,0,0,0,0,373534,0,0,0,0,0,0,0,0,2.26351e+06,0,0,0,0,0,0,0,0,2.21697e+06,0,0,62801.3,0,0,0,0,0,3.52099e+06,0,0,194530,0,0,0,0,0,3.04005e+06,0,0,77363.3,0,0,0,0,0,3.3863e+06,0,0,0,0,0,0,0,0,2.83637e+06,0,0,0,0,0,0,0,0,1.97883e+06,0,0,0,0,0,0,0,0,1.38343e+06,0,0,0,0,0,0,0,0,1.55328e+06
